"Time","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.372,0,0,7.487631,1.176418,-0.381298,0.000000,5.680131,1,0,4.467476,4.450526,17.567228,3.279035,-6.907667,17.329557,-5.949157,16.245909,-9.639870,18.602509,-6.589381,5.261803,3.638596,6.098402,15.485452,156.447479,0,26.750986,66.130867,86.201172,8.336342,18.250900,8.689036,16.883488,8.933434,16.607759,9.426417,15.825433,9.271637,17.415554,10.540332,16.975801,10.760406,17.594032,0,-0.01857,-0.01136,-0.07261,0.00440,0.00722,-0.01382,0.06879,0.00085,0.00000,0.12286,3.27720
1.373,0,0,7.486094,1.172083,-0.396333,0.000000,5.681377,1,0,4.467054,4.449538,17.557577,3.280952,-5.844569,17.319580,-6.025620,16.239613,-9.616097,18.592743,-6.681128,5.262053,3.640581,6.100499,15.478786,153.895981,0,24.431915,67.431023,85.239334,8.335681,18.238781,8.706577,16.953451,8.950770,16.659487,9.379480,15.832120,9.290599,17.424543,10.552764,16.960358,10.773122,17.583994,0,-0.01543,-0.01360,0.01732,0.00464,0.01089,-0.01177,-0.02789,0.00139,-0.00015,0.11983,3.27705
1.374,0,0,7.484557,1.167748,-0.411368,0.000000,5.682544,1,0,4.466632,4.448437,17.547928,3.282870,-4.781470,17.309603,-6.102082,16.233318,-9.592325,18.582977,-6.772874,5.262303,3.642565,6.102596,15.472120,151.344498,0,22.112846,68.731186,84.277504,8.335020,18.226664,8.724119,17.023413,8.968107,16.711214,9.332544,15.838807,9.309561,17.433533,10.565196,16.944912,10.785838,17.573954,0,-0.01964,-0.01375,-0.04740,0.00247,0.00908,-0.01329,0.00104,-0.00065,0.00000,0.11681,3.27690
1.375,0,0,7.483020,1.163413,-0.426404,0.000000,5.683660,1,0,4.466210,4.447261,17.538279,3.284788,-3.718372,17.299625,-6.178545,16.227022,-9.568553,18.573212,-6.864620,5.262553,3.644550,6.104693,15.465455,148.793015,0,19.793776,70.031349,83.315666,8.334359,18.214544,8.741660,17.093374,8.985445,16.762941,9.285607,15.845494,9.328523,17.442522,10.577629,16.929468,10.798555,17.563915,0,-0.01865,-0.01320,-0.01516,0.00291,0.00904,-0.01268,0.00350,0.00200,0.00030,0.11182,3.27675
1.376,0,0,7.482172,1.162948,-0.443300,0.000000,5.684697,1,0,4.465783,4.446052,17.530224,3.288325,-2.632317,17.297176,-6.153298,16.220602,-9.544599,18.563566,-6.962046,5.262825,3.645739,6.106542,15.458622,148.263260,0,17.869505,70.995125,82.821548,8.334273,18.203588,8.760475,17.139214,9.005023,16.799227,9.253085,15.849735,9.341939,17.446905,10.589313,16.918182,10.809287,17.556030,0,-0.01830,-0.01326,-0.02914,0.00288,0.00909,-0.01323,0.03087,0.07386,0.00030,0.10461,3.27683
1.377,0,0,7.482025,1.166416,-0.462088,0.000000,5.685682,1,0,4.465350,4.444821,17.523790,3.293507,-1.522935,17.302382,-6.024701,16.214056,-9.520458,18.554045,-7.065241,5.263120,3.646119,6.108139,15.451619,149.787872,0,16.346405,71.617088,82.802681,8.334770,18.193811,8.780586,17.160543,9.026877,16.819820,9.235209,15.851491,9.349721,17.446609,10.600234,16.911123,10.818003,17.550335,0,-0.01875,-0.00976,-0.02088,0.00406,0.00933,-0.01133,0.06383,-0.02040,0.00015,0.09882,3.27713
1.378,0,0,7.481878,1.169885,-0.480876,0.000000,5.686624,1,0,4.464917,4.443548,17.517357,3.298689,-0.413554,17.307587,-5.896104,16.207508,-9.496319,18.544521,-7.168437,5.263415,3.646499,6.109735,15.444616,151.312469,0,14.823303,72.239059,82.783821,8.335268,18.184034,8.800696,17.181871,9.048733,16.840416,9.217333,15.853247,9.357503,17.446314,10.611156,16.904064,10.826719,17.544641,0,-0.01731,-0.03177,-0.02044,0.00281,0.00751,-0.01236,-0.07054,-0.00365,0.00045,0.09404,3.27724
1.379,0,0,7.481730,1.173353,-0.499664,0.000000,5.687538,1,0,4.464484,4.442246,17.510923,3.303871,0.695828,17.312792,-5.767508,16.200962,-9.472179,18.535000,-7.271632,5.263710,3.646879,6.111331,15.437614,152.837067,0,13.300201,72.861023,82.764954,8.335765,18.174257,8.820807,17.203199,9.070587,16.861010,9.199456,15.855001,9.365285,17.446018,10.622079,16.897003,10.835435,17.538946,0,-0.01955,-0.02476,-0.02621,0.00138,0.00997,-0.01276,-0.01290,0.00510,0.00000,0.08737,3.27717
1.380,0,0,7.481582,1.175109,-0.520380,0.000000,5.688446,1,0,4.464051,4.440877,17.504768,3.309329,1.541184,17.318121,-5.528257,16.194365,-9.456267,18.525627,-7.382514,5.263958,3.646814,6.112927,15.430346,154.199387,0,12.156040,73.443954,82.836212,8.337628,18.160707,8.841567,17.227625,9.088346,16.876558,9.187489,15.851792,9.371310,17.441139,10.632072,16.890669,10.842237,17.531738,0,-0.01743,-0.01143,-0.02508,0.00305,0.00781,-0.01357,0.01740,0.00398,0.00014,0.08025,3.27701
1.381,0,0,7.481433,1.175125,-0.543054,0.000000,5.689350,1,0,4.463618,4.439464,17.498894,3.315068,2.118256,17.323578,-5.176570,16.187717,-9.448718,18.516409,-7.501207,5.264156,3.646297,6.114524,15.422811,155.396820,0,11.396931,73.987236,82.999054,8.340879,18.143328,8.862988,17.255196,9.101940,16.886982,9.181523,15.843538,9.375551,17.431604,10.641123,16.885073,10.847095,17.522995,0,-0.01852,-0.01352,-0.02887,0.00371,0.00843,-0.01389,0.00399,0.00599,0.00030,0.07821,3.27678
1.382,0,0,7.481285,1.175141,-0.565729,0.000000,5.690247,1,0,4.463185,4.438018,17.493021,3.320807,2.695328,17.329037,-4.824883,16.181070,-9.441168,18.507189,-7.619900,5.264355,3.645780,6.116120,15.415275,156.594238,0,10.637820,74.530510,83.161896,8.344131,18.125946,8.884408,17.282766,9.115536,16.897404,9.175558,15.835283,9.379791,17.422070,10.650172,16.879475,10.851952,17.514252,0,-0.01924,-0.01113,-0.03673,0.00361,0.01001,-0.01320,0.00981,0.02715,0.00000,0.08959,3.27675
1.383,0,0,7.481135,1.175157,-0.588403,0.000000,5.691139,1,0,4.462752,4.436551,17.487146,3.326545,3.272401,17.334494,-4.473196,16.174423,-9.433618,18.497969,-7.738592,5.264553,3.645263,6.117717,15.407739,157.791672,0,9.878711,75.073792,83.324738,8.347382,18.108566,8.905828,17.310339,9.129130,16.907827,9.169593,15.827029,9.384032,17.412535,10.659223,16.873878,10.856809,17.505507,0,-0.01624,-0.01599,-0.02337,0.00256,0.00678,-0.01600,-0.01780,0.03754,0.00000,0.10650,3.27690
1.384,0,0,7.480699,1.174851,-0.604823,0.000000,5.692013,1,0,4.462147,4.435120,17.482136,3.341293,3.637042,17.340122,-4.013669,16.167904,-9.433360,18.488647,-7.854365,5.264788,3.644566,6.119226,15.399930,159.210831,0,9.386773,75.502556,83.682945,8.352932,18.087307,8.927409,17.336628,9.140039,16.919069,9.166684,15.819654,9.388980,17.404121,10.667277,16.868732,10.864297,17.495865,0,-0.01790,-0.01945,-0.05970,0.00264,0.01048,-0.01022,0.22541,-0.03975,0.00015,0.11339,3.27706
1.385,0,0,7.479969,1.174219,-0.614886,0.000000,5.692875,1,0,4.461368,4.433714,17.478001,3.365195,3.785825,17.345922,-3.444564,16.161514,-9.440513,18.479219,-7.967172,5.265060,3.643686,6.120646,15.391846,160.855316,0,9.166316,75.814957,84.239670,8.360818,18.062111,8.949153,17.361614,9.148220,16.931145,9.166881,15.813174,9.394645,17.396843,10.674321,16.864044,10.874458,17.485308,0,-0.01982,-0.01248,-0.02370,0.00506,0.00663,-0.01671,-0.08334,0.00417,-0.00000,0.11860,3.27721
1.386,0,0,7.479240,1.173587,-0.624949,0.000000,5.693720,1,0,4.460588,4.432501,17.473866,3.389097,3.934608,17.351725,-2.875459,16.155127,-9.447665,18.469793,-8.079979,5.265333,3.642806,6.122065,15.383761,162.499802,0,8.945859,76.127365,84.796402,8.368705,18.036913,8.970897,17.386600,9.156400,16.943220,9.167078,15.806693,9.400311,17.389566,10.681365,16.859356,10.884620,17.474752,0,-0.01789,-0.01367,-0.00490,0.00277,0.00963,-0.01230,0.04077,-0.01615,0.00015,0.12317,3.27697
1.387,0,0,7.478510,1.172955,-0.635012,0.000000,5.694553,1,0,4.459809,4.431417,17.469732,3.412999,4.083391,17.357527,-2.306354,16.148737,-9.454818,18.460365,-8.192786,5.265604,3.641926,6.123485,15.375677,164.144287,0,8.725403,76.439766,85.353127,8.376591,18.011715,8.992641,17.411587,9.164580,16.955296,9.167275,15.800212,9.405976,17.382290,10.688409,16.854668,10.894781,17.464195,0,-0.01814,-0.01468,-0.03350,0.00506,0.00670,-0.01343,0.05705,0.00585,-0.00015,0.12079,3.27636
1.388,0,0,7.478738,1.173435,-0.633784,0.000000,5.695369,1,0,4.459033,4.430676,17.465565,3.437073,4.066163,17.362869,-1.645315,16.146568,-9.468124,18.450964,-8.298083,5.265885,3.636890,6.124833,15.367395,165.342651,0,8.372488,76.783134,86.161079,8.384696,17.988852,9.014172,17.431839,9.174359,16.970888,9.171294,15.785578,9.408101,17.367908,10.694786,16.849686,10.903258,17.453363,0,-0.01685,-0.01255,-0.01992,0.00294,0.00866,-0.01371,-0.01674,0.00529,0.00015,0.11613,3.27637
1.389,0,0,7.479937,1.175045,-0.621080,0.000000,5.696175,1,0,4.458261,4.430162,17.461367,3.461321,3.880246,17.367746,-0.890859,16.148687,-9.487685,18.441591,-8.395751,5.266174,3.627631,6.126106,15.358914,166.087692,0,7.884980,77.157967,87.224297,8.393023,17.968361,9.035484,17.447281,9.185763,16.990051,9.179195,15.762658,9.406628,17.346306,10.700487,16.844404,10.910026,17.442249,0,-0.01794,-0.01951,-0.02029,0.00280,0.00804,-0.01400,0.01064,-0.00068,-0.00001,0.11180,3.27698
1.390,0,0,7.481137,1.176655,-0.608377,0.000000,5.696954,1,0,4.457490,4.429984,17.457167,3.485569,3.694329,17.372623,-0.136403,16.150806,-9.507245,18.432217,-8.493418,5.266463,3.618372,6.127379,15.350432,166.832733,0,7.397471,77.532799,88.287514,8.401349,17.947870,9.056797,17.462723,9.197167,17.009216,9.187098,15.739739,9.405154,17.324705,10.706189,16.839123,10.916792,17.431135,0,-0.01802,-0.01757,-0.02184,0.00341,0.00826,-0.01290,0.02944,0.02059,0.00015,0.10533,3.27720
1.391,0,0,7.482336,1.178265,-0.595674,0.000000,5.697716,1,0,4.456718,4.430027,17.452969,3.509817,3.508412,17.377501,0.618053,16.152925,-9.526806,18.422842,-8.591085,5.266752,3.609113,6.128653,15.341951,167.577774,0,6.909963,77.907631,89.350731,8.409676,17.927380,9.078110,17.478165,9.208571,17.028381,9.195000,15.716820,9.403681,17.303102,10.711890,16.833841,10.923559,17.420023,0,-0.01835,-0.01007,-0.01363,0.00399,0.00765,-0.01295,0.01679,0.00172,0.00015,0.09729,3.27705
1.392,0,0,7.483680,1.178620,-0.571468,0.000000,5.698439,1,0,4.455967,4.430372,17.448330,3.553270,3.221170,17.379362,1.351878,16.155336,-9.547327,18.413326,-8.678412,5.267047,3.599708,6.129800,15.333171,168.655441,0,6.488583,78.147430,89.683540,8.411427,17.917366,9.098386,17.495209,9.222314,17.040409,9.199908,15.703509,9.407141,17.290007,10.716569,16.827414,10.927847,17.406847,0,-0.01855,-0.01694,-0.02138,0.00357,0.00966,-0.01254,-0.01172,-0.00350,-0.00015,0.09114,3.27698
1.393,0,0,7.485169,1.177699,-0.535573,0.000000,5.699136,1,0,4.455238,4.430916,17.443247,3.616239,2.830968,17.378159,2.064739,16.158045,-9.568824,18.403667,-8.755233,5.267347,3.590155,6.130817,15.324085,170.071075,0,6.134399,78.250008,89.274155,8.406497,17.917997,9.117608,17.513878,9.238432,17.045187,9.201777,15.699961,9.415615,17.285553,10.720210,16.819824,10.929617,17.391577,0,-0.01672,-0.01622,-0.01936,0.00381,0.00801,-0.01202,0.00369,0.03090,0.00000,0.08607,3.27698
1.394,0,0,7.486660,1.176778,-0.499679,0.000000,5.699791,1,0,4.454508,4.431815,17.438164,3.679208,2.440767,17.376953,2.777601,16.160753,-9.590322,18.394009,-8.832053,5.267648,3.580602,6.131835,15.315000,171.486710,0,5.780216,78.352592,88.864769,8.401567,17.918631,9.136830,17.532547,9.254549,17.049963,9.203644,15.696412,9.424089,17.281099,10.723850,16.812233,10.931386,17.376305,0,-0.02008,-0.01205,-0.02123,0.00290,0.01032,-0.01393,0.00556,0.00802,0.00000,0.08075,3.27706
1.395,0,0,7.488149,1.175857,-0.463785,0.000000,5.700420,1,0,4.453779,4.432947,17.433081,3.742177,2.050565,17.375750,3.490463,16.163462,-9.611818,18.384348,-8.908874,5.267948,3.571049,6.132853,15.305914,172.902344,0,5.426032,78.455170,88.455376,8.396637,17.919264,9.156053,17.551216,9.270667,17.054741,9.205511,15.692863,9.432564,17.276648,10.727490,16.804644,10.933156,17.361034,0,-0.01868,-0.01606,-0.01763,0.00226,0.00919,-0.01260,0.00504,0.01311,0.00015,0.08019,3.27721
1.396,0,0,7.489745,1.175373,-0.421795,0.000000,5.701009,1,0,4.453278,4.434455,17.427319,3.786108,1.562965,17.377203,4.131573,16.166315,-9.626146,18.374611,-8.975674,5.268278,3.561750,6.133717,15.296845,174.231934,0,5.189679,78.569061,89.114220,8.393186,17.919277,9.163952,17.560328,9.282625,17.055803,9.205999,15.689172,9.439676,17.271992,10.730124,16.797092,10.931291,17.317160,0,-0.01921,-0.01019,-0.01894,0.00299,0.00939,-0.01276,0.02587,-0.00109,-0.00015,0.09260,3.27748
1.397,0,0,7.491448,1.175333,-0.373612,0.000000,5.701571,1,0,4.453008,4.436213,17.420866,3.810694,0.976395,17.381355,4.699774,16.169315,-9.633190,18.364794,-9.032293,5.268638,3.552708,6.134424,15.287793,175.474091,0,5.073057,78.694443,90.858513,8.391239,17.918665,9.160343,17.559725,9.290357,17.053093,9.205085,15.685334,9.445406,17.267130,10.731732,16.789583,10.925733,17.244221,0,-0.01689,-0.01227,-0.02403,0.00333,0.00845,-0.01417,-0.00013,0.01125,0.00015,0.11275,3.27786
1.398,0,0,7.493151,1.175292,-0.325429,0.000000,5.702103,1,0,4.452738,4.438101,17.414415,3.835280,0.389826,17.385508,5.267975,16.172316,-9.640233,18.354975,-9.088913,5.268997,3.543667,6.135131,15.278740,176.716232,0,4.956436,78.819817,92.602814,8.389292,17.918051,9.156735,17.559124,9.298087,17.050383,9.204171,15.681497,9.451137,17.262268,10.733341,16.782074,10.920175,17.171280,0,-0.01965,-0.01282,-0.02129,0.00305,0.00923,-0.01302,0.00216,0.00155,0.00015,0.12221,3.27769
1.399,0,0,7.494854,1.175252,-0.277246,0.000000,5.702612,1,0,4.452468,4.440076,17.407963,3.859866,-0.196743,17.389662,5.836176,16.175314,-9.647277,18.345158,-9.145533,5.269357,3.534625,6.135839,15.269688,177.958389,0,4.839814,78.945198,94.347107,8.387345,17.917437,9.153128,17.558521,9.305819,17.047672,9.203258,15.677659,9.456866,17.257408,10.734951,16.774563,10.914617,17.098341,0,-0.01904,-0.01287,-0.02207,0.00298,0.00779,-0.01353,0.00773,0.00320,-0.00015,0.12235,3.27701
1.400,0,0,7.495178,1.174906,-0.235113,0.000000,5.703097,1,0,4.452314,4.441908,17.402346,3.884359,-0.939405,17.394032,6.206408,16.182243,-9.651383,18.335434,-9.194783,5.269722,3.528462,6.136451,15.260575,178.114792,0,4.817585,78.952271,96.658104,8.387040,17.912937,9.146652,17.557528,9.310897,17.042028,9.201865,15.674198,9.462530,17.252790,10.735718,16.764257,10.911011,17.038149,0,-0.01763,-0.01276,-0.02101,0.00345,0.00886,-0.01255,0.00537,0.00825,0.00015,0.12102,3.27695
1.401,0,0,7.494100,1.174250,-0.199127,0.000000,5.703567,1,0,4.452278,4.443646,17.397577,3.908756,-1.840677,17.398623,6.375476,16.193167,-9.652506,18.325802,-9.236546,5.270091,3.525223,6.136968,15.251402,177.167938,0,4.891270,78.839127,99.544930,8.388402,17.904488,9.137263,17.556137,9.313279,17.033403,9.199987,15.671119,9.468128,17.248423,10.735630,16.751112,10.909387,16.990911,0,-0.01792,-0.01265,-0.02104,0.00267,0.00725,-0.01265,0.00330,-0.00011,0.00000,0.11755,3.27748
1.402,0,0,7.493022,1.173593,-0.163140,0.000000,5.704007,1,0,4.452241,4.445198,17.392811,3.933153,-2.741949,17.403214,6.544545,16.204088,-9.653628,18.316172,-9.278309,5.270460,3.521984,6.137484,15.242229,176.221085,0,4.964955,78.725990,102.431755,8.389765,17.896040,9.127874,17.554747,9.315661,17.024780,9.198109,15.668040,9.473725,17.244055,10.735542,16.737965,10.907763,16.943676,0,-0.01887,-0.01173,-0.02100,0.00333,0.00818,-0.01296,0.01025,0.00278,0.00000,0.11056,3.27731
1.403,0,0,7.491944,1.172937,-0.127154,0.000000,5.704429,1,0,4.452205,4.446626,17.388042,3.957551,-3.643221,17.407804,6.713614,16.215012,-9.654751,18.306541,-9.320072,5.270830,3.518745,6.138000,15.233055,175.274246,0,5.038640,78.612846,105.318581,8.391128,17.887590,9.118485,17.553356,9.318044,17.016155,9.196231,15.664961,9.479323,17.239685,10.735454,16.724819,10.906140,16.896439,0,-0.01844,-0.01415,-0.02106,0.00258,0.00692,-0.01362,0.00487,0.00296,0.00000,0.10426,3.27647
1.404,0,0,7.490242,1.172832,-0.098841,0.000000,5.704815,1,0,4.452209,4.447882,17.382315,3.971788,-4.551080,17.404495,6.673537,16.225168,-9.650980,18.296923,-9.353707,5.271198,3.515675,6.138405,15.223688,174.741852,0,5.114645,78.412834,106.336205,8.403081,17.861786,9.108032,17.550356,9.319270,17.008659,9.195304,15.664954,9.483752,17.238733,10.734428,16.714911,10.904763,16.870335,0,-0.01776,-0.01467,-0.02107,0.00297,0.00908,-0.01416,0.00542,0.00219,0.00000,0.09891,3.27649
1.405,0,0,7.487907,1.173288,-0.078324,0.000000,5.705179,1,0,4.452254,4.449024,17.375614,3.975702,-5.465634,17.393158,6.420942,16.234545,-9.642239,18.287319,-9.379084,5.271565,3.512777,6.138698,15.214125,174.630615,0,5.193007,78.124550,105.454475,8.425795,17.818342,9.096497,17.545721,9.319323,17.002310,9.195343,15.668069,9.486994,17.241251,10.732450,16.708294,10.903635,16.865704,0,-0.01856,-0.00630,-0.02213,0.00341,0.00814,-0.01400,0.00171,0.00287,0.00015,0.09176,3.27733
1.406,0,0,7.485571,1.173744,-0.057808,0.000000,5.705506,1,0,4.452299,4.449967,17.368914,3.979616,-6.380188,17.381821,6.168348,16.243923,-9.633496,18.277714,-9.404461,5.271932,3.509879,6.138990,15.204561,174.519379,0,5.271369,77.836266,104.572746,8.448509,17.774899,9.084961,17.541084,9.319375,16.995960,9.195383,15.671183,9.490234,17.243769,10.730471,16.701677,10.902508,16.861074,0,-0.01907,-0.01764,-0.02018,0.00325,0.00829,-0.01395,0.01134,0.00327,0.00000,0.08411,3.27747
1.407,0,0,7.483236,1.174200,-0.037292,0.000000,5.705809,1,0,4.452344,4.450778,17.362213,3.983530,-7.294742,17.370483,5.915753,16.253302,-9.624755,18.268110,-9.429837,5.272299,3.506981,6.139283,15.194998,174.408142,0,5.349731,77.547974,103.691017,8.471224,17.731455,9.073425,17.536448,9.319427,16.989611,9.195423,15.674297,9.493476,17.246286,10.728493,16.695061,10.901381,16.856443,0,-0.01807,-0.00718,-0.02049,0.00320,0.00904,-0.01340,0.00129,0.00357,0.00015,0.07900,3.27693
1.408,0,0,7.480323,1.175375,-0.023427,0.000000,5.706079,1,0,4.452378,4.451375,17.355103,3.987355,-8.099397,17.358850,5.498345,16.260712,-9.614934,18.258526,-9.448784,5.272668,3.504289,6.139493,15.185400,173.807861,0,5.692916,77.290337,102.918457,8.483256,17.701488,9.061031,17.534422,9.313191,16.985893,9.195153,15.677094,9.496151,17.248524,10.725404,16.689102,10.901595,16.854410,0,-0.01833,-0.01664,-0.02084,0.00284,0.00844,-0.01373,0.00683,0.00179,-0.00015,0.08416,3.27695
1.409,0,0,7.476823,1.177282,-0.016322,0.000000,5.706327,1,0,4.452402,4.451828,17.347574,3.991090,-8.792380,17.346916,4.913464,16.266125,-9.604016,18.248962,-9.461197,5.273041,3.501807,6.139619,15.175768,172.710663,0,6.305194,77.063835,102.256821,8.484435,17.685217,9.047764,17.535049,9.300566,16.984850,9.194570,15.679567,9.498250,17.250475,10.721189,16.683817,10.903174,16.855013,0,-0.01864,-0.01248,-0.02235,0.00250,0.00918,-0.01302,0.00337,0.00144,0.00015,0.09892,3.27748
1.410,0,0,7.473322,1.179189,-0.009216,0.000000,5.706576,1,0,4.452425,4.452158,17.340048,3.994825,-9.485364,17.334982,4.328584,16.271536,-9.593099,18.239399,-9.473609,5.273413,3.499325,6.139746,15.166136,171.613464,0,6.917473,76.837334,101.595184,8.485613,17.668943,9.034496,17.535677,9.287940,16.983807,9.193985,15.682040,9.500349,17.252428,10.716972,16.678530,10.904754,16.855616,0,-0.01841,-0.01212,-0.02154,0.00396,0.00917,-0.01417,0.00623,0.00294,0.00015,0.10800,3.27755
1.411,0,0,7.469822,1.181096,-0.002111,0.000000,5.706826,1,0,4.452449,4.452405,17.332520,3.998560,-10.178347,17.323048,3.743703,16.276949,-9.582181,18.229836,-9.486022,5.273786,3.496843,6.139872,15.156504,170.516266,0,7.529751,76.610840,100.933548,8.486792,17.652670,9.021229,17.536304,9.275314,16.982765,9.193401,15.684514,9.502449,17.254379,10.712756,16.673244,10.906333,16.856220,0,-0.01797,-0.01475,-0.02174,0.00327,0.00911,-0.01303,0.00793,0.00244,0.00000,0.11568,3.27716
1.412,0,0,7.467838,1.182036,0.005718,0.000000,5.707107,1,0,4.452405,4.452640,17.324068,4.002239,-10.696598,17.310999,3.078394,16.280249,-9.569273,18.220186,-9.495126,5.274161,3.494400,6.140053,15.146973,169.593628,0,8.108572,76.344467,98.314110,8.488053,17.639799,9.007264,17.537817,9.262189,16.981939,9.191498,15.685483,9.503075,17.254850,10.707618,16.665760,10.911366,16.897789,0,-0.01814,-0.01115,-0.02114,0.00414,0.00865,-0.01340,0.00216,0.00339,0.00015,0.12309,3.27702
1.413,0,0,7.467395,1.181994,0.014281,0.000000,5.707408,1,0,4.452293,4.452865,17.314676,4.005860,-11.037298,17.298836,2.331359,16.281401,-9.554341,18.210449,-9.500868,5.274539,3.491997,6.140291,15.137545,168.848358,0,8.653396,76.037582,93.705292,8.489400,17.630388,8.992593,17.540226,9.248558,16.981333,9.188254,15.684924,9.502204,17.253815,10.701543,16.656044,10.919906,16.980986,0,-0.01777,-0.01530,-0.02041,0.00298,0.00943,-0.01251,0.00667,0.00237,0.00015,0.12220,3.27709
1.414,0,0,7.466951,1.181952,0.022844,0.000000,5.707716,1,0,4.452181,4.453138,17.305285,4.009481,-11.377998,17.286671,1.584324,16.282553,-9.539411,18.200712,-9.506610,5.274917,3.489594,6.140529,15.128117,168.103104,0,9.198219,75.730690,89.096474,8.490746,17.620975,8.977921,17.542637,9.234926,16.980728,9.185012,15.684365,9.501333,17.252779,10.695468,16.646328,10.928447,17.064184,0,-0.01808,-0.01205,-0.02210,0.00291,0.00978,-0.01334,0.00281,0.00240,-0.00000,0.11798,3.27686
1.415,0,0,7.466508,1.181910,0.031407,0.000000,5.708030,1,0,4.452069,4.453443,17.295895,4.013103,-11.718699,17.274508,0.837289,16.283705,-9.524480,18.190975,-9.512352,5.275295,3.487191,6.140767,15.118689,167.357834,0,9.743042,75.423805,84.487656,8.492093,17.611563,8.963249,17.545046,9.221294,16.980124,9.181768,15.683806,9.500462,17.251743,10.689393,16.636612,10.936987,17.147381,0,-0.01869,-0.01515,-0.02101,0.00287,0.00913,-0.01236,0.00789,0.00532,0.00015,0.11380,3.27632
1.416,0,0,7.468266,1.180936,0.040462,0.000000,5.708322,1,0,4.452031,4.453826,17.289001,4.016692,-11.875172,17.262297,0.167569,16.283266,-9.505415,18.181412,-9.516317,5.275685,3.484587,6.140962,15.109240,147.075394,0,10.332769,75.090340,82.204224,8.492759,17.606569,8.947178,16.413023,9.202462,16.978258,9.178013,15.682783,9.494587,17.251125,10.682339,16.630356,10.937101,17.190306,0,-0.01935,-0.01285,-0.02094,0.00366,0.00830,-0.01339,0.00628,0.00496,0.00000,0.10731,3.27637
1.417,0,0,7.472261,1.179015,0.050016,0.000000,5.708600,1,0,4.452069,4.454260,17.284649,4.020250,-11.844445,17.250034,-0.423590,16.281206,-9.482149,18.172024,-9.518478,5.276087,3.481781,6.141113,15.099771,106.940659,0,10.968124,74.729858,82.283676,8.492731,17.606064,8.929685,14.128269,9.178344,16.975113,9.173736,15.681288,9.483626,17.250935,10.674291,16.627615,10.928653,17.192308,0,-0.01969,-0.01469,-0.02205,0.00372,0.00930,-0.01348,0.00630,0.00159,0.00000,0.09910,3.27698
1.418,0,0,7.476257,1.177095,0.059570,0.000000,5.708877,1,0,4.452106,4.454727,17.280296,4.023807,-11.813719,17.237774,-1.014749,16.279148,-9.458883,18.162636,-9.520638,5.276490,3.478974,6.141264,15.090302,66.805923,0,11.603479,74.369377,82.363136,8.492703,17.605558,8.912191,11.843515,9.154226,16.971970,9.169458,15.679792,9.472666,17.250744,10.666243,16.624874,10.920205,17.194311,0,-0.01738,-0.01309,-0.02097,0.00272,0.00754,-0.01288,0.00728,0.00282,0.00015,0.09267,3.27724
1.419,0,0,7.480253,1.175174,0.069124,0.000000,5.709152,1,0,4.452144,4.455214,17.275942,4.027364,-11.782992,17.225513,-1.605908,16.277090,-9.435617,18.153250,-9.522799,5.276892,3.476167,6.141415,15.080832,26.671190,0,12.238833,74.008896,82.442589,8.492676,17.605053,8.894698,9.558762,9.130109,16.968824,9.165181,15.678296,9.461705,17.250553,10.658195,16.622131,10.911757,17.196316,0,-0.01736,-0.01436,-0.02088,0.00437,0.00867,-0.01361,0.00523,0.00312,-0.00015,0.08723,3.27717
1.420,0,0,7.482207,1.173948,0.077638,0.000000,5.709455,1,0,4.452240,4.455683,17.271214,4.030829,-11.741343,17.213663,-2.088163,16.274134,-9.413722,18.143852,-9.525288,5.277303,3.473000,6.141632,15.071354,6.810274,0,13.013180,73.663895,82.106865,8.490335,17.604660,8.876321,8.401398,9.102957,16.963854,9.158244,15.677298,9.451087,17.250271,10.649261,16.617266,10.899249,17.197189,0,-0.01855,-0.01280,-0.02165,0.00302,0.00857,-0.01412,0.00513,0.00219,0.00015,0.08164,3.27717
1.421,0,0,7.482089,1.173428,0.085093,0.000000,5.709777,1,0,4.452394,4.456141,17.266106,4.034202,-11.688593,17.202230,-2.459758,16.270266,-9.393218,18.134449,-9.528110,5.277723,3.469466,6.141916,15.061867,7.550169,0,13.928760,73.334625,81.349251,8.485645,17.604380,8.857046,8.389607,9.072723,16.957029,9.148603,15.676804,9.440815,17.249895,10.639425,16.610241,10.882616,17.196915,0,-0.01892,-0.01375,-0.02164,0.00244,0.00915,-0.01373,0.00499,0.00267,-0.00015,0.08122,3.27725
