"Time","v2 R COP","49 RDS cle","48 L marks","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.971,0.000000,0,0,0,0,0,7.266684,0.556476,0.982467,6.585977,6.628653,16.986794,1.217751,18.931442,-15.893425,16.387953,6.993114,1,-10.270035,18.294168,-8.761661,14.022258,5.579851,7.163705,4.062608,6.823985,165.859848,0,71.164597,59.554539,52.795876,8.741062,19.357874,8.211812,17.099180,8.266589,16.511051,8.501685,15.845670,9.835683,16.899031,10.026895,15.512186,10.672093,16.158609,0,-0.01596,-0.01512,-0.02068,0.00594,0.00648,-0.01136,0.00534,0.00066,1.42227,0.07495,3.27673
0.972,0.000000,0,0,0,0,0,7.266078,0.552995,0.861395,6.586680,6.624095,16.981527,0.929215,18.932810,-15.942132,16.372061,6.994410,1,-10.378038,18.283915,-8.727660,14.013659,5.577011,7.167063,4.053748,6.822979,165.394897,0,70.970543,59.252014,52.966072,8.739419,19.360245,8.213284,17.080324,8.266444,16.493031,8.505078,15.829318,9.829651,16.894526,10.025888,15.508381,10.670658,16.155220,0,-0.02193,-0.01049,-0.01922,0.00052,0.00936,-0.01270,0.00547,0.00327,1.41626,0.08342,3.27661
0.973,0.000000,0,0,0,0,0,7.265473,0.549513,0.740323,6.587383,6.619529,16.976261,0.640679,18.934175,-15.990839,16.356169,6.995982,1,-10.486042,18.273661,-8.693661,14.005061,5.574170,7.170421,4.044888,6.821974,164.929932,0,70.776497,58.949486,53.136269,8.737775,19.362616,8.214754,17.061468,8.266299,16.475008,8.508471,15.812967,9.823619,16.890020,10.024882,15.504577,10.669224,16.151833,0,-0.00875,-0.01483,-0.01968,0.00548,0.00818,-0.01190,0.00513,0.00117,1.40603,0.10471,3.27676
0.974,1.650975,0,0,0,0,0,7.264795,0.549044,0.626957,6.587896,6.615085,16.971460,0.359468,18.934484,-16.024883,16.340000,6.998022,1,-10.593334,18.262980,-8.664867,13.996333,5.571424,7.174490,4.039620,6.821141,164.528214,0,70.832832,58.705799,53.243748,8.735039,19.363564,8.213007,17.043812,8.264731,16.456861,8.510323,15.799963,9.818763,16.885263,10.022799,15.500211,10.666133,16.146618,0,-0.01630,-0.01237,-0.02083,0.00248,0.00693,-0.01160,0.00471,0.00277,1.40197,0.11906,3.27705
0.975,4.050648,0,0,1,0,0,7.264065,0.550739,0.519125,6.588273,6.610698,16.966995,0.083518,18.934031,-16.048397,16.323633,7.000274,1,-10.700116,18.251993,-8.639814,13.987513,5.568745,7.179070,4.036931,6.820431,164.171906,0,71.069000,58.504379,53.306190,8.731517,19.363489,8.208948,17.027016,8.262141,16.438622,8.511067,15.789362,9.814753,16.880323,10.019944,15.495443,10.661854,16.140091,0,-0.00856,-0.01546,-0.02158,0.00456,0.00486,-0.01177,0.00350,-0.00127,1.39377,0.12331,3.27743
0.976,4.798321,1,0,0,0,0,7.263335,0.552434,0.411292,6.588650,6.606412,16.962530,-0.192432,18.933578,-16.071913,16.307266,7.002134,1,-10.806897,18.241005,-8.614760,13.978691,5.566066,7.183649,4.034243,6.819721,163.815598,0,71.305168,58.302956,53.368629,8.727995,19.363413,8.204888,17.010221,8.259552,16.420383,8.511812,15.778761,9.810741,16.875383,10.017088,15.490676,10.657574,16.133564,0,-0.01407,-0.01161,-0.02025,0.00156,0.01113,-0.01206,0.00569,0.00334,1.38564,0.12223,3.27731
0.977,4.796832,1,0,0,0,0,7.262605,0.554129,0.303460,6.589027,6.602173,16.958065,-0.468381,18.933125,-16.095427,16.290899,7.003816,1,-10.913679,18.230019,-8.589706,13.969871,5.563387,7.188228,4.031554,6.819011,163.459290,0,71.541344,58.101532,53.431068,8.724474,19.363338,8.200830,16.993425,8.256963,16.402143,8.512557,15.768160,9.806730,16.870445,10.014233,15.485909,10.653295,16.127037,0,-0.01782,-0.01401,-0.01957,0.00266,0.00908,-0.01412,0.00414,-0.00012,1.37725,0.11731,3.27686
0.978,4.796792,1,0,0,0,0,7.262516,0.554146,0.205397,6.589131,6.597993,16.956264,-0.725113,18.932173,-16.107626,16.274622,7.004411,1,-11.011037,18.218903,-8.571898,13.961295,5.562400,7.190925,4.031001,6.818032,162.754272,0,71.696236,57.817047,53.541729,8.721135,19.368237,8.201509,16.977158,8.255612,16.386597,8.515870,15.757524,9.803071,16.867828,10.012355,15.483563,10.650806,16.123257,0,-0.01562,-0.01450,-0.02047,0.00393,0.01105,-0.01277,0.00517,0.00266,1.36682,0.10953,3.27640
0.979,4.797409,1,0,0,0,0,7.262889,0.552959,0.114351,6.589039,6.593840,16.956379,-0.968041,18.930861,-16.111698,16.258408,7.004513,1,-11.101625,18.207695,-8.559291,13.952896,5.562627,7.192269,4.031983,6.816859,161.798813,0,71.792755,57.472908,53.687019,8.717927,19.376709,8.205591,16.961269,8.255152,16.372986,8.521029,15.746861,9.799664,16.866882,10.011180,15.482960,10.649605,16.121449,0,-0.02594,-0.01420,-0.01940,0.00124,0.00785,-0.01244,0.00515,0.00075,1.35388,0.10395,3.27594
0.980,4.798014,1,0,0,0,0,7.263261,0.551772,0.023305,6.588947,6.589820,16.956493,-1.210970,18.929548,-16.115770,16.242193,7.004591,1,-11.192215,18.196487,-8.546684,13.944497,5.562854,7.193613,4.032964,6.815686,160.843338,0,71.889282,57.128765,53.832314,8.714720,19.385181,8.209673,16.945383,8.254691,16.359373,8.526188,15.736199,9.796258,16.865936,10.010005,15.482356,10.648403,16.119640,0,-0.01583,-0.01408,-0.02084,0.00276,0.00887,-0.01195,0.00448,0.00226,1.33918,0.09947,3.27621
0.981,4.798614,1,0,0,0,0,7.263634,0.550585,-0.067741,6.588855,6.585861,16.956608,-1.453899,18.928236,-16.119843,16.225979,7.004657,1,-11.282804,18.185278,-8.534078,13.936097,5.563081,7.194957,4.033946,6.814513,159.887878,0,71.985802,56.784626,53.977604,8.711513,19.393652,8.213756,16.929495,8.254230,16.345760,8.531346,15.725536,9.792851,16.864988,10.008830,15.481752,10.647202,16.117830,0,-0.01890,-0.01473,-0.01961,0.00549,0.00959,-0.01218,0.00529,0.00336,1.33054,0.09283,3.27698
0.982,4.797756,1,0,0,0,0,7.263997,0.550602,-0.149042,6.588634,6.582111,16.954605,-1.677835,18.926540,-16.111029,16.209845,7.005789,1,-11.364287,18.173988,-8.525423,13.927671,5.561827,7.197187,4.032669,6.814100,159.303909,0,72.070610,56.476200,54.060196,8.708211,19.398678,8.214007,16.909321,8.253481,16.330170,8.535709,15.713633,9.788430,16.862698,10.007558,15.479963,10.644463,16.115631,0,-0.01099,-0.01320,-0.02121,-0.00193,0.00830,-0.01263,0.00515,0.00422,1.32259,0.08525,3.27733
0.983,4.796237,1,0,0,0,0,7.264354,0.551483,-0.223344,6.588319,6.578458,16.951080,-1.888130,18.924570,-16.092960,16.193769,7.007403,1,-11.439230,18.162642,-8.519607,13.919227,5.559509,7.200054,4.029770,6.814233,158.986740,0,72.147003,56.193424,54.097755,8.704843,19.401228,8.211508,16.886068,8.252524,16.313156,8.539501,15.700836,9.783281,16.859438,10.006215,15.477323,10.640619,16.113150,0,-0.01574,-0.01357,-0.02001,0.00168,0.00809,-0.01335,0.00602,0.00246,1.30858,0.07945,3.27740
0.984,4.793362,1,0,0,0,0,7.264710,0.552364,-0.297646,6.588005,6.574944,16.947557,-2.098425,18.922600,-16.074890,16.177692,7.008880,1,-11.514174,18.151293,-8.513790,13.910782,5.557191,7.202920,4.026871,6.814365,158.669586,0,72.223396,55.910648,54.135311,8.701473,19.403778,8.209008,16.862816,8.251568,16.296144,8.543294,15.688040,9.778131,16.856180,10.004873,15.474683,10.636776,16.110668,0,-0.01575,-0.01433,-0.02047,0.00432,0.00876,-0.01256,0.00591,0.00324,1.29977,0.08397,3.27739
0.985,4.789871,1,0,0,0,0,7.265067,0.553245,-0.371949,6.587690,6.571495,16.944033,-2.308720,18.920631,-16.056820,16.161615,7.010293,1,-11.589116,18.139946,-8.507974,13.902337,5.554873,7.205786,4.023973,6.814498,158.352417,0,72.299789,55.627872,54.172871,8.698105,19.406328,8.206509,16.839563,8.250611,16.279131,8.547086,15.675244,9.772983,16.852921,10.003531,15.472042,10.632933,16.108189,0,-0.02964,-0.01016,-0.02018,0.00121,0.00856,-0.01318,0.00624,0.00412,1.28762,0.09672,3.27731
0.986,4.785448,1,0,0,0,0,7.265464,0.552472,-0.442636,6.587220,6.568063,16.942783,-2.497733,18.918127,-16.031765,16.145630,7.010233,1,-11.653964,18.128281,-8.498004,13.893881,5.550286,7.205632,4.019691,6.814802,157.844269,0,72.368919,55.288143,54.228996,8.700443,19.410973,8.205804,16.821722,8.250227,16.263784,8.552406,15.663204,9.768172,16.851242,10.002305,15.470968,10.630067,16.107517,0,-0.02012,-0.01520,-0.01987,0.00517,0.00809,-0.01192,0.00486,0.00142,1.26466,0.10371,3.27733
0.987,4.780602,1,0,0,0,0,7.265893,0.550513,-0.510727,6.586638,6.564640,16.943165,-2.671460,18.915239,-16.001696,16.129707,7.009505,1,-11.711562,18.116385,-8.485049,13.885416,5.544071,7.203309,4.014418,6.815229,157.198944,0,72.432846,54.907501,54.298458,8.706881,19.417120,8.206389,16.807768,8.250255,16.249632,8.558825,15.651707,9.763606,16.850700,10.001163,15.471018,10.627904,16.108149,0,-0.03099,-0.01149,-0.02012,0.00128,0.00807,-0.01314,0.00527,0.00304,1.25105,0.11223,3.27740
0.988,4.774639,1,0,0,0,0,7.266320,0.548553,-0.578817,6.586057,6.561074,16.943548,-2.845188,18.912352,-15.971624,16.113785,7.008499,1,-11.769160,18.104490,-8.472095,13.876951,5.537855,7.200986,4.009144,6.815657,156.553604,0,72.496773,54.526863,54.367920,8.713318,19.423267,8.206975,16.793812,8.250281,16.235481,8.565244,15.640209,9.759040,16.850157,10.000022,15.471068,10.625741,16.108778,0,-0.02244,-0.01251,-0.02078,0.00347,0.00931,-0.01227,0.00579,0.00068,1.24152,0.12234,3.27734
0.989,4.768169,1,0,0,0,0,7.266748,0.546594,-0.646908,6.585475,6.557442,16.943930,-3.018916,18.909464,-15.941553,16.097862,7.007366,1,-11.826758,18.092596,-8.459142,13.868486,5.531639,7.198663,4.003870,6.816084,155.908279,0,72.560699,54.146221,54.437382,8.719755,19.429415,8.207560,16.779858,8.250308,16.221329,8.571663,15.628712,9.754473,16.849613,9.998879,15.471119,10.623578,16.109409,0,-0.01562,-0.01359,-0.01998,0.00573,0.00856,-0.01317,0.00440,0.00086,1.22339,0.12270,3.27719
0.990,4.760445,1,0,0,0,0,7.266358,0.543313,-0.722157,6.584765,6.553523,16.944660,-3.176732,18.906218,-15.905672,16.081827,7.007407,1,-11.873758,18.080545,-8.430210,13.859918,5.520202,7.198988,4.000559,6.815965,155.296341,0,72.577690,53.800343,54.444473,8.723901,19.436649,8.210316,16.766033,8.252037,16.206421,8.577795,15.617879,9.750276,16.848703,9.997976,15.470798,10.621290,16.110573,0,-0.02112,-0.00874,-0.02031,0.00577,0.00911,-0.01234,0.00533,0.00322,1.21102,0.11827,3.27722
0.991,4.752151,1,0,0,0,0,7.265381,0.539082,-0.802546,6.583964,6.549472,16.945639,-3.323121,18.902712,-15.865618,16.065710,7.007980,1,-11.913147,18.068382,-8.389803,13.851274,5.505014,7.201217,3.998657,6.815454,154.708359,0,72.560982,53.479435,54.406773,8.726400,19.444664,8.214630,16.752300,8.254989,16.190968,8.583721,15.607522,9.746344,16.847528,9.997245,15.470210,10.618914,16.112118,0,-0.00701,-0.01629,-0.02032,0.00225,0.00901,-0.01206,0.00391,0.00161,1.19634,0.11145,3.27737
0.992,4.743542,1,0,0,0,0,7.264404,0.534851,-0.882935,6.583163,6.545121,16.946619,-3.469510,18.899208,-15.825563,16.049593,7.008912,1,-11.952536,18.056219,-8.349396,13.842629,5.489826,7.203446,3.996755,6.814941,154.120392,0,72.544266,53.158524,54.369072,8.728900,19.452681,8.218944,16.738567,8.257940,16.175514,8.589647,15.597166,9.742411,16.846354,9.996513,15.469622,10.616536,16.113663,0,-0.01297,-0.01334,-0.01822,-0.00398,0.00699,-0.01142,0.00588,0.00225,1.18240,0.10104,3.27757
0.993,4.734789,1,0,0,0,0,7.263427,0.530620,-0.963325,6.582362,6.540633,16.947598,-3.615899,18.895702,-15.785509,16.033476,7.010006,1,-11.991924,18.044056,-8.308990,13.833985,5.474639,7.205675,3.994853,6.814430,153.532410,0,72.527557,52.837612,54.331371,8.731400,19.460695,8.223258,16.724834,8.260891,16.160063,8.595573,15.586809,9.738479,16.845179,9.995782,15.469034,10.614160,16.115208,0,-0.01958,-0.01152,-0.02223,0.01140,0.00790,-0.01297,0.00279,0.00216,1.15566,0.08973,3.27780
0.994,4.726665,1,0,0,0,0,7.261575,0.529159,-1.051730,6.581353,6.535847,16.947176,-3.747320,18.891851,-15.735232,16.017679,7.010247,1,-12.019703,18.031996,-8.233609,13.825465,5.459529,7.206052,3.993825,6.813836,153.381378,0,72.379990,52.649338,54.405312,8.731816,19.467031,8.222632,16.708097,8.261574,16.143902,8.596971,15.576020,9.730249,16.843050,9.993504,15.468071,10.611358,16.117668,0,-0.01891,-0.01373,-0.02006,-0.00060,0.00991,-0.01210,0.00557,0.00212,1.13525,0.08231,3.27748
0.995,4.718827,1,0,0,0,0,7.259092,0.529688,-1.145893,6.580194,6.530925,16.945747,-3.867989,18.887751,-15.677615,16.002113,7.010099,1,-12.039145,18.020006,-8.133110,13.817036,5.444474,7.205099,3.993426,6.813182,153.544159,0,72.138443,52.556328,54.559433,8.730739,19.472162,8.218458,16.689205,8.260626,16.127234,8.595115,15.564919,9.718935,16.840233,9.990114,15.466839,10.608252,16.120787,0,-0.01817,-0.01083,-0.02179,0.00298,0.00984,-0.01401,0.00596,0.00198,1.12209,0.08772,3.27680
0.996,4.711130,1,0,0,0,0,7.256610,0.530217,-1.240056,6.579035,6.525598,16.944321,-3.988659,18.883652,-15.619997,15.986547,7.009135,1,-12.058585,18.008017,-8.032612,13.808605,5.429420,7.204145,3.993026,6.812529,153.706940,0,71.896896,52.463314,54.713554,8.729661,19.477293,8.214284,16.670313,8.259678,16.110567,8.593259,15.553820,9.707621,16.837416,9.986725,15.465606,10.605145,16.123905,0,-0.01874,-0.01532,-0.01934,0.00018,0.00898,-0.01193,0.00367,0.00376,1.10499,0.10450,3.27670
0.997,4.703496,1,0,0,0,0,7.254128,0.530746,-1.334219,6.577877,6.520088,16.942892,-4.109329,18.879551,-15.562379,15.970981,7.007801,1,-12.078027,17.996027,-7.932114,13.800175,5.414366,7.203192,3.992626,6.811876,153.869720,0,71.655350,52.370304,54.867676,8.728582,19.482424,8.210110,16.651421,8.258730,16.093899,8.591403,15.542719,9.696306,16.834599,9.983335,15.464374,10.602038,16.127024,0,-0.01790,-0.01185,-0.02057,0.00341,0.01026,-0.01206,0.00590,-0.00049,1.08388,0.11667,3.27701
0.998,4.695346,1,0,0,0,0,7.252846,0.528285,-1.438818,6.576508,6.514101,16.941351,-4.220239,18.875237,-15.493608,15.955435,7.006044,1,-12.089258,17.983942,-7.790369,13.792013,5.399074,7.201026,3.991711,6.811050,154.120224,0,71.192528,52.350609,55.083305,8.732382,19.497784,8.207441,16.635887,8.257783,16.079817,8.587825,15.531729,9.683687,16.831278,9.979788,15.463024,10.597693,16.128616,0,-0.01796,-0.01369,-0.01538,0.00435,0.01539,-0.01238,0.00580,0.00432,1.06642,0.12305,3.27695
0.999,4.686962,1,0,0,0,0,7.252425,0.523678,-1.550912,6.574989,6.507897,16.939728,-4.324140,18.870768,-15.416828,15.939904,7.004097,1,-12.094592,17.971786,-7.619000,13.784044,5.383611,7.197989,3.990426,6.810099,154.433731,0,70.570793,52.383568,55.343109,8.739684,19.520493,8.205854,16.622766,8.256836,16.067591,8.583010,15.520817,9.670132,16.827597,9.976126,15.461590,10.592459,16.129114,0,-0.01845,-0.01336,-0.02139,0.00114,0.00578,-0.01284,0.00427,0.00081,1.05274,0.12277,3.27664
1.000,4.678588,1,0,0,0,0,7.252003,0.519070,-1.663006,6.573469,6.501464,16.938105,-4.428041,18.866299,-15.340048,15.924374,7.002090,1,-12.099927,17.959629,-7.447632,13.776075,5.368149,7.194952,3.989140,6.809149,154.747238,0,69.949051,52.416531,55.602913,8.746985,19.543201,8.204267,16.609646,8.255889,16.055367,8.578195,15.509905,9.656576,16.823914,9.972465,15.460155,10.587225,16.129610,0,-0.01579,-0.01247,-0.02087,0.00504,0.01055,-0.01257,0.00538,0.00327,1.01748,0.11472,3.27688
1.001,4.670219,1,0,0,0,0,7.251582,0.514462,-1.775100,6.571950,6.494927,16.936483,-4.531941,18.861828,-15.263267,15.908843,7.000057,1,-12.105262,17.947474,-7.276264,13.768107,5.352686,7.191914,3.987855,6.808198,155.060760,0,69.327316,52.449490,55.862720,8.754288,19.565908,8.202680,16.596525,8.254942,16.043140,8.573380,15.498994,9.643021,16.820232,9.968803,15.458722,10.581990,16.130108,0,-0.02176,-0.01350,-0.02114,0.00272,0.00655,-0.01215,0.00580,0.00219,0.99951,0.10810,3.27750
1.002,4.662477,1,0,0,0,0,7.248929,0.511589,-1.885743,6.570311,6.488431,16.934568,-4.636918,18.857267,-15.175562,15.893509,6.998315,1,-12.107613,17.935295,-7.057130,13.760719,5.339736,7.189799,3.985155,6.807363,155.344315,0,68.932831,52.355312,55.957062,8.756337,19.579018,8.199327,16.583420,8.254002,16.031767,8.571776,15.488373,9.632655,16.816637,9.965200,15.456722,10.577420,16.131563,0,-0.01626,-0.01318,-0.02078,0.00412,0.01299,-0.01302,0.00469,0.00588,0.97748,0.10234,3.27751
1.003,4.655020,1,0,0,0,0,7.244671,0.509961,-1.995343,6.568585,6.481953,16.932447,-4.742666,18.852640,-15.080010,15.878316,6.996705,1,-12.107821,17.923098,-6.803691,13.753749,5.328591,7.188348,3.981438,6.806611,155.606354,0,68.701553,52.169819,55.932564,8.754616,19.585232,8.194707,16.570326,8.253066,16.021006,8.572480,15.477962,9.624579,16.813107,9.961640,15.454317,10.573327,16.133705,0,-0.01810,-0.01383,-0.02073,0.00379,0.00715,-0.01239,0.00441,-0.00372,0.95818,0.09453,3.27713
1.004,4.647598,1,0,0,0,0,7.240415,0.508334,-2.104944,6.566859,6.475466,16.930325,-4.848414,18.848013,-14.984459,15.863123,6.995727,1,-12.108030,17.910902,-6.550252,13.746778,5.317446,7.186896,3.977722,6.805859,155.868393,0,68.470284,51.984325,55.908070,8.752893,19.591446,8.190087,16.557232,8.252130,16.010242,8.573185,15.467550,9.616505,16.809574,9.958080,15.451912,10.569235,16.135847,0,-0.01663,-0.01313,-0.02058,0.00229,0.00620,-0.01266,0.00533,0.00235,0.94185,0.08676,3.27730
1.005,4.640192,1,0,0,0,0,7.236157,0.506706,-2.214544,6.565134,6.468976,16.928202,-4.954163,18.843386,-14.888908,15.847930,6.995035,1,-12.108239,17.898706,-6.296813,13.739808,5.306300,7.185445,3.974006,6.805106,156.130432,0,68.239014,51.798836,55.883572,8.751172,19.597660,8.185468,16.544138,8.251194,15.999480,8.573889,15.457139,9.608429,16.806042,9.954519,15.449507,10.565142,16.137989,0,-0.01900,-0.01332,-0.02073,0.00255,0.00914,-0.01243,0.00463,0.00265,0.91902,0.08204,3.27783
1.006,4.632228,1,0,0,0,0,7.232695,0.505538,-2.317288,6.563113,6.462400,16.925293,-5.072140,18.838509,-14.794346,15.833067,6.995019,1,-12.112720,17.886633,-5.991313,13.733524,5.293235,7.185234,3.971764,6.804120,156.126633,0,67.931267,51.554276,55.970181,8.736989,19.586826,8.182450,16.531460,8.249803,15.987368,8.575619,15.443673,9.598638,16.801199,9.950415,15.446148,10.561272,16.138628,0,-0.01097,-0.01384,-0.02043,0.00459,0.00876,-0.01351,0.00527,0.00200,0.90010,0.07985,3.27782
1.007,4.624011,1,0,0,0,0,7.229802,0.504702,-2.415106,6.560881,6.455786,16.921820,-5.198899,18.833450,-14.700493,15.818440,6.995310,1,-12.120270,17.874645,-5.648423,13.727734,5.278791,7.185912,3.970581,6.802965,155.931900,0,67.568596,51.267300,56.136581,8.713858,19.563747,8.180585,16.519081,8.248083,15.974286,8.578085,15.428013,9.587613,16.795412,9.945919,15.442104,10.557562,16.138186,0,-0.01800,-0.01235,-0.02203,0.00156,0.00778,-0.01377,0.00535,0.00337,0.86351,0.08422,3.27744
1.008,4.616292,1,0,0,0,0,7.226910,0.503865,-2.512925,6.558650,6.449338,16.918346,-5.325658,18.828392,-14.606641,15.803814,6.994947,1,-12.127820,17.862659,-5.305532,13.721943,5.264348,7.186591,3.969398,6.801811,155.737167,0,67.205917,50.980320,56.302986,8.690726,19.540668,8.178720,16.506702,8.246364,15.961204,8.580552,15.412352,9.576590,16.789627,9.941422,15.438061,10.553851,16.137741,0,-0.01171,-0.01346,-0.02037,0.00386,0.00875,-0.01367,0.00396,0.00136,0.83763,0.09434,3.27728
1.009,4.608800,1,0,0,0,0,7.224018,0.503028,-2.610744,6.556417,6.442966,16.914873,-5.452418,18.823334,-14.512788,15.789187,6.994288,1,-12.135370,17.850674,-4.962642,13.716152,5.249904,7.187270,3.968216,6.800656,155.542435,0,66.843246,50.693344,56.469387,8.667595,19.517591,8.176854,16.494324,8.244644,15.948121,8.583018,15.396691,9.565565,16.783840,9.936927,15.434017,10.550141,16.137299,0,-0.02209,-0.01502,-0.01938,0.00355,0.00931,-0.01254,0.00580,0.00315,0.82043,0.10783,3.27728
1.010,4.602674,1,0,0,0,0,7.220245,0.500384,-2.694876,6.554201,6.437032,16.910126,-5.601928,18.817848,-14.424607,15.774867,6.991754,1,-12.148187,17.838610,-4.564302,13.711082,5.237811,7.183599,3.966496,6.799532,155.373611,0,66.447189,50.343266,56.668381,8.627109,19.493223,8.174466,16.481941,8.242964,15.934802,8.586498,15.380022,9.553785,16.777723,9.931628,15.429708,10.545860,16.136047,0,-0.01323,-0.01551,-0.02008,0.00132,0.00927,-0.01152,0.00524,0.00153,0.79659,0.12088,3.27710
1.011,4.597166,1,0,0,0,0,7.215839,0.496443,-2.769178,6.551994,6.431299,16.904463,-5.767777,18.812054,-14.340500,15.760766,6.988369,1,-12.164787,17.826488,-4.126139,13.706530,5.227407,7.176803,3.964389,6.798430,155.223419,0,66.027145,49.947865,56.890785,8.574160,19.467932,8.171703,16.469559,8.241313,15.921313,8.590707,15.362627,9.541464,16.771366,9.925755,15.425206,10.541169,16.134218,0,-0.01609,-0.01139,-0.01962,0.00450,0.00921,-0.01231,0.00422,0.00202,0.77509,0.12379,3.27680
1.012,4.590736,1,0,0,0,0,7.211434,0.492501,-2.843480,6.549788,6.425940,16.898798,-5.933628,18.806259,-14.256392,15.746666,6.984277,1,-12.181387,17.814369,-3.687975,13.701978,5.217003,7.170008,3.962283,6.797328,155.073227,0,65.607109,49.552464,57.113186,8.521210,19.442638,8.168940,16.457174,8.239662,15.907825,8.594915,15.345233,9.529142,16.765011,9.919881,15.420706,10.536478,16.132387,0,-0.01950,-0.01259,-0.02074,0.00189,0.00905,-0.01259,0.00632,0.00251,0.74856,0.12052,3.27695
1.013,4.583889,1,0,0,0,0,7.207028,0.488560,-2.917782,6.547582,6.420751,16.893135,-6.099477,18.800465,-14.172286,15.732565,6.979866,1,-12.197987,17.802248,-3.249811,13.697425,5.206599,7.163212,3.960177,6.796226,154.923035,0,65.187065,49.157063,57.335590,8.468261,19.417347,8.166177,16.444792,8.238011,15.894336,8.599123,15.327838,9.516821,16.758656,9.914007,15.416204,10.531787,16.130556,0,-0.02240,-0.01178,-0.02052,0.00375,0.00840,-0.01204,0.00470,0.00229,0.73385,0.11642,3.27740
1.014,4.573996,1,0,0,0,0,7.201858,0.485152,-2.975163,6.545117,6.415807,16.878082,-6.290044,18.794376,-14.098875,15.718581,6.976289,1,-12.216905,17.790075,-2.752568,13.694047,5.190103,7.157522,3.958277,6.795670,154.502609,0,64.992744,48.825340,57.447018,8.422570,19.365168,8.160365,16.426146,8.231798,15.875026,8.599130,15.306943,9.502696,16.746786,9.905353,15.405958,10.521786,16.121811,0,-0.00303,-0.01450,-0.01965,0.00470,0.00822,-0.01257,0.00594,0.00254,0.68777,0.10927,3.27736
1.015,4.562722,1,0,0,0,0,7.196137,0.482127,-3.020390,6.542467,6.410974,16.856285,-6.498362,18.788080,-14.033146,15.704680,6.973091,1,-12.237489,17.777864,-2.212893,13.691512,5.169231,7.152626,3.956524,6.795506,153.888092,0,64.960541,48.539345,57.478741,8.382093,19.293676,8.152364,16.403004,8.222308,15.851536,8.596119,15.283535,9.487277,16.730955,9.894701,15.391586,10.507970,16.108097,0,-0.01918,-0.01160,-0.02203,0.00267,0.00875,-0.01308,0.00577,0.00295,0.66249,0.09996,3.27698
1.016,4.551389,1,0,0,0,0,7.190417,0.479102,-3.065618,6.539817,6.406413,16.834490,-6.706680,18.781782,-13.967417,15.690780,6.970726,1,-12.258072,17.765652,-1.673217,13.688977,5.148359,7.147729,3.954771,6.795343,153.273560,0,64.928329,48.253353,57.510460,8.341617,19.222185,8.144363,16.379860,8.212819,15.828045,8.593107,15.260126,9.471858,16.715126,9.884050,15.377214,10.494154,16.094383,0,-0.01601,-0.01140,-0.02068,0.00110,0.00792,-0.01178,0.00499,0.00217,0.63720,0.09326,3.27701
1.017,4.540029,1,0,0,0,0,7.184697,0.476077,-3.110845,6.537167,6.401975,16.812693,-6.914999,18.775484,-13.901688,15.676880,6.968738,1,-12.278655,17.753441,-1.133542,13.686442,5.127488,7.142833,3.953019,6.795180,152.659042,0,64.896126,47.967358,57.542183,8.301139,19.150694,8.136362,16.356718,8.203329,15.804554,8.590096,15.236717,9.456438,16.699295,9.873399,15.362842,10.480338,16.080669,0,-0.01802,-0.01207,-0.01937,0.00188,0.00839,-0.01357,0.00554,0.00324,0.61599,0.08815,3.27731
1.018,4.532049,1,1,0,0,0,7.180360,0.472395,-3.140331,6.534407,6.397878,16.798719,-7.143292,18.768667,-13.845571,15.663047,4.571085,1,-12.299436,17.741137,-0.551932,13.685486,5.115973,7.138856,3.949368,6.795446,152.032059,0,64.842476,47.736141,57.746883,8.276596,19.116289,8.132409,16.338013,8.197898,15.784821,8.589589,15.219533,9.442657,16.689829,9.866282,15.355513,10.472404,16.074465,0,-0.01506,-0.01498,-0.02194,0.00609,0.00945,-0.01343,0.00477,0.00125,0.59487,0.08134,3.27753
1.019,4.525600,1,0,0,0,0,7.177017,0.468241,-3.158510,6.531568,6.393935,16.790365,-7.385933,18.761478,-13.796357,15.649263,1.087026,0,-12.320356,17.728764,0.059795,13.685662,5.111180,7.135539,3.944353,6.796022,151.396133,0,64.773438,47.544270,58.075817,8.263496,19.108517,8.131364,16.322495,8.195381,15.767785,8.590880,15.206820,9.430050,16.684933,9.861701,15.353241,10.468694,16.073652,0,-0.02019,-0.01221,-0.02082,-0.00116,0.00810,-0.01287,0.00420,0.00327,0.56741,0.07479,3.27768
