"Time","v5 L COP","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","27 HLx (cm)","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)"
0.486,0.000000,3.367363,1,16.132374,10.473980,0,7.412078,17.186298,13.063256,6.006219,6.006219,1.37590,0.09664,5.786360,4.071017
0.487,0.000000,0.850649,0,16.122444,10.459846,0,7.631984,17.224747,13.061227,6.018508,6.018508,1.38871,0.09653,5.799229,4.191981
0.488,0.000000,0.000000,0,16.112385,10.453910,0,7.770791,17.257442,13.052474,6.030920,6.030920,1.39614,0.09674,5.807606,4.305591
0.489,0.000000,0.000000,0,16.102226,10.453910,0,7.850870,17.285976,13.038854,6.043418,6.043418,1.39995,0.09703,5.812731,4.413876
0.490,0.000000,0.000000,0,16.092072,10.453910,0,7.930948,17.314508,13.025233,6.055917,6.055917,1.41286,0.09703,5.817855,4.522161
0.491,0.000000,0.000000,0,16.081913,10.453910,0,8.011027,17.343040,13.011613,6.068415,6.068415,1.42003,0.09709,5.822980,4.630445
0.492,0.000000,0.000000,0,16.071814,10.453910,0,8.093552,17.377262,13.004782,6.081066,6.081066,1.42708,0.09743,5.834119,4.728506
0.493,0.000000,0.000000,0,16.061754,10.453910,0,8.177848,17.415606,13.002867,6.093826,6.093826,1.43925,0.09772,5.849614,4.819164
0.494,0.000000,0.000000,0,16.051695,10.453910,0,8.262143,17.453947,13.000951,6.106586,6.106586,1.44695,0.09769,5.865108,4.909822
0.495,0.000000,0.000000,0,16.041636,10.453910,0,8.346439,17.492290,12.999036,6.119347,6.119347,1.45241,0.09777,5.880603,5.000479
0.496,0.000000,0.000000,0,16.032436,10.453910,0,8.371168,17.530785,12.994072,6.131504,6.131504,1.45863,0.09809,5.887094,5.081453
0.497,0.000000,0.000000,0,16.023861,10.453910,0,8.352763,17.569391,12.986902,6.143223,6.143223,1.46208,0.09824,5.887063,5.155415
0.498,0.000000,0.000000,0,16.015284,10.453910,0,8.334357,17.607996,12.979732,6.154943,6.154943,1.46830,0.09805,5.887032,5.229376
0.499,0.000000,0.000000,0,16.006708,10.453910,0,8.315952,17.646603,12.972562,6.166662,6.166662,1.47125,0.09804,5.887002,5.303338
0.500,0.000000,0.000000,0,15.997657,10.453910,0,8.433228,17.689552,12.963045,6.177705,6.177705,1.47582,0.09825,5.892608,5.363907
0.501,0.000000,0.000000,0,15.988262,10.453910,0,8.648756,17.735649,12.951829,6.188258,6.188258,1.47808,0.09814,5.902296,5.414780
0.502,0.000000,0.000000,0,15.978868,10.453910,0,8.864285,17.781746,12.940613,6.198811,6.198811,1.48258,0.09783,5.911984,5.465652
0.503,0.000000,0.000000,0,15.969474,10.453910,0,9.079812,17.827843,12.929398,6.209364,6.209364,1.48287,0.09776,5.921673,5.516525
0.504,0.000000,0.000000,0,15.959661,10.453910,0,9.072775,17.859932,12.921331,6.218930,6.218930,1.48290,0.09791,5.932525,5.556066
0.505,0.000000,0.000000,0,15.949542,10.453910,0,8.904572,17.881882,12.915546,6.227780,6.227780,1.48635,0.09779,5.944221,5.587401
0.506,0.000000,0.000000,0,15.939425,10.453910,0,8.736366,17.903831,12.909761,6.236631,6.236631,1.48577,0.09747,5.955916,5.618736
0.507,0.000000,0.000000,0,15.929307,10.453910,0,8.568163,17.925781,12.903977,6.245482,6.245482,1.48386,0.09735,5.967611,5.650071
0.508,0.000000,0.000000,0,15.918942,10.469678,0,8.391273,17.946354,12.895658,6.253757,6.253757,1.48563,0.09737,5.979032,5.667670
0.509,0.000000,0.000000,0,15.908399,10.496864,0,8.208092,17.965931,12.885504,6.261615,6.261615,1.48265,0.09728,5.990252,5.675323
0.510,0.000000,0.000000,0,15.897855,10.524050,0,8.024912,17.985506,12.875349,6.269473,6.269473,1.48174,0.09705,6.001473,5.682975
0.511,0.000000,0.000000,0,15.887311,10.551236,0,7.841732,18.005083,12.865195,6.277331,6.277331,1.47690,0.09689,6.012694,5.690627
0.512,0.000000,0.000000,0,15.876910,10.586253,0,7.490092,18.013306,12.855103,6.283943,6.283943,1.47661,0.09704,6.022058,5.685383
0.513,0.000000,0.000000,0,15.866611,10.626940,0,7.016463,18.013306,12.845057,6.289653,6.289653,1.46981,0.09723,6.030075,5.670801
0.514,0.000000,0.000000,0,15.856314,10.667626,0,6.542835,18.013306,12.835010,6.295363,6.295363,1.46566,0.09714,6.038093,5.656219
0.515,0.000000,0.000000,0,15.846015,10.708313,0,6.069207,18.013306,12.824964,6.301074,6.301074,1.46371,0.09706,6.046110,5.641636
0.516,0.000000,0.000000,0,15.835444,10.761731,0,5.701657,18.013306,12.815818,6.306370,6.306370,1.46096,0.09722,6.048225,5.615063
0.517,0.000000,0.000000,0,15.824676,10.824367,0,5.410923,18.013306,12.807325,6.311365,6.311365,1.44945,0.09729,6.046065,5.579807
0.518,0.000000,0.000000,0,15.813907,10.887003,0,5.120189,18.013306,12.798834,6.316361,6.316361,1.44394,0.09698,6.043905,5.544551
0.519,0.000000,0.000000,0,15.803138,10.949638,0,4.829455,18.013306,12.790341,6.321357,6.321357,1.43660,0.09684,6.041745,5.509295
0.520,0.000000,0.000000,0,15.791723,11.016584,0,4.646159,18.013306,12.781738,6.325934,6.325934,1.42937,0.09713,6.044725,5.464745
0.521,0.000000,0.000000,0,15.779840,11.086653,0,4.540664,18.013306,12.773054,6.330209,6.330209,1.42029,0.09720,6.051428,5.413464
0.522,0.000000,0.000000,0,15.767959,11.156720,0,4.435168,18.013306,12.764371,6.334484,6.334484,1.41362,0.09693,6.058131,5.362183
0.523,0.000000,0.000000,0,15.756077,11.226788,0,4.329673,18.013306,12.755687,6.338759,6.338759,1.40403,0.09673,6.064834,5.310902
0.524,0.000000,0.000000,0,15.744548,11.289296,0,4.341351,18.013306,12.746794,6.342329,6.342329,1.39578,0.09674,6.070739,5.252418
0.525,0.000000,0.000000,0,15.733274,11.346332,0,4.437878,18.013306,12.737748,6.345388,6.345388,1.38269,0.09680,6.076066,5.188717
0.526,0.000000,0.000000,0,15.722000,11.403367,0,4.534406,18.013306,12.728703,6.348447,6.348447,1.36574,0.09673,6.081394,5.125017
0.527,0.000000,0.000000,0,15.710726,11.460402,0,4.630933,18.013306,12.719657,6.351506,6.351506,1.35847,0.09649,6.086722,5.061316
0.528,0.000000,0.000000,0,15.699121,11.516944,0,4.787155,18.013306,12.707905,6.353261,6.353261,1.34627,0.09652,6.091830,4.991285
0.529,0.000000,0.000000,0,15.687277,11.573126,0,4.986605,18.013306,12.694193,6.354071,6.354071,1.33733,0.09677,6.096778,4.916669
0.530,0.000000,0.000000,0,15.675433,11.629309,0,5.186054,18.013306,12.680481,6.354881,6.354881,1.32306,0.09679,6.101726,4.842052
0.531,0.000000,0.000000,0,15.663589,11.685491,0,5.385504,18.013306,12.666770,6.355691,6.355691,1.31477,0.09660,6.106674,4.767437
0.532,0.000000,0.000000,0,15.651234,11.743652,0,5.437098,18.013306,12.652955,6.356158,6.356158,1.29401,0.09658,6.109761,4.689488
0.533,0.000000,0.000000,0,15.638508,11.803248,0,5.381623,18.013306,12.639066,6.356377,6.356377,1.27429,0.09684,6.111500,4.609128
0.534,0.000000,0.000000,0,15.625783,11.862844,0,5.326149,18.013306,12.625177,6.356595,6.356595,1.26010,0.09680,6.113239,4.528767
0.535,0.000000,0.000000,0,15.613057,11.922439,0,5.270674,18.013306,12.611288,6.356814,6.356814,1.24734,0.09646,6.114977,4.448405
0.536,0.000000,0.000000,0,15.600108,11.985007,0,5.238945,18.013306,12.600151,6.356809,6.356809,1.23159,0.09637,6.121802,4.364425
0.537,0.000000,0.000000,0,15.586996,12.049729,0,5.224411,18.013306,12.591007,6.356641,6.356641,1.21601,0.09649,6.132308,4.277823
0.538,2.292667,0.000000,0,15.573884,12.114451,0,5.209878,18.013306,12.581864,6.356474,6.356474,1.20181,0.09641,6.142815,4.191222
0.539,5.755911,0.000000,0,15.560772,12.179173,1,5.195344,18.013306,12.572721,6.356307,6.356307,1.17944,0.09618,6.153322,4.104620
0.540,6.926487,0.000000,0,15.547439,12.244993,1,5.011552,18.013306,12.558201,6.355639,6.355639,1.15605,0.09591,6.161910,4.016056
0.541,6.926487,0.000000,0,15.533944,12.311608,1,4.705194,18.013306,12.539787,6.354609,6.354609,1.13756,0.09582,6.169108,3.926071
0.542,6.926487,0.000000,0,15.520451,12.378222,1,4.398837,18.013306,12.521375,6.353579,6.353579,1.12332,0.09593,6.176307,3.836086
0.543,6.926487,0.000000,0,15.506956,12.444838,1,4.092479,18.013306,12.502961,6.352549,6.352549,1.10608,0.09585,6.183505,3.746101
0.544,6.926487,0.000000,0,15.493260,12.505742,1,3.823919,18.013306,12.486776,6.351301,6.351301,1.08802,0.09547,6.184563,3.651304
0.545,6.926487,0.000000,0,15.479420,12.562511,1,3.582732,18.013306,12.472205,6.349895,6.349895,1.06848,0.09521,6.181174,3.553023
0.546,6.926487,0.000000,0,15.465579,12.619281,1,3.341544,18.013306,12.457634,6.348489,6.348489,1.03951,0.09539,6.177784,3.454742
0.547,6.926487,0.000000,0,15.451738,12.676051,1,3.100356,18.013306,12.443063,6.347084,6.347084,1.01593,0.09551,6.174395,3.356461
0.548,6.925617,0.000000,0,15.438421,12.740617,1,2.886132,18.013306,12.426900,6.345231,6.345231,0.99604,0.09540,6.177326,3.254167
0.549,6.924302,0.000000,0,15.425485,12.810828,1,2.691433,18.013306,12.409584,6.343054,6.343054,0.97592,0.09524,6.184834,3.148968
0.550,6.922747,0.000000,0,15.412548,12.881040,1,2.496735,18.013306,12.392267,6.340877,6.340877,0.95356,0.09520,6.192342,3.043768
0.551,6.921070,0.000000,0,15.399611,12.951251,1,2.302036,18.013306,12.374951,6.338700,6.338700,0.93687,0.09536,6.199850,2.938569
0.552,6.919139,0.000000,0,15.387156,13.015419,1,2.167769,18.013306,12.355803,6.336091,6.336091,0.91655,0.09547,6.202057,2.830266
0.553,6.917080,0.000000,0,15.375050,13.075211,1,2.077262,18.013306,12.335328,6.333169,6.333169,0.88415,0.09535,6.200428,2.719715
0.554,6.914850,0.000000,0,15.362942,13.135003,1,1.986755,18.013306,12.314853,6.330246,6.330246,0.85301,0.09516,6.198797,2.609165
0.555,6.912531,0.000000,0,15.350835,13.194795,1,1.896247,18.013306,12.294377,6.327324,6.327324,0.83348,0.09525,6.197167,2.498614
0.556,6.910127,0.000000,0,15.339242,13.244274,1,1.851330,18.006575,12.274775,6.323405,6.323405,0.80909,0.09544,6.197637,2.389104
0.557,6.907680,0.000000,0,15.328021,13.286284,1,1.839427,17.994968,12.255802,6.318765,6.318765,0.78931,0.09537,6.199626,2.280347
0.558,6.905147,0.000000,0,15.316800,13.328296,1,1.827523,17.983362,12.236831,6.314125,6.314125,0.76707,0.09512,6.201615,2.171591
0.559,6.902570,0.000000,0,15.305580,13.370306,1,1.815620,17.971758,12.217858,6.309484,6.309484,0.74242,0.09513,6.203605,2.062834
0.560,6.899888,0.000000,0,15.294762,13.424715,1,1.641976,17.956512,12.202587,6.304619,6.304619,0.70569,0.09532,6.207115,1.951141
0.561,6.897153,0.000000,0,15.284235,13.488102,1,1.351209,17.938631,12.189995,6.299591,6.299591,0.67467,0.09529,6.211726,1.837322
0.562,6.894338,0.000000,0,15.273707,13.551489,1,1.060443,17.920750,12.177402,6.294562,6.294562,0.65381,0.09509,6.216337,1.723503
0.563,6.891481,0.000000,0,15.263181,13.614876,1,0.769677,17.902868,12.164810,6.289534,6.289534,0.62918,0.09488,6.220948,1.609684
0.564,6.888584,0.000000,0,15.256033,13.678336,1,0.572886,17.887491,12.153369,6.284867,6.284867,0.60732,0.09499,6.223101,1.492795
0.565,6.885665,0.000000,0,15.251331,13.741849,1,0.444148,17.873924,12.142760,6.280462,6.280462,0.58143,0.09523,6.223473,1.373683
0.566,6.882774,0.000000,0,15.246630,13.805362,1,0.315409,17.860359,12.132153,6.276057,6.276057,0.55840,0.09523,6.223845,1.254571
0.567,6.879897,0.000000,0,15.241928,13.868876,1,0.186671,17.846792,12.121545,6.271652,6.271652,0.52015,0.09495,6.224217,1.135459
0.568,6.877097,0.000000,0,15.241777,13.933002,1,0.110314,17.827101,12.101864,6.266929,6.266929,0.48383,0.09489,6.222595,1.018048
0.569,6.874337,0.000000,0,15.244923,13.997576,1,0.071889,17.802973,12.075613,6.261977,6.261977,0.46152,0.09521,6.219529,0.901867
0.570,6.871601,0.000000,0,15.248068,14.062148,1,0.033464,17.778847,12.049363,6.257024,6.257024,0.43427,0.09531,6.216463,0.785687
0.571,6.868876,0.000000,0,15.251214,14.126720,1,-0.004961,17.754719,12.023112,6.252072,6.252072,0.41177,0.09513,6.213397,0.669507
0.572,6.866120,0.000000,0,15.259818,14.153841,1,0.090451,17.731665,12.011130,6.247582,6.247582,0.38514,0.09509,6.210139,0.553454
0.573,6.863350,0.000000,0,15.272375,14.153841,1,0.282780,17.709389,12.009480,6.243428,6.243428,0.36229,0.09530,6.206743,0.437493
0.574,6.860645,0.000000,0,15.284932,14.153841,1,0.475110,17.687113,12.007831,6.239274,6.239274,0.31385,0.09547,6.203348,0.321532
0.575,6.857974,0.000000,0,15.297489,14.153841,1,0.667439,17.664837,12.006181,6.235119,6.235119,0.28442,0.09545,6.199952,0.205571
0.576,6.855460,0.000000,0,15.315762,14.153841,1,0.951408,17.647516,11.997390,6.230476,6.230476,0.26086,0.09519,6.201572,0.087795
0.577,6.853027,0.000000,0,15.338173,14.153841,1,1.301737,17.633783,11.983429,6.225479,6.225479,0.23423,0.09507,6.206826,-0.031295
0.578,6.850648,0.000000,0,15.360583,14.153841,1,1.652065,17.620049,11.969467,6.220482,6.220482,0.21317,0.09518,6.212079,-0.150385
0.579,6.848298,0.000000,0,15.382995,14.153841,1,2.002394,17.606316,11.955506,6.215486,6.215486,0.18432,0.09514,6.217331,-0.269475
0.580,6.845859,0.000000,0,15.409090,14.153841,1,2.174901,17.589584,11.939467,6.209864,6.209864,0.14122,0.09486,6.221435,-0.387978
0.581,6.843375,0.000000,0,15.437852,14.153841,1,2.218641,17.570684,11.921925,6.203788,6.203788,0.10532,0.09448,6.224706,-0.506056
0.582,6.840737,0.000000,0,15.466615,14.153841,1,2.262381,17.551783,11.904382,6.197713,6.197713,0.07612,0.09439,6.227977,-0.624134
0.583,6.838021,0.000000,0,15.495378,14.153841,1,2.306121,17.532881,11.886839,6.191638,6.191638,0.05511,0.09451,6.231248,-0.742211
0.584,6.835145,0.000000,0,15.528083,14.153841,1,2.159247,17.516369,11.872714,6.185522,6.185522,0.02886,0.09453,6.234145,-0.853270
0.585,6.832187,0.000000,0,15.563644,14.153841,1,1.874341,17.501587,11.861064,6.179376,6.179376,0.00204,0.09441,6.236770,-0.959246
0.586,6.829231,0.000000,0,15.599206,14.153841,1,1.589436,17.486803,11.849414,6.173230,6.173230,-0.03953,0.09417,6.239394,-1.065222
0.587,6.826276,0.000000,0,15.634768,14.153841,1,1.304531,17.472021,11.837765,6.167084,6.167084,-0.07519,0.09418,6.242019,-1.171198
0.588,6.823466,0.000000,0,15.673880,14.153841,1,0.860745,17.458248,11.825107,6.160911,6.160911,-0.10133,0.09450,6.245923,-1.271971
0.589,6.820731,0.000000,0,15.715565,14.153841,1,0.301906,17.445206,11.811718,6.154717,6.154717,-0.12679,0.09468,6.250753,-1.368976
0.590,6.817991,0.000000,0,15.757249,14.153841,1,-0.256932,17.432165,11.798329,6.148523,6.148523,-0.15262,0.09454,6.255583,-1.465980
0.591,6.815248,0.000000,0,15.798933,14.153841,1,-0.815770,17.419123,11.784941,6.142329,6.142329,-0.17756,0.09453,6.260414,-1.562985
0.592,6.812335,0.000000,0,15.843493,14.149601,1,-1.349589,17.399727,11.777954,6.136006,6.136006,-0.21708,0.09493,6.258635,-1.656177
0.593,6.809333,0.000000,0,15.890135,14.142292,1,-1.865291,17.375732,11.775603,6.129589,6.129589,-0.25479,0.09514,6.252070,-1.746609
0.594,6.806293,0.000000,0,15.936776,14.134982,1,-2.380993,17.351738,11.773252,6.123171,6.123171,-0.27979,0.09507,6.245506,-1.837041
0.595,6.803234,0.000000,0,15.983418,14.127672,1,-2.896695,17.327744,11.770901,6.116754,6.116754,-0.30881,0.09513,6.238941,-1.927474
0.596,6.800309,0.000000,0,16.032499,14.117088,1,-3.286072,17.308153,11.768348,6.110037,6.110037,-0.32971,0.09545,6.232233,-2.012690
0.597,6.797453,0.000000,0,16.083347,14.104133,1,-3.583974,17.291756,11.765649,6.103105,6.103105,-0.35783,0.09570,6.225420,-2.094129
0.598,6.794698,0.000000,0,16.134195,14.091178,1,-3.881876,17.275356,11.762950,6.096172,6.096172,-0.38210,0.09569,6.218607,-2.175567
0.599,6.791994,0.000000,0,16.185043,14.078222,1,-4.179777,17.258959,11.760251,6.089240,6.089240,-0.42877,0.09564,6.211795,-2.257006
0.600,6.789316,0.000000,0,16.235514,14.067000,1,-4.333689,17.246063,11.753235,6.081820,6.081820,-0.45611,0.09587,6.207601,-2.338127
0.601,6.786652,0.000000,0,16.285711,14.057032,1,-4.383332,17.235704,11.743092,6.074046,6.074046,-0.48215,0.09614,6.205302,-2.419019
0.602,6.784022,0.000000,0,16.335907,14.047064,1,-4.432975,17.225348,11.732948,6.066272,6.066272,-0.50714,0.09609,6.203004,-2.499910
0.603,6.781410,0.000000,0,16.386105,14.037096,1,-4.482618,17.214989,11.722805,6.058498,6.058498,-0.53015,0.09593,6.200706,-2.580802
0.604,6.778856,0.000000,0,16.434551,14.026269,1,-4.439248,17.201674,11.710834,6.049785,6.049785,-0.55471,0.09604,6.196889,-2.666664
0.605,6.776333,0.000000,0,16.481730,14.014819,1,-4.328522,17.186214,11.697538,6.040393,6.040393,-0.59537,0.09624,6.191972,-2.756124
0.606,6.773858,0.000000,0,16.528910,14.003370,1,-4.217797,17.170757,11.684243,6.031000,6.031000,-0.62661,0.09617,6.187056,-2.845585
0.607,6.771407,0.000000,0,16.576090,13.991920,1,-4.107071,17.155300,11.670947,6.021607,6.021607,-0.64968,0.09597,6.182139,-2.935045
0.608,6.768979,0.000000,0,16.620571,13.975190,1,-4.080319,17.135870,11.657630,6.011340,6.011340,-0.67110,0.09609,6.176481,-3.031310
0.609,6.766563,0.000000,0,16.663099,13.954634,1,-4.114376,17.113565,11.644297,6.000438,6.000438,-0.69423,0.09639,6.170288,-3.132502
0.610,6.764116,0.000000,0,16.705627,13.934078,1,-4.148432,17.091261,11.630964,5.989537,5.989537,-0.71664,0.09639,6.164093,-3.233694
0.611,6.761654,0.000000,0,16.748154,13.913523,1,-4.182489,17.068956,11.617631,5.978635,5.978635,-0.75496,0.09621,6.157900,-3.334885
0.612,6.759147,0.000000,0,16.787785,13.892563,1,-4.328267,17.049391,11.597770,5.968243,5.968243,-0.78399,0.09618,6.155403,-3.441663
0.613,6.756617,0.000000,0,16.825315,13.871310,1,-4.554945,17.031811,11.573182,5.958218,5.958218,-0.80726,0.09647,6.155584,-3.552486
0.614,6.754226,0.000000,0,16.862846,13.850058,1,-4.781624,17.014229,11.548594,5.948194,5.948194,-0.82875,0.09661,6.155765,-3.663309
0.615,6.751907,0.000000,0,16.900377,13.828805,1,-5.008303,16.996649,11.524006,5.938169,5.938169,-0.84792,0.09638,6.155945,-3.774132
0.616,6.749896,0.000000,0,16.935249,13.817211,1,-5.197191,16.980478,11.506941,5.928061,5.928061,-0.86879,0.09629,6.153500,-3.888689
0.617,6.748041,0.000000,0,16.968199,13.812612,1,-5.358712,16.965328,11.495324,5.917891,5.917891,-0.90458,0.09653,6.149152,-4.005950
0.618,6.746321,0.000000,0,17.001148,13.808012,1,-5.520233,16.950178,11.483707,5.907722,5.907722,-0.93396,0.09664,6.144805,-4.123211
0.619,6.744670,0.000000,0,17.034098,13.803413,1,-5.681755,16.935028,11.472091,5.897552,5.897552,-0.95060,0.09639,6.140458,-4.240473
0.620,6.742951,0.000000,0,17.064491,13.796629,1,-5.816905,16.921644,11.457303,5.887414,5.887414,-0.97268,0.09628,6.131964,-4.356071
0.621,6.741199,0.000000,0,17.093037,13.788262,1,-5.932961,16.909540,11.440220,5.877299,5.877299,-0.98955,0.09655,6.120469,-4.470465
0.622,6.739484,0.000000,0,17.121582,13.779896,1,-6.049016,16.897436,11.423137,5.867184,5.867184,-1.00874,0.09664,6.108973,-4.584859
0.623,6.737790,0.000000,0,17.150127,13.771529,1,-6.165071,16.885330,11.406054,5.857069,5.857069,-1.03192,0.09641,6.097477,-4.699254
0.624,6.736278,0.000000,0,17.177435,13.766762,1,-6.152982,16.876358,11.398879,5.847363,5.847363,-1.06540,0.09630,6.087750,-4.806869
0.625,6.734859,0.000000,0,17.203844,13.764602,1,-6.048100,16.869654,11.398879,5.837952,5.837952,-1.08160,0.09644,6.079304,-4.909575
0.626,6.733553,0.000000,0,17.230253,13.762442,1,-5.943219,16.862949,11.398879,5.828541,5.828541,-1.10038,0.09663,6.070858,-5.012280
0.627,6.732304,0.000000,0,17.256662,13.760282,1,-5.838337,16.856245,11.398879,5.819131,5.819131,-1.11734,0.09657,6.062411,-5.114986
0.628,6.731053,0.000000,0,17.283247,13.757133,1,-5.654464,16.841776,11.398879,5.810006,5.810006,-1.13513,0.09630,6.059594,-5.209807
0.629,6.729801,0.000000,0,17.309959,13.753270,1,-5.413391,16.821684,11.398879,5.801089,5.801089,-1.15022,0.09635,6.060853,-5.298918
0.630,6.728518,0.000000,0,17.336672,13.749406,1,-5.172317,16.801592,11.398879,5.792171,5.792171,-1.18195,0.09658,6.062112,-5.388029
0.631,6.727217,0.000000,0,17.363384,13.745543,1,-4.931243,16.781500,11.398879,5.783254,5.783254,-1.19679,0.09651,6.063371,-5.477139
0.632,6.725895,0.000000,0,17.389647,13.738280,1,-4.712130,16.763727,11.398879,5.774135,5.774135,-1.21107,0.09621,6.058828,-5.554978
0.633,6.724563,0.000000,0,17.415585,13.728558,1,-4.508918,16.747635,11.398879,5.764870,5.764870,-1.22742,0.09624,6.050085,-5.624654
0.634,6.723302,0.000000,0,17.441523,13.718835,1,-4.305706,16.731541,11.398879,5.755605,5.755605,-1.24174,0.09651,6.041341,-5.694330
0.635,6.722079,0.000000,0,17.467461,13.709112,1,-4.102493,16.715448,11.398879,5.746340,5.746340,-1.25542,0.09647,6.032597,-5.764006
0.636,6.721017,0.000000,0,17.492819,13.702762,1,-3.977793,16.703222,11.398879,5.737044,5.737044,-1.27922,0.09621,6.027102,-5.825619
0.637,6.720037,0.000000,0,17.517756,13.698853,1,-3.909945,16.693796,11.398879,5.727726,5.727726,-1.29271,0.09623,6.023958,-5.881394
0.638,6.719180,0.000000,0,17.542690,13.694943,1,-3.842098,16.684372,11.398879,5.718407,5.718407,-1.30541,0.09649,6.020815,-5.937169
0.639,6.718386,0.000000,0,17.567627,13.691034,1,-3.774251,16.674946,11.398879,5.709088,5.709088,-1.31994,0.09657,6.017672,-5.992944
0.640,6.717632,0.000000,0,17.592657,13.680961,1,-3.871582,16.660215,11.398879,5.700116,5.700116,-1.33302,0.09634,6.015870,-6.043658
0.641,6.716900,0.000000,0,17.617754,13.666423,1,-4.088525,16.641640,11.398879,5.691395,5.691395,-1.34168,0.09606,6.015039,-6.090705
0.642,6.716090,0.000000,0,17.642853,13.651884,1,-4.305469,16.623064,11.398879,5.682674,5.682674,-1.36360,0.09611,6.014208,-6.137753
0.643,6.715239,0.000000,0,17.667950,13.637346,1,-4.522412,16.604488,11.398879,5.673953,5.673953,-1.37174,0.09622,6.013378,-6.184801
0.644,6.714229,0.000000,0,17.692915,13.619244,1,-4.778615,16.588675,11.398879,5.665098,5.665098,-1.38345,0.09612,6.010155,-6.228335
0.645,6.713137,0.000000,0,17.717785,13.598561,1,-5.063247,16.574862,11.398879,5.656146,5.656146,-1.39067,0.09578,6.005200,-6.269326
0.646,6.712030,0.000000,0,17.742653,13.577879,1,-5.347879,16.561049,11.398879,5.647194,5.647194,-1.39973,0.09565,6.000245,-6.310316
0.647,6.710917,0.000000,0,17.767523,13.557197,1,-5.632512,16.547235,11.398879,5.638242,5.638242,-1.40700,0.09584,5.995290,-6.351306
0.648,6.709944,0.000000,0,17.791620,13.544070,1,-6.052171,16.533602,11.398879,5.628760,5.628760,-1.42069,0.09586,5.989214,-6.389735
0.649,6.709045,0.000000,0,17.815161,13.536416,1,-6.569609,16.520102,11.398879,5.618895,5.618895,-1.43239,0.09564,5.982325,-6.426311
0.650,6.708216,0.000000,0,17.838701,13.528761,1,-7.087047,16.506599,11.398879,5.609029,5.609029,-1.43796,0.09554,5.975436,-6.462886
0.651,6.707422,0.000000,0,17.862242,13.521107,1,-7.604485,16.493099,11.398879,5.599164,5.599164,-1.44387,0.09573,5.968547,-6.499462
0.652,6.706580,0.000000,0,17.886787,13.502192,1,-8.087386,16.481220,11.398879,5.589563,5.589563,-1.44619,0.09584,5.960320,-6.535196
0.653,6.705714,0.000000,0,17.912060,13.475123,1,-8.545279,16.470514,11.398879,5.580153,5.580153,-1.45379,0.09581,5.951122,-6.570321
0.654,4.485927,0.000000,0,17.937332,13.448055,0,-9.003172,16.459810,11.398879,5.570744,5.570744,-1.46137,0.09562,5.941924,-6.605446
0.655,1.133216,0.000000,0,17.962605,13.420986,0,-9.461064,16.449104,11.398879,5.561334,5.561334,-1.46540,0.09560,5.932726,-6.640571
0.656,0.000000,0.000000,0,17.988007,13.402811,0,-9.772343,16.436424,11.398879,5.551695,5.551695,-1.47021,0.09586,5.922893,-6.676092
0.657,0.000000,0.000000,0,18.013502,13.391075,0,-9.977452,16.422314,11.398879,5.541890,5.541890,-1.47393,0.09588,5.912600,-6.711899
0.658,0.000000,0.000000,0,18.039000,13.379339,0,-10.182562,16.408203,11.398879,5.532084,5.532084,-1.47669,0.09559,5.902306,-6.747707
0.659,0.000000,0.000000,0,18.064495,13.367603,0,-10.387671,16.394093,11.398879,5.522279,5.522279,-1.47666,0.09559,5.892012,-6.783514
0.660,0.000000,0.000000,0,18.089344,13.354333,0,-10.451488,16.381922,11.398879,5.512887,5.512887,-1.47877,0.09586,5.879409,-6.817183
0.661,0.000000,0.000000,0,18.113726,13.339950,0,-10.412989,16.371157,11.398879,5.503796,5.503796,-1.47997,0.09596,5.865135,-6.849305
0.662,0.000000,0.000000,0,18.138105,13.325567,0,-10.374489,16.360390,11.398879,5.494704,5.494704,-1.47963,0.09579,5.850861,-6.881425
0.663,0.000000,0.000000,0,18.162487,13.311184,0,-10.335989,16.349625,11.398879,5.485612,5.485612,-1.47921,0.09570,5.836586,-6.913547
0.664,0.000000,0.000000,0,18.185122,13.298018,0,-10.029508,16.338133,11.398879,5.476352,5.476352,-1.48267,0.09592,5.824741,-6.944650
0.665,0.000000,0.000000,0,18.206493,13.285734,0,-9.528970,16.326118,11.398879,5.466970,5.466970,-1.48159,0.09614,5.814656,-6.975017
0.666,0.000000,0.000000,0,18.227863,13.273449,0,-9.028432,16.314102,11.398879,5.457588,5.457588,-1.47523,0.09605,5.804571,-7.005383
0.667,0.000000,0.000000,0,18.249233,13.261165,0,-8.527895,16.302088,11.398879,5.448205,5.448205,-1.47435,0.09587,5.794486,-7.035749
0.668,0.000000,0.000000,0,18.269516,13.248807,0,-8.037768,16.291069,11.429999,5.438672,5.438672,-1.47074,0.09604,5.786465,-7.068310
0.669,0.000000,0.000000,0,18.289011,13.236395,0,-7.555182,16.280773,11.483655,5.429029,5.429029,-1.46848,0.09629,5.779938,-7.102459
0.670,0.000000,0.000000,0,18.308506,13.223984,0,-7.072596,16.270477,11.537311,5.419386,5.419386,-1.46145,0.09630,5.773411,-7.136609
0.671,0.000000,0.000000,0,18.327999,13.211572,0,-6.590010,16.260181,11.590966,5.409743,5.409743,-1.45833,0.09615,5.766884,-7.170759
