"Time","v3 L COP","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","34 FRx (cm)","29 HRx (cm)","67 LDS cle","65 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.563,5.810795,-6.910296,4.784614,4.453225,0.000000,0,0,8.793145,6.647294,1,0,11.128098,7.054664,-1.47883,0.09806
0.564,5.794583,-6.801725,4.777779,4.451136,0.000000,0,0,8.782215,6.636827,1,0,11.148067,7.043539,-1.47888,0.09781
0.565,5.777894,-6.704264,4.771235,4.449435,0.000000,0,0,8.771124,6.625746,1,0,11.169316,7.032522,-1.47990,0.09775
0.566,5.761830,-6.606803,4.764691,4.447734,0.000000,0,0,8.760033,6.614665,1,0,11.190565,7.021505,-1.47911,0.09811
0.567,5.746158,-6.509342,4.758147,4.446033,0.000000,0,0,8.748941,6.603583,1,0,11.211814,7.010488,-1.48400,0.09816
0.568,5.732711,-6.430891,4.752074,4.444606,0.000000,0,0,8.737845,6.592780,1,0,11.233754,6.999552,-1.47779,0.09798
0.569,5.720652,-6.369029,4.746413,4.443418,0.000000,0,0,8.726744,6.582220,1,0,11.256299,6.988688,-1.47569,0.09806
0.570,5.710591,-6.307166,4.740752,4.442229,0.000000,0,0,8.715642,6.571660,1,0,11.278843,6.977823,-1.47207,0.09829
0.571,5.701776,-6.245304,4.735091,4.441041,0.000000,0,0,8.704541,6.561100,1,0,11.301388,6.966958,-1.47342,0.09823
0.572,5.694015,-6.183624,4.728856,4.440014,0.000000,0,0,8.693729,6.550925,1,0,11.323848,6.956320,-1.47061,0.09805
0.573,5.686910,-6.122102,4.722119,4.439129,0.000000,0,0,8.683172,6.541086,1,0,11.346234,6.945881,-1.46564,0.09818
0.574,5.679004,-6.060580,4.715382,4.438244,0.000000,0,0,8.672615,6.531248,1,0,11.368622,6.935442,-1.45622,0.09841
0.575,5.670600,-5.999058,4.708645,4.437359,0.000000,0,0,8.662058,6.521409,1,0,11.391008,6.925003,-1.45120,0.09836
0.576,5.660048,-5.928797,4.702442,4.436647,0.000000,0,0,8.651661,6.512299,1,0,11.411624,6.914461,-1.44671,0.09823
0.577,5.648158,-5.850912,4.696705,4.436087,0.000000,0,0,8.641403,6.503824,1,0,11.430695,6.903829,-1.44322,0.09844
0.578,5.636221,-5.773026,4.690969,4.435525,0.000000,0,0,8.631146,6.495350,1,0,11.449764,6.893198,-1.43798,0.09866
0.579,5.624257,-5.695140,4.685232,4.434965,0.000000,0,0,8.620889,6.486876,1,0,11.468835,6.882566,-1.43143,0.09852
0.580,5.614482,-5.613104,4.679528,4.434583,0.000000,0,0,8.610806,6.478875,1,0,11.484264,6.871858,-1.41479,0.09842
0.581,5.606073,-5.527448,4.673853,4.434358,0.000000,0,0,8.600875,6.471287,1,0,11.496519,6.861084,-1.40693,0.09866
0.582,5.598279,-5.441791,4.668178,4.434133,0.000000,0,0,8.590944,6.463699,1,0,11.508773,6.850309,-1.41207,0.09880
0.583,5.590870,-5.356134,4.662503,4.433907,0.000000,0,0,8.581014,6.456111,1,0,11.521027,6.839535,-1.39002,0.09868
0.584,5.582084,-5.252728,4.657185,4.434001,0.000000,0,0,8.571688,6.449075,1,0,11.531517,6.829133,-1.38220,0.09876
0.585,5.572440,-5.133834,4.652177,4.434373,0.000000,0,0,8.562889,6.442521,1,0,11.540467,6.819055,-1.37379,0.09916
0.586,5.562401,-5.014941,4.647170,4.434746,0.000000,0,0,8.554091,6.435967,1,0,11.549417,6.808977,-1.36002,0.09915
0.587,5.552118,-4.896047,4.642162,4.435119,0.000000,0,0,8.545294,6.429413,1,0,11.558368,6.798899,-1.34329,0.09896
0.588,5.542686,-4.772466,4.637414,4.435970,0.000000,0,0,8.536785,6.423238,1,0,11.565228,6.788799,-1.33047,0.09918
0.589,5.533783,-4.644795,4.632893,4.437240,0.000000,0,0,8.528530,6.417394,1,0,11.570265,6.778680,-1.31989,0.09934
0.590,5.524355,-4.517125,4.628372,4.438509,0.000000,0,0,8.520274,6.411550,1,0,11.575302,6.768561,-1.30662,0.09904
0.591,5.514599,-4.389454,4.623851,4.439778,0.000000,0,0,8.512018,6.405706,1,0,11.580339,6.758441,-1.29571,0.09897
0.592,5.502890,-4.256928,4.619345,4.441695,0.000000,0,0,8.504035,6.400752,1,0,11.584118,6.748641,-1.28026,0.09925
0.593,5.489963,-4.120165,4.614850,4.444178,0.000000,0,0,8.496288,6.396574,1,0,11.586799,6.739118,-1.25445,0.09931
0.594,5.476783,-3.983402,4.610355,4.446661,0.000000,0,0,8.488543,6.392397,1,0,11.589479,6.729595,-1.24434,0.09930
0.595,5.463446,-3.846640,4.605861,4.449144,0.000000,0,0,8.480796,6.388220,1,0,11.592160,6.720072,-1.22822,0.09944
0.596,5.451953,-3.703088,4.601936,4.452533,0.000000,0,0,8.473170,6.385231,1,0,11.593922,6.710846,-1.21017,0.09966
0.597,5.441610,-3.553612,4.598510,4.456713,0.000000,0,0,8.465649,6.383281,1,0,11.594881,6.701878,-1.19721,0.09966
0.598,5.433000,-3.404136,4.595084,4.460893,0.000000,0,0,8.458128,6.381331,1,0,11.595840,6.692910,-1.18162,0.09960
0.599,5.425471,-3.254660,4.591658,4.465073,0.000000,0,0,8.450606,6.379381,1,0,11.596799,6.683942,-1.16245,0.09984
0.600,5.419128,-3.112293,4.588796,4.470024,0.000000,0,0,8.443181,6.379512,1,0,11.596572,6.675330,-1.13552,0.09997
0.601,5.413525,-2.976132,4.586425,4.475648,0.000000,0,0,8.435839,6.381460,1,0,11.595310,6.667027,-1.11830,0.09983
0.602,5.409409,-2.839970,4.584055,4.481272,0.000000,0,0,8.428496,6.383408,1,0,11.594048,6.658723,-1.09866,0.09990
0.603,5.406219,-2.703808,4.581685,4.486896,0.000000,0,0,8.421154,6.385356,1,0,11.592786,6.650420,-1.08177,0.10012
0.604,5.404776,-2.549862,4.579062,4.493251,0.000000,0,0,8.413754,6.389959,1,0,11.590391,6.642362,-1.06575,0.09995
0.605,5.404419,-2.380396,4.576220,4.500246,0.000000,0,0,8.406303,6.396878,1,0,11.587009,6.634517,-1.04338,0.09970
0.606,5.404790,-2.210930,4.573377,4.507239,0.000000,0,0,8.398852,6.403798,1,0,11.583628,6.626672,-1.00782,0.09980
0.607,5.405614,-2.041464,4.570535,4.514233,0.000000,0,0,8.391402,6.410717,1,0,11.580246,6.618827,-0.98831,0.09979
0.608,5.406119,-1.853765,4.568337,4.521699,0.000000,0,0,8.384212,6.419855,1,0,11.575317,6.610852,-0.97238,0.09944
0.609,5.406425,-1.650156,4.566701,4.529576,0.000000,0,0,8.377249,6.430929,1,0,11.569038,6.602764,-0.95060,0.09917
0.610,5.406876,-1.446546,4.565066,4.537454,0.000000,0,0,8.370286,6.442002,1,0,11.562760,6.594676,-0.93319,0.09928
0.611,5.407417,-1.242937,4.563430,4.545331,0.000000,0,0,8.363323,6.453076,1,0,11.556482,6.586587,-0.90893,0.09922
0.612,5.408823,-1.010825,4.561906,4.553461,0.000000,0,0,8.356556,6.467211,1,0,11.549623,6.578688,-0.88685,0.09892
0.613,5.410768,-0.753839,4.560478,4.561812,0.000000,0,0,8.349960,6.484016,1,0,11.542255,6.570953,-0.84764,0.09882
0.614,5.413536,-0.496854,4.559050,4.570162,0.000000,0,0,8.343364,6.500821,1,0,11.534888,6.563219,-0.82803,0.09896
0.615,5.416817,-0.239868,4.557622,4.578513,0.000000,0,0,8.336767,6.517627,1,0,11.527522,6.555484,-0.80645,0.09891
0.616,5.420610,0.038810,4.557440,4.587021,0.000000,0,0,8.330027,6.536443,1,0,11.519998,6.547882,-0.78395,0.09862
0.617,5.424721,0.336418,4.558347,4.595666,0.000000,0,0,8.323159,6.557014,1,0,11.512337,6.540395,-0.76733,0.09841
0.618,5.428782,0.634027,4.559254,4.604311,0.000000,0,0,8.316292,6.577585,1,0,11.504675,6.532908,-0.73632,0.09851
0.619,5.432812,0.931635,4.560161,4.612956,0.000000,0,0,8.309424,6.598156,1,0,11.497014,6.525422,-0.71340,0.09855
0.620,5.436371,1.208994,4.561467,4.621550,0.000000,0,0,8.302662,6.619967,1,0,11.489244,6.518219,-0.67040,0.09825
0.621,5.439636,1.468681,4.563123,4.630101,0.000000,0,0,8.295991,6.642858,1,0,11.481381,6.511264,-0.64991,0.09797
0.622,5.442953,1.728369,4.564779,4.638652,0.000000,0,0,8.289321,6.665749,1,0,11.473518,6.504309,-0.62458,0.09814
0.623,5.446302,1.988056,4.566434,4.647203,0.000000,0,0,8.282650,6.688640,1,0,11.465655,6.497354,-0.60154,0.09819
0.624,5.450255,2.228779,4.568768,4.655672,0.000000,0,0,8.276002,6.712939,1,0,11.458221,6.490582,-0.57422,0.09788
0.625,5.454585,2.452952,4.571692,4.664068,0.000000,0,0,8.269373,6.738465,1,0,11.451162,6.483971,-0.55680,0.09767
0.626,5.458998,2.677125,4.574617,4.672465,0.000000,0,0,8.262744,6.763992,1,0,11.444103,6.477360,-0.52557,0.09776
0.627,5.463462,2.901298,4.577541,4.680861,0.000000,0,0,8.256115,6.789518,1,0,11.437043,6.470748,-0.47970,0.09782
0.628,5.467430,3.079677,4.580933,4.689174,0.000000,0,0,8.249424,6.815430,1,0,11.429846,6.463735,-0.45698,0.09759
0.629,5.471089,3.218094,4.584732,4.697415,0.000000,0,0,8.242679,6.841679,1,0,11.422526,6.456371,-0.43070,0.09737
0.630,5.474781,3.356511,4.588531,4.705655,0.000000,0,0,8.235934,6.867928,1,0,11.415208,6.449006,-0.40498,0.09740
0.631,5.478493,3.494928,4.592330,4.713896,0.000000,0,0,8.229189,6.894177,1,0,11.407888,6.441642,-0.38031,0.09751
0.632,5.482684,3.594451,4.596014,4.721905,0.000000,0,0,8.222116,6.920910,1,0,11.400374,6.434373,-0.35920,0.09746
0.633,5.487174,3.660034,4.599599,4.729712,0.000000,0,0,8.214758,6.948065,1,0,11.392689,6.427187,-0.32697,0.09731
0.634,5.490797,3.725616,4.603184,4.737518,0.000000,0,0,8.207399,6.975220,1,0,11.385004,6.420001,-0.27923,0.09743
0.635,5.493878,3.791199,4.606768,4.745326,0.000000,0,0,8.200042,7.002376,1,0,11.377318,6.412816,-0.25520,0.09774
0.636,5.494996,3.828828,4.610847,4.752785,0.000000,0,0,8.192842,7.029923,1,0,11.369825,6.405584,-0.23041,0.09780
0.637,5.494890,3.842062,4.615358,4.759941,0.000000,0,0,8.185784,7.057812,1,0,11.362499,6.398314,-0.20457,0.09785
0.638,5.495157,3.855297,4.619870,4.767097,0.000000,0,0,8.178725,7.085701,1,0,11.355173,6.391043,-0.17605,0.09828
0.639,5.495657,3.868532,4.624381,4.774253,0.000000,0,0,8.171666,7.113591,1,0,11.347847,6.383772,-0.15375,0.09852
0.640,5.498943,3.857423,4.628638,4.780793,0.000000,0,0,8.164484,7.140222,1,0,11.340612,6.376666,-0.12240,0.09853
0.641,5.503964,3.825070,4.632673,4.786794,0.000000,0,0,8.157193,7.165755,1,0,11.333458,6.369703,-0.07432,0.09872
0.642,5.510135,3.792717,4.636709,4.792795,0.000000,0,0,8.149903,7.191288,1,0,11.326303,6.362741,-0.05008,0.09905
0.643,5.517022,3.760364,4.640744,4.798796,0.000000,0,0,8.142612,7.216821,1,0,11.319149,6.355778,-0.02244,0.09897
0.644,5.522742,3.737357,4.644216,4.804278,0.000000,0,0,8.135451,7.239197,1,0,11.311830,6.348813,0.00447,0.09891
0.645,5.527735,3.722505,4.647197,4.809307,0.000000,0,0,8.128401,7.258819,1,0,11.304365,6.341846,0.02678,0.09928
0.646,5.531351,3.707654,4.650178,4.814336,0.000000,0,0,8.121351,7.278440,1,0,11.296902,6.334880,0.05286,0.09942
0.647,5.534108,3.692802,4.653159,4.819366,0.000000,0,0,8.114302,7.298062,1,0,11.289437,6.327913,0.08487,0.09926
0.648,5.535940,3.679371,4.656645,4.823935,0.000000,0,0,8.107823,7.315452,1,0,11.281751,6.321074,0.13097,0.09933
0.649,5.537194,3.667180,4.660572,4.828103,0.000000,0,0,8.101843,7.330894,1,0,11.273869,6.314345,0.15746,0.09957
0.650,5.538267,3.654988,4.664499,4.832270,0.000000,0,0,8.095863,7.346337,1,0,11.265987,6.307617,0.18328,0.09941
0.651,5.539227,3.642797,4.668427,4.836438,0.000000,0,0,8.089884,7.361779,1,0,11.258105,6.300889,0.20880,0.09919
0.652,5.540776,3.633361,4.672090,4.840403,0.000000,0,0,8.084291,7.375463,1,0,11.250402,6.294325,0.23023,0.09919
0.653,5.542690,3.626330,4.675524,4.844191,0.000000,0,0,8.079034,7.387611,1,0,11.242854,6.287904,0.26159,0.09923
0.654,5.545694,3.619299,4.678957,4.847980,0.000000,0,0,8.073778,7.399759,1,0,11.235306,6.281483,0.28835,0.09907
0.655,5.549376,3.612268,4.682391,4.851768,0.000000,0,0,8.068521,7.411908,1,0,11.227757,6.275063,0.33641,0.09882
0.656,5.554256,3.601670,4.686158,4.855595,0.000000,0,0,8.063668,7.420791,1,0,11.220280,6.268382,0.36279,0.09888
0.657,5.559883,3.587958,4.690215,4.859457,0.000000,0,0,8.059167,7.426823,1,0,11.212862,6.261476,0.38300,0.09909
0.658,5.565383,3.574247,4.694273,4.863318,0.000000,0,0,8.054666,7.432856,1,0,11.205444,6.254569,0.41159,0.09894
0.659,5.570804,3.560535,4.698329,4.867180,0.000000,0,0,8.050164,7.438889,1,0,11.198027,6.247663,0.43645,0.09875
0.660,5.574716,3.538682,4.702063,4.871168,0.000000,0,0,8.047292,7.442500,1,0,11.190606,6.240451,0.45949,0.09888
0.661,5.577688,3.509724,4.705514,4.875266,0.000000,0,0,8.045840,7.443999,1,0,11.183182,6.232975,0.48705,0.09893
0.662,5.579345,3.480766,4.708965,4.879364,0.000000,0,0,8.044390,7.445498,1,0,11.175757,6.225498,0.53530,0.09863
0.663,5.580181,3.451808,4.712417,4.883461,0.000000,0,0,8.042938,7.446996,1,0,11.168334,6.218021,0.55768,0.09836
0.664,5.580449,3.438294,4.715679,4.887800,0.000000,0,0,8.042374,7.447083,1,0,11.160583,6.210729,0.58180,0.09858
0.665,5.580363,3.438257,4.718777,4.892348,0.000000,0,0,8.042583,7.445938,1,0,11.152550,6.203598,0.60606,0.09864
0.666,5.580962,3.438219,4.721874,4.896897,0.000000,0,0,8.042792,7.444793,1,0,11.144516,6.196467,0.63019,0.09835
0.667,5.581988,3.438182,4.724972,4.901445,0.000000,0,0,8.043002,7.443648,1,0,11.136482,6.189336,0.65158,0.09834
0.668,5.584596,3.447134,4.728089,4.906223,0.000000,0,0,8.044196,7.440434,1,0,11.128184,6.181913,0.67487,0.09860
0.669,5.588191,3.463930,4.731224,4.911202,0.000000,0,0,8.046250,7.435416,1,0,11.119657,6.174236,0.70337,0.09858
0.670,5.592011,3.480726,4.734359,4.916180,0.000000,0,0,8.048305,7.430398,1,0,11.111130,6.166559,0.74492,0.09848
0.671,5.595973,3.497522,4.737494,4.921159,0.000000,0,0,8.050359,7.425380,1,0,11.102602,6.158882,0.76574,0.09855
0.672,5.598697,3.531551,4.740982,4.926213,0.000000,0,0,8.054479,7.419410,1,0,11.093897,6.151093,0.78746,0.09877
0.673,5.600647,3.580618,4.744777,4.931333,0.000000,0,0,8.060401,7.412609,1,0,11.085037,6.143207,0.81013,0.09882
0.674,5.602273,3.629685,4.748573,4.936453,0.000000,0,0,8.066323,7.405807,1,0,11.076178,6.135320,0.83272,0.09888
0.675,5.603695,3.678752,4.752369,4.941573,0.000000,0,0,8.072245,7.399006,1,0,11.067318,6.127433,0.85208,0.09924
0.676,5.606016,3.741023,4.756279,4.946617,0.000000,0,0,8.080774,7.391487,1,0,11.058392,6.119974,0.87810,0.09949
0.677,5.608898,3.814816,4.760288,4.951596,0.000000,0,0,8.091580,7.383340,1,0,11.049405,6.112887,0.91661,0.09938
0.678,5.612260,3.888609,4.764298,4.956574,0.000000,0,0,8.102386,7.375194,1,0,11.040420,6.105802,0.93589,0.09940
0.679,5.615922,3.962402,4.768308,4.961553,0.000000,0,0,8.113191,7.367047,1,0,11.031434,6.098716,0.95696,0.09973
0.680,5.619337,4.043904,4.772102,4.966415,0.000000,0,0,8.126369,7.357689,1,0,11.021976,6.092258,0.97745,0.09974
0.681,5.622597,4.132134,4.775709,4.971177,0.000000,0,0,8.141621,7.347273,1,0,11.012105,6.086350,0.99447,0.09968
0.682,5.625574,4.220364,4.779316,4.975939,0.000000,0,0,8.156871,7.336857,1,0,11.002234,6.080441,1.01498,0.09996
0.683,5.628375,4.308593,4.782922,4.980700,0.000000,0,0,8.172122,7.326441,1,0,10.992364,6.074533,1.03246,0.10008
0.684,5.631011,4.384683,4.786965,4.985337,0.000000,0,0,8.190056,7.316021,1,0,10.982025,6.068645,1.06447,0.09996
0.685,5.633544,4.450179,4.791387,4.989864,0.000000,0,0,8.210331,7.305596,1,0,10.971279,6.062777,1.08771,0.10002
0.686,5.635846,4.515675,4.795810,4.994391,0.000000,0,0,8.230606,7.295172,1,0,10.960532,6.056908,1.10499,0.10035
0.687,5.638003,4.581170,4.800232,4.998919,0.000000,0,0,8.250881,7.284748,1,0,10.949785,6.051039,1.12125,0.10023
0.688,5.639853,4.628550,4.805252,5.003151,0.000000,0,0,8.274069,7.275496,1,0,10.939094,6.045722,1.14130,0.10014
0.689,5.641511,4.660120,4.810793,5.007127,0.000000,0,0,8.299798,7.267267,1,0,10.928451,6.040886,1.15489,0.10049
0.690,5.642991,4.691691,4.816334,5.011102,0.000000,0,0,8.325527,7.259039,1,0,10.917807,6.036051,1.17045,0.10047
0.691,5.644359,4.723261,4.821875,5.015077,0.000000,0,0,8.351256,7.250810,1,0,10.907164,6.031216,1.18958,0.10031
0.692,5.645722,4.734593,4.827240,5.018644,0.000000,0,0,8.378581,7.242592,1,0,10.896646,6.026392,1.21422,0.10047
0.693,5.647082,4.728262,4.832452,5.021854,0.000000,0,0,8.407298,7.234383,1,0,10.886240,6.021578,1.23360,0.10062
0.694,5.648562,4.721932,4.837664,5.025064,0.000000,0,0,8.436015,7.226174,1,0,10.875833,6.016764,1.24832,0.10047
0.695,5.650117,4.715601,4.842876,5.028274,0.000000,0,0,8.464732,7.217965,1,0,10.865426,6.011950,1.26007,0.10048
0.696,5.652009,4.686864,4.847335,5.031039,0.000000,0,0,8.495909,7.209249,1,0,10.854893,6.006523,1.27316,0.10072
0.697,5.654112,4.638575,4.851138,5.033415,0.000000,0,0,8.529233,7.200092,1,0,10.844248,6.000560,1.28843,0.10061
0.698,5.657247,4.590285,4.854941,5.035790,0.000000,0,0,8.562557,7.190934,1,0,10.833603,5.994598,1.30032,0.10049
0.699,5.661026,4.541995,4.858744,5.038167,0.000000,0,0,8.595881,7.181777,1,0,10.822958,5.988635,1.31287,0.10059
0.700,5.666315,4.479403,4.862941,5.040120,0.000000,0,0,8.631063,7.172369,1,0,10.811971,5.982231,1.33533,0.10061
0.701,5.672544,4.404328,4.867480,5.041705,0.000000,0,0,8.667867,7.162743,1,0,10.800683,5.975441,1.34752,0.10043
0.702,5.679156,4.329254,4.872019,5.043290,0.000000,0,0,8.704670,7.153116,1,0,10.789396,5.968650,1.35775,0.10037
0.703,5.686007,4.254179,4.876559,5.044875,0.000000,0,0,8.741473,7.143490,1,0,10.778109,5.961860,1.36826,0.10058
0.704,5.691893,4.157405,4.881303,5.046010,0.000000,0,0,8.780142,7.134188,1,0,10.766656,5.955514,1.37761,0.10056
0.705,5.697175,4.041695,4.886227,5.046754,0.000000,0,0,8.820440,7.125169,1,0,10.755058,5.949556,1.38777,0.10055
0.706,5.701174,3.925985,4.891151,5.047497,0.000000,0,0,8.860738,7.116150,1,0,10.743462,5.943598,1.39591,0.10085
0.707,5.704372,3.810275,4.896075,5.048241,0.000000,0,0,8.901036,7.107132,1,0,10.731864,5.937640,1.41288,0.10102
0.708,5.706441,3.683535,4.900182,5.048592,0.000000,0,0,8.942481,7.097821,1,0,10.720143,5.931731,1.42202,0.10094
0.709,5.707806,3.547170,4.903576,5.048600,0.000000,0,0,8.984928,7.088255,1,0,10.708316,5.925866,1.42832,0.10103
0.710,5.709013,3.410804,4.906971,5.048608,0.000000,0,0,9.027374,7.078689,1,0,10.696487,5.920001,1.43558,0.10124
0.711,5.710123,3.274439,4.910365,5.048616,0.000000,0,0,9.069820,7.069123,1,0,10.684660,5.914135,1.44346,0.10106
0.712,5.711871,3.129339,4.913353,5.048100,0.000000,0,0,9.112460,7.059606,1,0,10.672629,5.908522,1.44757,0.10092
0.713,5.714017,2.976617,4.915987,5.047127,0.000000,0,0,9.155270,7.050131,1,0,10.660422,5.903127,1.45372,0.10110
0.714,5.715765,2.823895,4.918622,5.046154,0.000000,0,0,9.198078,7.040657,1,0,10.648215,5.897733,1.46003,0.10098
0.715,5.717264,2.671173,4.921256,5.045181,0.000000,0,0,9.240888,7.031182,1,0,10.636009,5.892338,1.46544,0.10061
0.716,5.717337,2.542150,4.923536,5.043733,0.000000,0,0,9.282947,7.021963,1,0,10.624056,5.885922,1.47300,0.10051
0.717,5.716522,2.433809,4.925508,5.041870,0.000000,0,0,9.324350,7.012968,1,0,10.612325,5.878616,1.47581,0.10062
0.718,5.715637,2.325467,4.927480,5.040008,0.000000,0,0,9.365754,7.003973,1,0,10.600594,5.871309,1.47453,0.10034
0.719,5.714710,2.217126,4.929451,5.038145,0.000000,0,0,9.407158,6.994977,1,0,10.588861,5.864002,1.48856,0.10002
0.720,5.715290,2.128220,4.931499,5.035965,0.000000,0,0,9.448000,6.985616,1,0,10.576962,5.855978,1.48105,0.10011
0.721,5.716807,2.056275,4.933614,5.033508,0.000000,0,0,9.488351,6.975937,1,0,10.564914,5.847328,1.48214,0.10009
0.722,5.719332,1.984329,4.935729,5.031051,0.000000,0,0,9.528702,6.966257,1,0,10.552865,5.838677,1.48633,0.09972
0.723,5.722485,1.912384,4.937844,5.028593,0.000000,0,0,9.569053,6.956578,1,0,10.540817,5.830028,1.48403,0.09956
0.724,5.725731,1.844935,4.939599,5.025802,0.000000,0,0,9.608806,6.946535,1,0,10.528458,5.820768,1.48397,0.09973
0.725,5.729035,1.781409,4.941039,5.022719,0.000000,0,0,9.648037,6.936175,1,0,10.515827,5.810977,1.48660,0.09968
0.726,5.732290,1.717882,4.942479,5.019636,0.000000,0,0,9.687268,6.925815,1,0,10.503196,5.801186,1.48207,0.09953
0.727,5.735515,1.654356,4.943919,5.016552,0.000000,0,0,9.726500,6.915455,1,0,10.490564,5.791395,1.48061,0.09953
0.728,5.738681,1.592688,4.945764,5.013259,0.000000,0,0,9.764730,6.904793,1,0,10.478223,5.780295,1.47811,0.09969
0.729,5.741812,1.532641,4.947961,5.009783,0.000000,0,0,9.802089,6.893869,1,0,10.466134,5.768054,1.47664,0.09968
0.730,5.744499,1.472595,4.950158,5.006306,0.000000,0,0,9.839447,6.882946,1,0,10.454045,5.755814,1.47543,0.09964
0.731,5.746908,1.412548,4.952354,5.002830,0.000000,0,0,9.876804,6.872022,1,0,10.441957,5.743573,1.47141,0.09987
0.732,5.748511,1.330962,4.953864,4.999346,0.000000,0,0,9.912601,6.860729,1,0,10.429524,5.730757,1.46519,0.10007
0.733,5.749611,1.230581,4.954773,4.995857,0.000000,0,0,9.947037,6.849114,1,0,10.416792,5.717440,1.45835,0.10000
0.734,5.750134,1.130199,4.955683,4.992368,0.000000,0,0,9.981471,6.837500,1,0,10.404059,5.704123,1.45346,0.10012
0.735,5.750297,1.029817,4.956593,4.988880,0.000000,0,0,10.015905,6.825885,1,0,10.391327,5.690805,1.44936,0.10049
0.736,5.750277,0.920940,4.957318,4.985389,0.000000,0,0,10.049159,6.814073,1,0,10.378223,5.677143,1.44346,0.10047
0.737,5.750143,0.804649,4.957883,4.981896,0.000000,0,0,10.081384,6.802088,1,1,10.364796,5.663180,1.43395,0.10044
0.738,3.979063,0.688358,4.958448,4.978404,0.000000,0,0,10.113607,6.790102,0,0,10.351369,5.649218,1.42543,0.10074
0.739,1.104018,0.572067,4.959013,4.974912,0.000000,0,0,10.145831,6.778117,0,0,10.337941,5.635255,1.41266,0.10073
0.740,0.000000,0.447377,4.959901,4.971162,0.000000,0,0,10.175855,6.766374,0,0,10.324364,5.622382,1.40411,0.10046
0.741,0.000000,0.315357,4.961071,4.967189,0.000000,0,0,10.203958,6.754843,0,0,10.310656,5.610461,1.39671,0.10048
0.742,0.000000,0.183338,4.962241,4.963215,0.000000,0,0,10.232061,6.743311,0,0,10.296947,5.598539,1.38894,0.10065
0.743,0.000000,0.051319,4.963411,4.959242,0.000000,0,0,10.260164,6.731780,0,0,10.283238,5.586617,1.37762,0.10043
0.744,0.000000,-0.067916,4.963529,4.954761,0.000000,0,0,10.286510,6.719979,0,0,10.269472,5.574799,1.36835,0.10033
0.745,0.000000,-0.175994,4.962727,4.949838,0.000000,0,0,10.311321,6.707942,0,0,10.255655,5.563071,1.35887,0.10063
0.746,0.000000,-0.284072,4.961926,4.944914,0.000000,0,0,10.336134,6.695905,0,0,10.241838,5.551343,1.34424,0.10063
0.747,0.000000,-0.392150,4.961124,4.939991,0.000000,0,0,10.360946,6.683868,0,0,10.228022,5.539615,1.32401,0.10046
0.748,0.000000,-0.481473,4.960001,4.934452,0.000000,0,0,10.382811,6.671069,0,0,10.214181,5.528008,1.31071,0.10064
0.749,0.000000,-0.554429,4.958598,4.928377,0.000000,0,0,10.402104,6.657604,0,0,10.200318,5.516506,1.30030,0.10077
0.750,0.000000,-0.627386,4.957194,4.922301,0.000000,0,0,10.421398,6.644139,0,0,10.186456,5.505004,1.28823,0.10055
0.751,0.000000,-0.700342,4.955790,4.916225,0.000000,0,0,10.440692,6.630675,0,0,10.172594,5.493502,1.27060,0.10052
0.752,0.000000,-0.764611,4.954890,4.909490,0.000000,0,0,10.457688,6.616817,0,0,10.158668,5.482013,1.26085,0.10071
0.753,0.000000,-0.821300,4.954430,4.902178,0.000000,0,0,10.472680,6.602616,0,0,10.144686,5.470535,1.24410,0.10057
0.754,0.000000,-0.877989,4.953969,4.894866,0.000000,0,0,10.487671,6.588416,0,0,10.130703,5.459057,1.21709,0.10044
0.755,0.000000,-0.934678,4.953509,4.887554,0.000000,0,0,10.502663,6.574215,0,0,10.116721,5.447580,1.20256,0.10059
0.756,0.000000,-1.005217,4.952932,4.879810,0.000000,0,0,10.515503,6.560524,0,0,10.102851,5.448230,1.18677,0.10064
0.757,0.000000,-1.087841,4.952253,4.871689,0.000000,0,0,10.526466,6.547275,0,0,10.089078,5.459463,1.17217,0.10044
0.758,0.000000,-1.170465,4.951574,4.863568,0.000000,0,0,10.537430,6.534027,0,0,10.075306,5.470695,1.15452,0.10032
0.759,0.000000,-1.253090,4.950895,4.855447,0.000000,0,0,10.548393,6.520779,0,0,10.061533,5.481928,1.13994,0.10044
0.760,0.000000,-1.371064,4.949815,4.847058,0.000000,0,0,10.556550,6.507470,0,0,10.047230,5.494533,1.11865,0.10039
0.761,0.000000,-1.519887,4.948386,4.838436,0.000000,0,0,10.562258,6.494108,0,0,10.032463,5.508334,1.08667,0.10013
0.762,0.000000,-1.668710,4.946958,4.829814,0.000000,0,0,10.567965,6.480745,0,0,10.017696,5.522136,1.06938,0.10012
0.763,0.000000,-1.817533,4.945529,4.821191,0.000000,0,0,10.573672,6.467383,0,0,10.002930,5.535937,1.05118,0.10032
0.764,0.000000,-2.001757,4.943983,4.812337,0.000000,0,0,10.577152,6.453303,0,0,9.988098,5.537197,1.03345,0.10020
0.765,0.000000,-2.216876,4.942334,4.803281,0.000000,0,0,10.578687,6.438596,0,0,9.973211,5.527513,1.01408,0.10007
0.766,0.000000,-2.431994,4.940686,4.794225,1.108314,0,1,10.580222,6.423890,0,0,9.958324,5.517829,0.99451,0.10034
