"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
0.629,1,0,0.000000,5.077726,6.423745,-3.144984,6.567557,4.951366,7.275725,5.204558,6.822651,8.541962,10.754350,-0.54418,0.09621,3.27682
0.630,1,0,0.000000,5.068540,6.423322,-3.100235,6.563731,4.944377,7.273368,5.194210,6.821507,8.531045,10.752224,-0.57372,0.09626,3.27736
0.631,1,0,0.000000,5.059982,6.422750,-3.055487,6.559905,4.937389,7.271011,5.183861,6.820362,8.520128,10.750097,-0.60388,0.09618,3.27746
0.632,1,0,0.000000,5.051754,6.422098,-3.010739,6.556078,4.930400,7.268655,5.173512,6.819217,8.509212,10.747972,-0.62479,0.09646,3.27723
0.633,1,0,0.000000,5.043776,6.420985,-2.969558,6.553447,4.927156,7.266260,5.161118,6.817846,8.497638,10.746189,-0.64962,0.09686,3.27717
0.634,1,0,0.000000,5.035928,6.419631,-2.931023,6.551702,4.926691,7.263838,5.147206,6.816307,8.485576,10.744662,-0.67268,0.09693,3.27725
0.635,1,0,0.000000,5.028877,6.418002,-2.892489,6.549958,4.926225,7.261415,5.133294,6.814767,8.473515,10.743134,-0.69356,0.09701,3.27737
0.636,1,0,0.000000,5.022245,6.416229,-2.853954,6.548214,4.925759,7.258993,5.119382,6.813228,8.461452,10.741608,-0.73900,0.09727,3.27752
0.637,1,0,0.000000,5.016766,6.414510,-2.821044,6.546249,4.925907,7.256838,5.106988,6.811402,8.449466,10.737540,-0.76347,0.09747,3.27750
0.638,1,0,0.000000,5.011891,6.412819,-2.792307,6.544122,4.926510,7.254881,5.095722,6.809362,8.437533,10.731586,-0.77751,0.09748,3.27735
0.639,1,0,0.000000,5.006466,6.411176,-2.763570,6.541994,4.927113,7.252924,5.084456,6.807323,8.425602,10.725634,-0.80368,0.09731,3.27711
0.640,1,0,0.000000,5.000752,6.409558,-2.734833,6.539865,4.927716,7.250968,5.073190,6.805283,8.413671,10.719680,-0.82976,0.09738,3.27680
0.641,1,0,0.000000,4.993049,6.407698,-2.722555,6.536513,4.924430,7.249040,5.062257,6.802922,8.398699,10.712667,-0.84835,0.09769,3.27646
0.642,1,0,0.000000,4.984301,6.405713,-2.722493,6.532251,4.918259,7.247135,5.051573,6.800322,8.381471,10.704866,-0.88477,0.09772,3.27607
0.643,1,0,0.000000,4.975935,6.403352,-2.722431,6.527989,4.912087,7.245230,5.040888,6.797722,8.364243,10.697066,-0.91190,0.09753,3.27638
0.644,1,0,0.000000,4.967770,6.400794,-2.722369,6.523727,4.905916,7.243324,5.030204,6.795122,8.347014,10.689265,-0.93094,0.09763,3.27722
0.645,1,0,0.000000,4.962643,6.397978,-2.727278,6.521250,4.903809,7.241477,5.023058,6.792981,8.328249,10.682332,-0.95168,0.09796,3.27729
0.646,1,0,0.000000,4.959109,6.395026,-2.735876,6.520096,4.904717,7.239671,5.018538,6.791181,8.308344,10.676043,-0.97120,0.09791,3.27675
0.647,1,0,0.000000,4.957675,6.391903,-2.744474,6.518942,4.905626,7.237866,5.014019,6.789381,8.288438,10.669753,-0.98945,0.09783,3.27669
0.648,1,0,0.000000,4.957340,6.388689,-2.753072,6.517788,4.906535,7.236061,5.009499,6.787580,8.268533,10.663464,-1.01907,0.09812,3.27700
0.649,1,0,0.000000,4.957036,6.385330,-2.772175,6.515049,4.910679,7.234216,5.001068,6.786005,8.258537,10.655560,-1.04606,0.09831,3.27735
0.650,1,0,0.000000,4.956748,6.381894,-2.799074,6.511135,4.917226,7.232343,4.989733,6.784596,8.255898,10.646458,-1.06578,0.09817,3.27773
0.651,1,0,0.000000,4.953911,6.378270,-2.825973,6.507220,4.923772,7.230470,4.978398,6.783187,8.253258,10.637355,-1.08361,0.09812,3.27763
0.652,1,0,0.000000,4.949737,6.374547,-2.852872,6.503305,4.930319,7.228597,4.967064,6.781779,8.250617,10.628253,-1.09871,0.09831,3.27718
0.653,1,0,0.000000,4.941421,6.370338,-2.883698,6.500969,4.929506,7.226896,4.953237,6.780352,8.235851,10.616283,-1.11671,0.09839,3.27715
0.654,1,0,0.000000,4.930934,6.365876,-2.917440,6.499804,4.923232,7.225322,4.937560,6.778913,8.212087,10.602185,-1.14340,0.09827,3.27746
0.655,1,0,0.000000,4.919847,6.360744,-2.951181,6.498639,4.916957,7.223748,4.921883,6.777473,8.188322,10.588087,-1.16578,0.09817,3.27746
0.656,1,0,0.000000,4.908444,6.355261,-2.984922,6.497473,4.910683,7.222175,4.906206,6.776034,8.164557,10.573989,-1.18289,0.09839,3.27723
0.657,1,0,0.000000,4.900299,6.349411,-3.028333,6.495204,4.908985,7.220643,4.893035,6.774518,8.145010,10.562794,-1.19808,0.09860,3.27691
0.658,1,0,0.000000,4.893861,6.343367,-3.078920,6.492115,4.910683,7.219142,4.881725,6.772943,8.128592,10.553752,-1.21060,0.09846,3.27653
0.659,1,0,0.000000,4.889406,6.337208,-3.129507,6.489027,4.912381,7.217642,4.870416,6.771369,8.112173,10.544709,-1.22650,0.09843,3.27654
0.660,1,0,0.000000,4.885991,6.330989,-3.180094,6.485939,4.914079,7.216141,4.859106,6.769794,8.095755,10.535667,-1.24845,0.09873,3.27684
0.661,1,0,0.000000,4.882164,6.324395,-3.250524,6.480663,4.912812,7.214654,4.850383,6.768326,8.088315,10.527426,-1.26935,0.09882,3.27689
0.662,1,0,0.000000,4.878120,6.317603,-3.335682,6.473765,4.909344,7.213178,4.843582,6.766936,8.087539,10.519779,-1.28396,0.09854,3.27674
0.663,1,0,0.000000,4.872754,6.310040,-3.420840,6.466867,4.905877,7.211702,4.836780,6.765546,8.086762,10.512132,-1.29437,0.09851,3.27684
0.664,1,0,0.000000,4.866695,6.302072,-3.505997,6.459969,4.902409,7.210226,4.829978,6.764157,8.085986,10.504485,-1.30884,0.09880,3.27715
0.665,1,0,0.000000,4.859661,6.293207,-3.626829,6.457171,4.895622,7.208650,4.826726,6.762609,8.082584,10.498257,-1.31888,0.09872,3.27720
0.666,1,0,0.000000,4.852116,6.283872,-3.774137,6.457417,4.886371,7.207002,4.826108,6.760945,8.077235,10.493081,-1.33582,0.09848,3.27704
0.667,1,0,0.000000,4.847728,6.273741,-3.921445,6.457662,4.877120,7.205353,4.825490,6.759280,8.071885,10.487906,-1.35267,0.09859,3.27715
0.668,1,0,0.000000,4.844997,6.263193,-4.068753,6.457908,4.867870,7.203704,4.824872,6.757616,8.066536,10.482731,-1.36436,0.09881,3.27746
0.669,1,0,0.000000,4.848703,6.252102,-4.243958,6.456034,4.872680,7.202158,4.824940,6.756233,8.060948,10.475601,-1.37260,0.09876,3.27746
0.670,1,0,0.000000,4.855785,6.240727,-4.439869,6.452586,4.887924,7.200688,4.825515,6.755060,8.055185,10.467022,-1.38293,0.09865,3.27723
0.671,1,0,0.000000,4.863883,6.229090,-4.635779,6.449138,4.903169,7.199219,4.826090,6.753887,8.049422,10.458443,-1.39387,0.09872,3.27709
0.672,1,0,0.000000,4.872514,6.217315,-4.831690,6.445690,4.918414,7.197749,4.826665,6.752714,8.043658,10.449862,-1.40429,0.09880,3.27701
0.673,1,0,0.000000,4.876178,6.205239,-5.033695,6.441268,4.928510,7.196387,4.822279,6.752272,8.040294,10.441141,-1.41563,0.09867,3.27689
0.674,1,0,0.000000,4.877236,6.193005,-5.240222,6.436125,4.934785,7.195106,4.814210,6.752373,8.038709,10.432313,-1.42281,0.09844,3.27674
0.675,1,0,0.000000,4.875916,6.180227,-5.446750,6.430981,4.941061,7.193824,4.806142,6.752473,8.037123,10.423485,-1.43217,0.09577,3.27684
0.676,1,0,0.000000,4.873349,6.167163,-5.653278,6.425837,4.947336,7.192543,4.798073,6.752574,8.035538,10.414657,-1.43791,0.09228,3.27715
0.677,1,0,0.000000,4.872949,6.153680,-5.839383,6.419836,4.955300,7.191169,4.794548,6.753342,8.033376,10.406258,-1.44420,0.09153,3.27711
0.678,1,0,0.000000,4.873686,6.139978,-6.010332,6.413198,4.964519,7.189727,4.794394,6.754604,8.030786,10.398176,-1.45223,0.09181,3.27680
0.679,1,0,0.000000,4.879022,6.126370,-6.181280,6.406560,4.973736,7.188284,4.794240,6.755867,8.028195,10.390095,-1.45922,0.09288,3.27676
0.680,1,0,0.000000,4.886770,6.112811,-6.352229,6.399922,4.982955,7.186842,4.794087,6.757130,8.025605,10.382013,-1.46244,0.09392,3.27691
0.681,1,0,0.000000,4.899110,6.099783,-6.482549,6.391432,5.000453,7.185408,4.793808,6.758150,8.023377,10.376982,-1.46580,0.09503,3.27706
0.682,1,0,0.000000,4.913857,6.087034,-6.582717,6.381568,5.024098,7.183979,4.793437,6.758989,8.021420,10.374214,-1.46932,0.09428,3.27722
0.683,1,0,0.000000,4.924849,6.074987,-6.682885,6.371704,5.047743,7.182549,4.793065,6.759828,8.019462,10.371447,-1.47221,0.09173,3.27672
0.684,1,0,0.000000,4.933872,6.063307,-6.783053,6.361839,5.071388,7.181121,4.792693,6.760667,8.017504,10.368679,-1.47538,0.09128,3.27573
0.685,1,0,0.000000,4.932279,6.052311,-6.846826,6.352514,5.072842,7.179669,4.792870,6.761690,8.018681,10.365614,-1.47946,0.09231,3.27569
0.686,1,0,0.000000,4.925119,6.041673,-6.883587,6.343588,5.057826,7.178200,4.793455,6.762849,8.022185,10.362328,-1.48019,0.09359,3.27637
0.687,1,0,0.000000,4.917868,6.031513,-6.920348,6.334663,5.042809,7.176731,4.794040,6.764009,8.025689,10.359041,-1.47988,0.09510,3.27684
0.688,1,0,0.000000,4.910568,6.021603,-6.957109,6.325737,5.027793,7.175261,4.794625,6.765168,8.029194,10.355755,-1.47950,0.09652,3.27715
0.689,1,0,0.000000,4.914139,6.011849,-6.980040,6.319015,5.032740,7.173888,4.795654,6.766318,8.030332,10.353456,-1.47944,0.09785,3.27737
0.690,1,0,0.000000,4.923411,6.002178,-6.992706,6.313928,5.052501,7.172586,4.797011,6.767461,8.029714,10.351890,-1.47896,0.09902,3.27752
0.691,1,0,0.000000,4.934268,5.992461,-7.005372,6.308840,5.072263,7.171285,4.798369,6.768605,8.029095,10.350323,-1.47784,0.10013,3.27754
0.692,1,0,0.000000,4.945956,5.982719,-7.018038,6.303752,5.092025,7.169983,4.799726,6.769749,8.028477,10.348757,-1.47522,0.10120,3.27747
0.693,1,0,0.000000,4.947846,5.972803,-7.056695,6.299322,5.090163,7.168526,4.802351,6.770862,8.027873,10.348476,-1.47398,0.10188,3.27709
0.694,1,0,0.000000,4.944598,5.962794,-7.114640,6.295379,5.072253,7.166953,4.805914,6.771952,8.027280,10.349152,-1.47089,0.10269,3.27648
0.695,1,0,0.000000,4.936575,5.952462,-7.172586,6.291436,5.054343,7.165380,4.809479,6.773042,8.026687,10.349827,-1.46818,0.10320,3.27656
0.696,1,0,0.000000,4.926050,5.941959,-7.230532,6.287493,5.036433,7.163807,4.813043,6.774131,8.026093,10.350501,-1.46169,0.10355,3.27717
0.697,1,0,0.000000,4.918306,5.930960,-7.329209,6.281133,5.020940,7.162364,4.815982,6.775667,8.023928,10.351218,-1.45464,0.10409,3.27718
0.698,1,0,0.000000,4.912023,5.919700,-7.458117,6.272979,5.007240,7.161015,4.818458,6.777534,8.020594,10.351966,-1.45158,0.10409,3.27672
0.699,1,0,0.000000,4.906561,5.907664,-7.587024,6.264825,4.993541,7.159666,4.820933,6.779401,8.017261,10.352714,-1.44569,0.10414,3.27635
0.700,1,0,0.000000,4.901530,5.895222,-7.715932,6.256671,4.979842,7.158318,4.823408,6.781268,8.013927,10.353461,-1.43728,0.10448,3.27604
0.701,1,0,0.000000,4.894153,5.881736,-7.874877,6.248463,4.962230,7.157165,4.827507,6.782886,8.011441,10.353966,-1.43295,0.10433,3.27634
0.702,1,0,0.000000,4.885546,5.867704,-8.056115,6.240215,4.941713,7.156157,4.832810,6.784318,8.009584,10.354289,-1.42739,0.10419,3.27710
0.703,1,0,0.000000,4.878144,5.852647,-8.237352,6.231966,4.921197,7.155150,4.838113,6.785752,8.007728,10.354612,-1.40903,0.10443,3.27756
0.704,1,0,0.000000,4.871373,5.837053,-8.418591,6.223719,4.900681,7.154142,4.843417,6.787185,8.005871,10.354936,-1.40228,0.10415,3.27779
0.705,1,0,0.000000,4.869604,5.820816,-8.611016,6.215852,4.891217,7.153172,4.848629,6.788904,8.007349,10.356482,-1.39100,0.10378,3.27785
0.706,1,0,0.000000,4.870458,5.804241,-8.811745,6.208268,4.889954,7.152228,4.853775,6.790836,8.011303,10.358934,-1.38351,0.10380,3.27777
0.707,1,0,0.000000,4.872640,5.787585,-9.012473,6.200684,4.888690,7.151284,4.858921,6.792768,8.015257,10.361387,-1.37402,0.10360,3.27761
0.708,1,0,0.000000,4.875518,5.770886,-9.213202,6.193099,4.887427,7.150340,4.864066,6.794701,8.019211,10.363839,-1.36079,0.10303,3.27738
0.709,1,1,2.287421,4.874995,5.754562,-9.391405,6.183054,4.879081,7.149527,4.868252,6.796649,8.019994,10.365282,-1.34913,0.10269,3.27737
0.710,1,1,5.774342,4.872690,5.738436,-9.552892,6.171183,4.865478,7.148810,4.871726,6.798610,8.018425,10.365974,-1.33436,0.10249,3.27752
0.711,1,1,6.974275,4.867036,5.722981,-9.714377,6.159311,4.851874,7.148094,4.875200,6.800570,8.016855,10.366667,-1.31972,0.10210,3.27754
0.712,1,1,6.974932,4.859627,5.707878,-9.875864,6.147439,4.838271,7.147377,4.878674,6.802531,8.015286,10.367360,-1.30958,0.10158,3.27747
0.713,1,1,6.975694,4.850174,5.693650,-9.989816,6.135883,4.816936,7.146714,4.882490,6.804753,8.016099,10.369143,-1.29569,0.10116,3.27726
0.714,1,1,6.976511,4.839650,5.679880,-10.068489,6.124561,4.789864,7.146090,4.886559,6.807171,8.018679,10.371736,-1.28486,0.10103,3.27696
0.715,1,1,6.977425,4.827940,5.667094,-10.147161,6.113238,4.762791,7.145466,4.890629,6.809589,8.021258,10.374329,-1.26979,0.10086,3.27687
0.716,1,1,6.978390,4.815608,5.654824,-10.225835,6.101916,4.735718,7.144842,4.894699,6.812006,8.023838,10.376922,-1.25049,0.10035,3.27694
0.717,1,1,6.979348,4.802815,5.643706,-10.245990,6.091513,4.707232,7.144479,4.898651,6.813777,8.024534,10.379539,-1.22781,0.09993,3.27702
0.718,1,1,6.980303,4.789782,5.633192,-10.222714,6.081792,4.677695,7.144311,4.902517,6.815068,8.023832,10.382175,-1.21156,0.09996,3.27710
0.719,1,1,6.980782,4.776988,5.624238,-10.199438,6.072071,4.648159,7.144143,4.906382,6.816359,8.023130,10.384812,-1.19712,0.09991,3.27713
0.720,1,1,6.981010,4.764318,5.616104,-10.176163,6.062350,4.618623,7.143975,4.910248,6.817649,8.022429,10.387448,-1.18160,0.09949,3.27713
0.721,1,1,6.980607,4.752512,5.609947,-10.079148,6.052228,4.596889,7.143671,4.909132,6.818639,8.021248,10.388258,-1.16577,0.09927,3.27709
0.722,1,1,6.979873,4.741158,5.604827,-9.927407,6.041808,4.580945,7.143266,4.904320,6.819404,8.019713,10.387712,-1.14344,0.09949,3.27701
0.723,1,1,6.980244,3.183434,5.601821,-9.775666,6.031388,4.565001,7.142861,4.899508,6.820170,8.018179,10.387166,-1.11797,0.09943,3.27698
0.724,1,1,6.981195,0.814807,5.599923,-9.623925,6.020967,4.549057,7.142456,4.894695,6.820935,8.016644,10.386621,-1.09788,0.09903,3.27698
0.725,0,1,6.984049,0.000000,5.600065,-9.396498,6.009440,4.539748,7.141945,4.888878,6.822258,8.016252,10.387403,-1.08115,0.09909,3.27702
0.726,0,1,6.987901,0.000000,5.601275,-9.112899,5.997090,4.535364,7.141355,4.882316,6.823995,8.016705,10.389172,-1.06562,0.09938,3.27710
0.727,0,1,6.987790,0.000000,5.604288,-8.829300,5.984741,4.530979,7.140765,4.875753,6.825731,8.017159,10.390941,-1.04666,0.09931,3.27687
0.728,0,1,6.985599,0.000000,5.608245,-8.545701,5.972392,4.526595,7.140174,4.869190,6.827467,8.017612,10.392710,-1.02811,0.09940,3.27641
0.729,0,1,6.973737,0.000000,5.613671,-8.189211,5.962345,4.524135,7.139661,4.868380,6.803234,8.019960,10.394591,-0.99953,0.09972,3.27647
0.730,0,1,6.956804,0.000000,5.619866,-7.778625,5.954007,4.523104,7.139205,4.871839,6.759727,8.023716,10.396558,-0.97446,0.09987,3.27693
0.731,0,1,6.933740,0.000000,5.627383,-7.368038,5.945669,4.522072,7.138750,4.875297,6.716219,8.027472,10.398524,-0.95115,0.09980,3.27735
0.732,0,1,6.907461,0.000000,5.635593,-6.957452,5.937331,4.521041,7.138294,4.878756,6.672712,8.031227,10.400491,-0.93122,0.09983,3.27773
0.733,0,1,6.881128,0.000000,5.645182,-6.525012,5.930366,4.521116,7.138128,4.880567,6.629277,8.032289,10.400364,-0.90991,0.10002,3.27785
0.734,0,1,6.854768,0.000000,5.655493,-6.076353,5.924420,4.522014,7.138176,4.881155,6.585896,8.031350,10.398684,-0.88952,0.10000,3.27777
0.735,0,1,6.834090,0.000000,5.666923,-5.627693,5.918475,4.522911,7.138226,4.881744,6.542514,8.030412,10.397003,-0.87175,0.09983,3.27757
0.736,0,1,6.816393,0.000000,5.678940,-5.179034,5.912529,4.523808,7.138274,4.882333,6.499132,8.029472,10.395324,-0.83714,0.09987,3.27726
0.737,0,1,6.808086,0.000000,5.691299,-4.753636,5.906964,4.522450,7.138377,4.882607,6.480802,8.029756,10.392142,-0.80620,0.10004,3.27678
0.738,0,1,6.804703,0.000000,5.703839,-4.345500,5.901683,4.519419,7.138520,4.882648,6.481064,8.030947,10.387847,-0.78313,0.09984,3.27617
0.739,0,1,6.805680,0.000000,5.716061,-3.937365,5.896401,4.516387,7.138663,4.882688,6.481326,8.032137,10.383553,-0.76107,0.09969,3.27630
0.740,0,1,6.808942,0.000000,5.728116,-3.529230,5.891120,4.513356,7.138806,4.882728,6.481588,8.033327,10.379257,-0.73994,0.09992,3.27698
0.741,0,1,6.810523,0.000000,5.739610,-3.192339,5.890070,4.520092,7.139007,4.884534,6.481311,8.035852,10.379894,-0.71757,0.10000,3.27715
0.742,0,1,6.811221,0.000000,5.750810,-2.908323,5.892160,4.534075,7.139249,4.887650,6.480633,8.039369,10.384190,-0.68513,0.09967,3.27692
0.743,0,1,6.810805,0.000000,5.761089,-2.624307,5.894251,4.548059,7.139493,4.890767,6.479955,8.042885,10.388486,-0.64929,0.09951,3.27695
0.744,0,1,6.809805,0.000000,5.770886,-2.340291,5.896341,4.562044,7.139736,4.893883,6.479278,8.046400,10.392782,-0.62742,0.09974,3.27718
0.745,0,1,6.809625,0.000000,5.779246,-2.141642,5.896625,4.566166,7.140141,4.894055,6.479442,8.049524,10.392466,-0.60366,0.09964,3.27715
0.746,0,1,6.809875,0.000000,5.786853,-2.006349,5.895567,4.562969,7.140666,4.892042,6.480232,8.052357,10.388727,-0.57962,0.09924,3.27692
0.747,0,1,6.810621,0.000000,5.792902,-1.871056,5.894510,4.559772,7.141192,4.890028,6.481022,8.055189,10.384988,-0.56088,0.09919,3.27674
0.748,0,1,6.811627,0.000000,5.798133,-1.735764,5.893452,4.556575,7.141717,4.888015,6.481812,8.058022,10.381248,-0.52962,0.09926,3.27659
0.749,0,1,6.812366,0.000000,5.801905,-1.669405,5.894426,4.563062,7.142487,4.889144,6.482181,8.063643,10.377722,-0.49536,0.09905,3.27661
0.750,0,1,6.812965,0.000000,5.804911,-1.654206,5.896907,4.576735,7.143437,4.892604,6.482236,8.071335,10.374352,-0.45604,0.09879,3.27676
0.751,0,1,6.813447,0.000000,5.806472,-1.639006,5.899389,4.590407,7.144387,4.896063,6.482291,8.079026,10.370983,-0.43152,0.09862,3.27682
0.752,0,1,6.813867,0.000000,5.807276,-1.623807,5.901871,4.604080,7.145338,4.899523,6.482347,8.086717,10.367614,-0.40682,0.09864,3.27682
0.753,0,1,6.814463,0.000000,5.806966,-1.635730,5.899731,4.614798,7.146485,4.903758,6.482373,8.091977,10.364792,-0.38262,0.09865,3.27661
0.754,0,1,6.815150,0.000000,5.806073,-1.667783,5.894162,4.623323,7.147779,4.908567,6.482378,8.095432,10.362375,-0.35735,0.09834,3.27623
0.755,0,1,6.815792,0.000000,5.804749,-1.699835,5.888592,4.631849,7.149073,4.913376,6.482382,8.098887,10.359960,-0.33065,0.09817,3.27641
0.756,0,1,6.816410,0.000000,5.803199,-1.731888,5.883023,4.640374,7.150366,4.918185,6.482388,8.102343,10.357543,-0.30758,0.09837,3.27702
0.757,0,1,6.816696,0.000000,5.801610,-1.758194,5.878426,4.647279,7.151823,4.919438,6.481382,8.105686,10.356033,-0.25786,0.09835,3.27720
0.758,0,1,6.816809,0.000000,5.800000,-1.780235,5.874550,4.652982,7.153399,4.918052,6.479627,8.108947,10.355197,-0.22922,0.09794,3.27704
0.759,0,1,6.816677,0.000000,5.798315,-1.802276,5.870675,4.658684,7.154976,4.916665,6.477871,8.112207,10.354361,-0.20523,0.09773,3.27715
0.760,0,1,6.816416,0.000000,5.796591,-1.824317,5.866799,4.664387,7.156553,4.915279,6.476116,8.115468,10.353524,-0.17826,0.09795,3.27746
0.761,0,1,6.816159,0.000000,5.794947,-1.818954,5.864437,4.666850,7.158337,4.915445,6.474468,8.116216,10.352800,-0.15471,0.09797,3.27742
0.762,0,1,6.815905,0.000000,5.793346,-1.793252,5.863198,4.666907,7.160273,4.916763,6.472901,8.115097,10.352161,-0.12692,0.09773,3.27711
0.763,0,1,6.816182,0.000000,5.792368,-1.767550,5.861959,4.666965,7.162209,4.918081,6.471334,8.113978,10.351522,-0.09999,0.09768,3.27698
0.764,0,1,6.816737,0.000000,5.791717,-1.741848,5.860721,4.667023,7.164145,4.919399,6.469767,8.112860,10.350883,-0.05110,0.09789,3.27698
0.765,0,1,6.817992,0.000000,5.792007,-1.685716,5.860075,4.666765,7.166537,4.924849,6.468361,8.113854,10.350238,-0.02484,0.09807,3.27706
0.766,0,1,6.819614,0.000000,5.792790,-1.607001,5.859868,4.666274,7.169267,4.933365,6.467076,8.116417,10.349586,0.00095,0.09804,3.27722
0.767,0,1,6.820149,0.000000,5.794300,-1.528286,5.859662,4.665782,7.171998,4.941882,6.465791,8.118980,10.348935,0.02664,0.09810,3.27741
0.768,0,1,6.820114,0.000000,5.796190,-1.449570,5.859455,4.665291,7.174728,4.950398,6.464505,8.121543,10.348284,0.05273,0.09841,3.27764
0.769,0,1,6.818218,0.000000,5.798434,-1.359058,5.858577,4.663940,7.177130,4.954494,6.463659,8.125834,10.348757,0.07796,0.09859,3.27770
0.770,0,1,6.815347,0.000000,5.800864,-1.259792,5.857202,4.661952,7.179287,4.955307,6.463139,8.131408,10.350064,0.10658,0.09849,3.27762
0.771,0,1,6.816937,0.000000,5.803654,-1.160525,5.855826,4.659963,7.181445,4.956121,6.462618,8.136981,10.351371,0.15672,0.09854,3.27746
0.772,0,1,6.820866,0.000000,5.806634,-1.061259,5.854450,4.657974,7.183602,4.956935,6.462098,8.142554,10.352678,0.18316,0.09881,3.27723
0.773,0,1,6.834856,0.000000,5.810313,-0.952745,5.853117,4.663556,7.184589,4.960700,6.487052,8.148526,10.351254,0.20970,0.09876,3.27661
0.774,0,1,6.854121,0.000000,5.814358,-0.837367,5.851815,4.674758,7.184708,4.966654,6.530911,8.154795,10.347802,0.23288,0.09848,3.27570
0.775,0,1,6.876705,0.000000,5.819160,-0.721990,5.850513,4.685960,7.184826,4.972609,6.574771,8.161062,10.344350,0.26136,0.09851,3.27569
0.776,0,1,6.901030,0.000000,5.824358,-0.606613,5.849211,4.697162,7.184944,4.978563,6.618631,8.167330,10.340899,0.28464,0.09875,3.27637
0.777,0,1,6.919793,0.000000,5.830098,-0.481790,5.846688,4.706083,7.169705,4.983990,6.662909,8.170696,10.337960,0.31147,0.09848,3.27684
0.778,0,1,6.935641,0.000000,5.836123,-0.349957,5.843258,4.713312,7.143069,4.989025,6.707498,8.171910,10.335402,0.35001,0.09818,3.27715
0.779,0,1,6.943158,0.000000,5.842630,-0.218124,5.839828,4.720540,7.116433,4.994061,6.752087,8.173123,10.332846,0.38502,0.09832,3.27728
0.780,0,1,6.946307,0.000000,5.849391,-0.086291,5.836398,4.727768,7.089797,4.999096,6.796675,8.174337,10.330288,0.41055,0.09842,3.27728
0.781,0,1,6.941148,0.000000,5.856677,0.066510,5.837482,4.732039,7.063238,5.004248,6.816686,8.176960,10.329083,0.43442,0.09823,3.27724
0.782,0,1,6.931633,0.000000,5.864238,0.234874,5.841918,4.734116,7.036736,5.009486,6.818455,8.180629,10.328881,0.46051,0.09803,3.27716
0.783,0,1,6.918651,0.000000,5.872392,0.403237,5.846353,4.736192,7.010235,5.014724,6.820224,8.184298,10.328680,0.48405,0.09803,3.27730
0.784,0,1,6.903851,0.000000,5.880856,0.571600,5.850789,4.738268,6.983734,5.019963,6.821993,8.187965,10.328478,0.50994,0.09819,3.27761
0.785,0,1,6.890564,0.000000,5.890182,0.772635,5.852713,4.737881,6.957199,5.022602,6.824549,8.191095,10.328064,0.54702,0.09817,3.27770
0.786,0,1,6.878070,0.000000,5.899961,0.997919,5.852775,4.735666,6.930639,5.023313,6.827689,8.193826,10.327493,0.58008,0.09790,3.27762
0.787,0,1,6.866530,0.000000,5.910966,1.223202,5.852836,4.733450,6.904079,5.024023,6.830828,8.196555,10.326921,0.60726,0.09785,3.27763
0.788,0,1,6.855490,0.000000,5.922614,1.448485,5.852897,4.731235,6.877520,5.024733,6.833967,8.199286,10.326349,0.62953,0.09812,3.27771
0.789,0,1,6.843993,0.000000,5.935454,1.704760,5.852279,4.733356,6.850993,5.028091,6.838339,8.201934,10.325006,0.65217,0.09812,3.27761
0.790,0,1,6.832257,0.000000,5.948919,1.984035,5.851155,4.738694,6.824489,5.033413,6.843626,8.204522,10.323088,0.67595,0.09780,3.27738
0.791,0,1,6.821884,0.000000,5.963016,2.263310,5.850031,4.744033,6.797985,5.038736,6.848914,8.207110,10.321170,0.69839,0.09782,3.27754
0.792,0,1,6.812226,0.000000,5.977445,2.542585,5.848908,4.749372,6.771481,5.044058,6.854201,8.209700,10.319252,0.73302,0.09814,3.27800
0.793,0,1,6.806125,0.000000,5.992077,2.837644,5.850094,4.756146,6.753970,5.049595,6.860937,8.214303,10.317240,0.76787,0.09807,3.27777
0.794,0,1,6.801890,0.000000,6.006816,3.144416,5.852994,4.763987,6.743132,5.055292,6.868749,8.220403,10.315158,0.78702,0.09781,3.27700
0.795,0,1,6.800958,0.000000,6.021859,3.451189,5.855894,4.771828,6.732295,5.060988,6.876561,8.226501,10.313075,0.80897,0.09789,3.27693
0.796,0,1,6.801757,0.000000,6.037061,3.757962,5.858794,4.779669,6.721457,5.066685,6.884374,8.232601,10.310993,0.83217,0.09802,3.27739
0.797,0,1,6.804869,0.000000,6.052769,4.054347,5.863733,4.785563,6.717829,5.070429,6.892726,8.235539,10.308644,0.85029,0.09794,3.27750
0.798,0,1,6.809192,0.000000,6.068743,4.343022,5.870185,4.790011,6.719553,5.072723,6.901480,8.236133,10.306098,0.87394,0.09787,3.27735
0.799,0,1,6.814627,0.000000,6.085071,4.631697,5.876637,4.794459,6.721276,5.075018,6.910233,8.236726,10.303552,0.89387,0.09798,3.27728
0.800,0,1,6.820645,0.000000,6.101583,4.920372,5.883089,4.798907,6.722999,5.077313,6.918987,8.237319,10.301005,0.92530,0.09816,3.27728
0.801,0,1,6.826703,0.000000,6.117990,5.171980,5.888998,4.801531,6.724692,5.078902,6.928566,8.237747,10.300524,0.95465,0.09815,3.27728
