"Time","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","60 Right DS","v3 R COP","70 RDS cle","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","34a FRx (cm)","54 HLr Sw of","53 HLr Sw on","29 HRx (cm)","29a HRx (cm)","56 FLl Sw of","v5 L COP","71 LDS cle","59 Left DS","v6 L Mos","37a CoMy (cm)","v4 R Mos","55 FLl Sw on","32a FLx (cm)","32 FLx (cm)","52 HLl Sw of","31 Keyboard","51 HLl Sw on","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","1 Synch","69 L marks","68 R marks","67 xCoM","28 HLy (cm)","33 FLy (cm)","v7 xCoM","27a HLx (cm)","3 Platform","2 Trdml","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","37b CoMy (cm)","37 CoMy (cm)"
0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.130539,105.733383,90.904175,94.779495,16.961782,1,4.077329,1,0,0,19.018156,-13.309182,0,0,13.584394,-10.185804,0,0.000000,0,0,-5.371869,-2.527894,1.294540,0,23.536762,17.717791,0,0,0,15.864424,8.148335,19.167809,8.084060,13.151159,8.540849,12.861285,9.321233,13.061580,9.344349,14.643603,10.841056,14.617377,10.936924,15.721376,0,-0.01699,0.00366,-0.02051,-0.01367,0.00815,-0.01221,0.00410,0.00143,3.27718,0,0,5.371876,6.810192,6.238110,5.371876,15.864424,-0.00015,0.09726,4.093245,4.060852,1.445058,272.845215,5.340852,0.224062
0.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.029510,105.931175,91.150352,94.953903,16.959042,1,4.077234,1,0,0,19.006319,-13.326805,0,0,13.573736,-10.128152,0,0.000000,0,0,-5.371644,-2.244844,1.294410,0,24.119547,17.742060,0,0,0,15.851376,8.152091,19.145422,8.087834,13.143429,8.541045,12.849362,9.319526,13.052102,9.344815,14.635767,10.843081,14.616590,10.936333,15.719238,0,-0.01939,0.00248,-0.02043,-0.01356,0.00906,-0.01123,0.00541,0.00329,3.27726,0,0,5.371675,6.810389,6.231115,5.371675,15.851376,0.00000,0.09748,4.092639,4.061375,1.483598,279.178314,5.339255,0.232370
0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.928482,106.128967,91.396523,95.128304,16.956299,1,4.077215,1,0,0,18.994482,-13.344429,0,0,13.563077,-10.070499,0,0.000000,0,0,-5.371455,-1.961794,1.294239,0,24.702332,17.766327,0,0,0,15.838327,8.155846,19.123035,8.091609,13.135698,8.541241,12.837439,9.317819,13.042624,9.345282,14.627930,10.845105,14.615802,10.935741,15.717100,0,-0.01755,0.00333,-0.02017,-0.01505,0.00730,-0.01234,0.00527,0.00249,3.27717,0,0,5.371473,6.810585,6.224121,5.371473,15.838327,-0.00016,0.09730,4.092033,4.061897,1.522139,285.511414,5.337657,0.240677
0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.827438,106.326759,91.642700,95.302711,16.953558,1,4.077215,1,0,0,18.982645,-13.362052,0,0,13.552418,-10.012847,0,0.000000,0,0,-5.371274,-1.678744,1.294059,0,25.285116,17.790596,0,0,0,15.825279,8.159601,19.100649,8.095384,13.127968,8.541437,12.825516,9.316112,13.033146,9.345748,14.620093,10.847130,14.615015,10.935150,15.714962,0,-0.01476,0.00270,-0.02014,-0.01381,0.00906,-0.01193,0.00534,0.00192,3.27702,0,0,5.371272,6.810782,6.217127,5.371272,15.825279,-0.00001,0.09730,4.091427,4.062420,1.560679,291.844513,5.336060,0.248985
0.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.809982,106.512138,91.855927,95.450302,16.947151,1,4.077215,1,0,0,18.971035,-13.352618,0,0,13.542053,-9.950030,0,0.000000,0,0,-5.370955,-1.314802,1.293739,0,25.866919,17.816534,0,0,0,15.812974,8.158880,19.081709,8.094888,13.115952,8.545292,12.815485,9.317034,13.026025,9.345932,14.613286,10.847050,14.614592,10.932474,15.713750,0,-0.01902,0.00322,-0.02024,-0.01470,0.00806,-0.01114,0.00400,0.00240,3.27682,0,0,5.370999,6.810847,6.209751,5.370999,15.812974,0.00015,0.09770,4.091066,4.062933,1.602352,298.163239,5.335297,0.260476
0.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.825684,106.692596,92.056084,95.587250,16.939291,1,4.077215,1,0,0,18.959518,-13.332452,0,0,13.531805,-9.885165,0,0.000000,0,0,-5.370600,-0.918774,1.293385,0,26.448332,17.843138,0,0,0,15.800963,8.156384,19.064135,8.092698,13.102238,8.550598,12.806205,9.318998,13.019840,9.346004,14.606887,10.846135,14.614312,10.928972,15.712905,0,-0.01421,0.00286,-0.02043,-0.01365,0.00868,-0.01217,0.00909,0.00311,3.27659,0,0,5.370698,6.810859,6.202223,5.370698,15.800963,0.00016,0.09792,4.090803,4.063442,1.645267,304.476288,5.334866,0.273230
0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.841370,106.873047,92.256241,95.724205,16.931431,1,4.077215,1,0,0,18.948000,-13.312285,0,0,13.521558,-9.820301,0,0.000000,0,0,-5.370324,-0.522746,1.293109,0,27.029747,17.869740,0,0,0,15.788953,8.153888,19.046560,8.090509,13.088523,8.555905,12.796925,9.320963,13.013655,9.346077,14.600489,10.845221,14.614034,10.925469,15.712060,0,-0.01755,0.00380,-0.02048,-0.01364,0.00910,-0.01284,0.00394,0.00252,3.27722,0,0,5.370398,6.810872,6.194695,5.370398,15.788953,0.00031,0.09782,4.090539,4.063951,1.688181,310.789368,5.334435,0.285983
0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.857071,107.053505,92.456390,95.861153,16.923571,1,4.077215,1,0,0,18.936481,-13.292119,0,0,13.511310,-9.755436,0,0.000000,0,0,-5.370068,-0.126718,1.292853,0,27.611160,17.896343,0,0,0,15.776943,8.151391,19.028988,8.088320,13.074807,8.561212,12.787645,9.322927,13.007470,9.346148,14.594090,10.844306,14.613755,10.921968,15.711216,0,-0.01450,0.00325,-0.02079,-0.01370,0.00857,-0.01250,0.00446,0.00377,3.27821,0,0,5.370097,6.810884,6.187168,5.370097,15.776943,0.00000,0.09808,4.090276,4.064461,1.731096,317.102417,5.334003,0.298737
0.330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.471970,107.312576,92.626320,96.003326,16.918861,1,4.077266,1,0,0,18.925137,-13.233380,0,0,13.501288,-9.690991,0,0.000000,0,0,-5.370162,0.180367,1.292895,0,28.199686,17.924353,0,0,0,15.765348,8.150846,19.020319,8.088741,13.066939,8.563398,12.778620,9.324935,13.000940,9.346021,14.587726,10.844727,14.615290,10.920518,15.712324,0,-0.01667,0.00225,-0.02053,-0.01246,0.00854,-0.01174,0.00448,0.00225,3.27796,0,0,5.370317,6.811077,6.179648,5.370317,15.765348,-0.00030,0.09837,4.090046,4.064748,1.777685,323.495972,5.334503,0.314795
0.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.927902,107.602837,92.784256,96.147560,16.915403,1,4.077331,1,0,0,18.913860,-13.159341,0,0,13.491358,-9.626713,0,0.000000,0,0,-5.370344,0.452171,1.293013,0,28.791035,17.952923,0,0,0,15.753919,8.151073,19.015184,8.090198,13.061390,8.564348,12.769695,9.326960,12.994274,9.345813,14.581375,10.845675,14.617542,10.919884,15.714207,0,-0.01759,0.00394,-0.01918,-0.01389,0.00817,-0.01233,0.00548,0.00269,3.27720,0,0,5.370744,6.811341,6.172132,5.370744,15.753919,0.00045,0.09842,4.089830,4.064948,1.825730,329.921417,5.335373,0.332163
0.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.383835,107.893097,92.942192,96.291801,16.911943,1,4.077368,1,0,0,18.902584,-13.085302,0,0,13.481427,-9.562434,0,0.000000,0,0,-5.370887,0.723976,1.293519,0,29.382381,17.981491,0,0,0,15.742489,8.151299,19.010050,8.091655,13.055841,8.565298,12.760771,9.328985,12.987608,9.345606,14.575025,10.846624,14.619796,10.919249,15.716090,0,-0.01767,0.00118,-0.01888,-0.01382,0.00844,-0.01135,0.00157,0.00131,3.27682,0,0,5.371171,6.811605,6.164615,5.371171,15.742489,0.00030,0.09838,4.089613,4.065148,1.873776,336.346893,5.336242,0.349532
0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.839767,108.183357,93.100128,96.436043,16.908484,1,4.077399,1,0,0,18.891308,-13.011263,0,0,13.471497,-9.498156,0,0.000000,0,0,-5.371522,0.995780,1.294124,0,29.973730,18.010059,0,0,0,15.731060,8.151526,19.004915,8.093111,13.050292,8.566248,12.751847,9.331010,12.980942,9.345398,14.568674,10.847573,14.622049,10.918613,15.717973,0,-0.01657,0.00359,-0.01881,-0.01378,0.00898,-0.01091,0.00153,0.00222,3.27659,0,0,5.371599,6.811869,6.157099,5.371599,15.731060,0.00016,0.09854,4.089396,4.065348,1.921822,342.772369,5.337112,0.366901
0.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.976929,108.577126,93.214653,96.513794,16.909048,1,4.077837,1,0,0,18.878592,-12.908503,0,0,13.461306,-9.431327,0,0.000000,0,0,-5.372471,1.210039,1.294633,0,30.552906,18.040693,0,0,0,15.720153,8.151611,18.988501,8.093347,13.042551,8.567036,12.742532,9.333195,12.974698,9.345245,14.563518,10.846592,14.622213,10.916476,15.719240,0,-0.01729,0.00526,-0.02009,-0.01279,0.00882,-0.01198,0.00399,0.00237,3.27684,0,0,5.372612,6.811911,6.149367,5.372612,15.720153,-0.00000,0.09881,4.089435,4.066302,1.969875,349.069550,5.338834,0.384909
0.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.987640,109.011948,93.311966,96.565186,16.911209,1,4.078379,1,0,0,18.865305,-12.794350,0,0,13.451010,-9.363486,0,0.000000,0,0,-5.373498,1.401472,1.295119,0,31.127256,18.072144,0,0,0,15.709454,8.151640,18.967613,8.093098,13.033939,8.567760,12.733063,9.335443,12.968622,9.345114,14.558835,10.844846,14.621549,10.913742,15.720263,0,-0.01445,0.00421,-0.02104,-0.01313,0.00793,-0.01159,0.00334,0.00220,3.27730,0,0,5.373857,6.811865,6.141551,5.373857,15.709454,-0.00030,0.09880,4.089573,4.067556,2.017932,355.315826,5.340895,0.403171
0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.998352,109.446762,93.409279,96.616570,16.913370,1,4.079129,1,0,0,18.852018,-12.680197,0,0,13.440715,-9.295647,0,0.000000,0,0,-5.374847,1.592904,1.295718,0,31.701607,18.103596,0,0,0,15.698754,8.151668,18.946726,8.092849,13.025329,8.568483,12.723593,9.337690,12.962546,9.344983,14.554152,10.843099,14.620884,10.911009,15.721285,0,-0.02101,0.00347,-0.02021,-0.01297,0.00777,-0.01251,0.00709,0.00352,3.27706,0,0,5.375103,6.811819,6.133734,5.375103,15.698754,-0.00015,0.09874,4.089713,4.068810,2.065989,361.562134,5.342956,0.421433
0.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.009071,109.881584,93.506592,96.667953,16.915531,1,4.079931,1,0,0,18.838730,-12.566044,0,0,13.430420,-9.227806,0,0.000000,0,0,-5.376277,1.784337,1.296346,0,32.275955,18.135048,0,0,0,15.688055,8.151696,18.925838,8.092600,13.016717,8.569207,12.714124,9.339939,12.956470,9.344852,14.549469,10.841352,14.620219,10.908275,15.722307,0,-0.01625,0.00365,-0.02006,-0.01387,0.00910,-0.01328,0.00504,0.00339,3.27652,0,0,5.376348,6.811772,6.125917,5.376348,15.688055,0.00014,0.09896,4.089851,4.070063,2.114046,367.808411,5.345016,0.439695
0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.921173,110.227753,93.499054,96.657440,16.915855,1,4.080616,1,0,0,18.826622,-12.444046,0,0,13.421162,-9.163957,0,0.000000,0,0,-5.378040,1.882683,1.297424,0,32.791214,18.168396,0,0,0,15.676843,8.150873,18.916542,8.092696,13.013927,8.566383,12.705229,9.342156,12.952380,9.345192,14.546610,10.841505,14.623013,10.906623,15.725082,0,-0.01996,0.00401,-0.02069,-0.01464,0.00904,-0.01147,0.00582,0.00170,3.27626,0,0,5.378162,6.812027,6.118280,5.378162,15.676843,-0.00015,0.09916,4.089866,4.071261,2.158691,373.410431,5.348139,0.457610
0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.794159,110.538757,93.449936,96.622375,16.915451,1,4.081271,1,0,0,18.814983,-12.318935,0,0,13.412315,-9.101690,0,0.000000,0,0,-5.379887,1.944105,1.298616,0,33.283031,18.202497,0,0,0,15.665426,8.149713,18.911842,8.092929,13.013443,8.562153,12.696562,9.344363,12.949077,9.345717,14.544475,10.842411,14.627177,10.905399,15.728553,0,-0.01894,0.00270,-0.01984,-0.01433,0.00859,-0.01263,0.00483,0.00198,3.27611,0,0,5.380203,6.812401,6.110714,5.380203,15.665426,-0.00015,0.09901,4.089832,4.072436,2.201983,378.756927,5.351683,0.475388
0.340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.667145,110.849762,93.400818,96.587311,16.915047,1,4.081800,1,0,0,18.803343,-12.193826,0,0,13.403468,-9.039423,0,0.000000,0,0,-5.382020,2.005528,1.300219,0,33.774849,18.236599,0,0,0,15.654010,8.148553,18.907143,8.093162,13.012960,8.557921,12.687895,9.346569,12.945773,9.346243,14.542339,10.843318,14.631342,10.904177,15.732024,0,-0.01861,0.00345,-0.02034,-0.01346,0.00973,-0.01205,0.00421,0.00284,3.27644,0,0,5.382244,6.812775,6.103148,5.382244,15.654010,0.00030,0.09908,4.089797,4.073612,2.245275,384.103394,5.355227,0.493166
0.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.540131,111.160767,93.351700,96.552238,16.914640,1,4.082299,1,0,0,18.791702,-12.068715,0,0,13.394622,-8.977157,0,0.000000,0,0,-5.384225,2.066950,1.301926,0,34.266670,18.270699,0,0,0,15.642594,8.147392,18.902445,8.093395,13.012478,8.553690,12.679228,9.348775,12.942470,9.346768,14.540204,10.844225,14.635507,10.902953,15.735495,0,-0.01852,0.00347,-0.02159,-0.01418,0.00861,-0.01159,0.00473,0.00242,3.27697,0,0,5.384285,6.813148,6.095581,5.384285,15.642594,-0.00000,0.09944,4.089763,4.074787,2.288566,389.449860,5.358771,0.510944
0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.643173,111.373032,93.210976,96.494949,16.916842,1,4.082759,1,0,0,18.779404,-11.961700,0,0,13.385601,-8.911717,0,0.000000,0,0,-5.386649,2.076636,1.303890,0,34.665154,18.306133,0,0,0,15.631228,8.151786,18.897591,8.098020,13.009985,8.555505,12.671410,9.352875,12.940855,9.347116,14.540376,10.844142,14.637981,10.901189,15.739635,0,-0.01790,0.00375,-0.02007,-0.01465,0.00805,-0.01120,0.00568,0.00223,3.27691,0,0,5.386703,6.813389,6.088261,5.386703,15.631228,0.00030,0.09947,4.089706,4.075910,2.327839,393.784241,5.359389,0.529545
0.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.837471,111.546127,93.033920,96.428848,16.920074,1,4.083210,1,0,0,18.766846,-11.861862,0,0,13.376513,-8.845019,0,0.000000,0,0,-5.389129,2.065800,1.305919,0,35.026615,18.342096,0,0,0,15.619884,8.158381,18.892675,8.104386,13.006695,8.559718,12.663928,9.357726,12.939912,9.347393,14.541462,10.843667,14.639787,10.899209,15.744042,0,-0.01773,0.00416,-0.02012,-0.01323,0.01079,-0.01359,0.00497,0.00242,3.27661,0,0,5.389271,6.813578,6.081039,5.389271,15.619884,0.00016,0.09925,4.089642,4.077013,2.365518,397.717163,5.358846,0.548473
0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.031761,111.719223,92.856857,96.362747,16.923307,1,4.083761,1,0,0,18.754286,-11.762025,0,0,13.367423,-8.778322,0,0.000000,0,0,-5.391739,2.054965,1.307978,0,35.388077,18.378059,0,0,0,15.608538,8.164978,18.887760,8.110754,13.003405,8.563931,12.656447,9.362577,12.938968,9.347671,14.542548,10.843192,14.641592,10.897230,15.748448,0,-0.01895,0.00426,-0.02012,-0.01409,0.00901,-0.01278,0.00493,0.00305,3.27701,0,0,5.391839,6.813766,6.073817,5.391839,15.608538,0.00015,0.09937,4.089578,4.078115,2.403197,401.650085,5.358304,0.567400
0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.226051,111.892326,92.679802,96.296646,16.926542,1,4.084338,1,0,0,18.741728,-11.662187,0,0,13.358335,-8.711624,0,0.000000,0,0,-5.394382,2.044129,1.310045,0,35.749542,18.414022,0,0,0,15.597193,8.171574,18.882845,8.117121,13.000115,8.568145,12.648966,9.367429,12.938024,9.347947,14.543634,10.842717,14.643397,10.895250,15.752855,0,-0.01703,0.00285,-0.02079,-0.01359,0.00879,-0.01241,0.00493,0.00179,3.27769,0,0,5.394407,6.813954,6.066595,5.394407,15.597193,-0.00015,0.09952,4.089513,4.079217,2.440875,405.583038,5.357760,0.586328
0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.811096,112.024353,92.492737,96.192581,16.928743,1,4.085109,1,0,0,18.729279,-11.601477,0,0,13.349694,-8.619228,0,0.000000,0,0,-5.397062,2.010968,1.311953,0,35.953625,18.450689,0,0,0,15.585686,8.167488,18.871115,8.119680,12.994799,8.567420,12.640865,9.372791,12.940084,9.347558,14.546865,10.843119,14.647055,10.894081,15.758387,0,-0.01537,0.00366,-0.01990,-0.01396,0.00904,-0.01235,0.00490,0.00194,3.27757,0,0,5.397035,6.814357,6.059474,5.397035,15.585686,0.00015,0.09924,4.089661,4.080554,2.470856,407.803955,5.361207,0.605722
0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.551132,112.140091,92.301697,96.073456,16.930536,1,4.085929,1,0,0,18.716875,-11.556287,0,0,13.341232,-8.516639,0,0.000000,0,0,-5.399751,1.968952,1.313822,0,36.095284,18.487633,0,0,0,15.574116,8.159166,18.856680,8.120730,12.988679,8.564735,12.632519,9.378356,12.943336,9.346903,14.550948,10.843866,14.651445,10.893232,15.764364,0,-0.01747,0.00389,-0.02027,-0.01382,0.00879,-0.01304,0.00546,0.00289,3.27711,0,0,5.399687,6.814846,6.052394,5.399687,15.574116,0.00030,0.09900,4.089894,4.081985,2.497784,409.345825,5.366235,0.625301
0.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.291168,112.255829,92.110664,95.954338,16.932331,1,4.086766,1,0,0,18.704470,-11.511097,0,0,13.332769,-8.414049,0,0.000000,0,0,-5.402386,1.926936,1.315619,0,36.236942,18.524578,0,0,0,15.562546,8.150845,18.842247,8.121780,12.982559,8.562051,12.624172,9.383921,12.946589,9.346249,14.555031,10.844615,14.655837,10.892384,15.770343,0,-0.01691,0.00432,-0.02020,-0.01287,0.00735,-0.01242,0.00602,0.00302,3.27730,0,0,5.402339,6.815334,6.045313,5.402339,15.562546,-0.00015,0.09914,4.090127,4.083416,2.524712,410.887695,5.371263,0.644880
0.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.031204,112.371574,91.919624,95.835213,16.934124,1,4.087608,1,0,0,18.692066,-11.465906,0,0,13.324307,-8.311460,0,0.000000,0,0,-5.405006,1.884919,1.317398,0,36.378605,18.561522,0,0,0,15.550976,8.142523,18.827812,8.122830,12.976439,8.559366,12.615826,9.389485,12.949841,9.345594,14.559113,10.845363,14.660228,10.891535,15.776320,0,-0.01816,0.00349,-0.01981,-0.01314,0.00578,-0.01166,0.00416,0.00177,3.27776,0,0,5.404991,6.815822,6.038233,5.404991,15.550976,0.00015,0.09917,4.090359,4.084847,2.551640,412.429535,5.376291,0.664459
0.350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.761841,112.612747,91.779953,95.726967,16.937389,1,4.088286,1,0,0,18.679874,-11.457383,0,0,13.316055,-8.157714,0,0.000000,0,0,-5.407506,1.781359,1.319221,0,36.315685,18.598738,0,0,0,15.539166,8.139111,18.810715,8.121838,12.969437,8.559555,12.610126,9.392778,12.954453,9.345711,14.563946,10.844173,14.663188,10.890388,15.780850,0,-0.01631,0.00399,-0.02021,-0.01390,0.00809,-0.01112,0.00490,0.00215,3.27762,0,0,5.407475,6.816000,6.031031,5.407475,15.539166,0.00000,0.09892,4.090469,4.086103,2.569837,411.748779,5.378408,0.685921
0.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.488747,112.903679,91.660660,95.623032,16.941238,1,4.088923,1,0,0,18.667768,-11.463403,0,0,13.307887,-7.983679,0,0.000000,0,0,-5.409976,1.653388,1.321054,0,36.171619,18.636061,0,0,0,15.527262,8.137646,18.792562,8.120034,12.962085,8.560884,12.605474,9.395170,12.959605,9.346132,14.569077,10.842216,14.665580,10.889124,15.784806,0,-0.01667,0.00306,-0.01989,-0.01406,0.00769,-0.01169,0.01057,0.00223,3.27724,0,0,5.409892,6.816053,6.023782,5.409892,15.527262,0.00000,0.09871,4.090531,4.087291,2.584571,410.186432,5.379370,0.708128
0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.215652,113.194611,91.541367,95.519089,16.945087,1,4.089541,1,0,0,18.655663,-11.469423,0,0,13.299719,-7.809643,0,0.000000,0,0,-5.412368,1.525417,1.322827,0,36.027557,18.673384,0,0,0,15.515356,8.136181,18.774408,8.118230,12.954733,8.562212,12.600824,9.397562,12.964756,9.346555,14.574208,10.840258,14.667972,10.887859,15.788762,0,-0.01748,0.00325,-0.01984,-0.01293,0.00768,-0.01158,0.00044,0.00263,3.27670,0,0,5.412309,6.816107,6.016532,5.412309,15.515356,0.00030,0.09870,4.090592,4.088478,2.599306,408.624084,5.380331,0.730336
0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.942558,113.485535,91.422073,95.415154,16.948936,1,4.090155,1,0,0,18.643557,-11.475443,0,0,13.291551,-7.635607,0,0.000000,0,0,-5.414740,1.397446,1.324585,0,35.883492,18.710707,0,0,0,15.503451,8.134715,18.756254,8.116426,12.947381,8.563540,12.596174,9.399954,12.969907,9.346976,14.579340,10.838300,14.670364,10.886595,15.792718,0,-0.01794,0.00334,-0.01929,-0.01439,0.00868,-0.01080,0.00463,0.00289,3.27609,0,0,5.414726,6.816161,6.009283,5.414726,15.503451,0.00015,0.09869,4.090654,4.089665,2.614040,407.061707,5.381293,0.752544
0.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.330704,113.963776,91.321503,95.296463,16.949257,1,4.090943,1,0,0,18.630575,-11.504374,0,0,13.283784,-7.368191,0,0.000000,0,0,-5.417088,1.291746,1.326145,0,35.488533,18.747944,0,0,0,15.491391,8.137537,18.735229,8.115984,12.940456,8.563407,12.588634,9.404471,12.975207,9.348726,14.585275,10.839788,14.676134,10.885813,15.797719,0,-0.01685,0.00332,-0.02022,-0.01379,0.00883,-0.01141,0.00452,0.00318,3.27629,0,0,5.417058,6.815863,6.001885,5.417058,15.491391,0.00015,0.09851,4.090785,4.091233,2.617729,402.768158,5.381540,0.776722
0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.584488,114.516319,91.228355,95.171921,16.948177,1,4.091775,1,0,0,18.617247,-11.542391,0,0,13.276177,-7.063735,0,0.000000,0,0,-5.419429,1.194882,1.327655,0,34.994049,18.785149,0,0,0,15.479268,8.142058,18.713068,8.116081,12.933702,8.562696,12.579947,9.409833,12.980566,9.351004,14.591529,10.842643,14.683244,10.885222,15.803134,0,-0.01511,0.00485,-0.01995,-0.01335,0.00891,-0.01137,0.00597,0.00332,3.27682,0,0,5.419355,6.815424,5.994428,5.419355,15.479268,0.00030,0.09810,4.090943,4.092952,2.617036,397.391266,5.381505,0.801681
0.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.838272,115.068855,91.135208,95.047386,16.947098,1,4.092764,1,0,0,18.603920,-11.580409,0,0,13.268571,-6.759280,0,0.000000,0,0,-5.421706,1.098017,1.328942,0,34.499573,18.822353,0,0,0,15.467146,8.146581,18.690905,8.116178,12.926946,8.561983,12.571260,9.415195,12.985926,9.353280,14.597783,10.845498,14.690353,10.884632,15.808549,0,-0.01859,0.00357,-0.01972,-0.01470,0.00866,-0.01262,0.00464,0.00227,3.27709,0,0,5.421652,6.814987,5.986972,5.421652,15.467146,-0.00000,0.09801,4.091102,4.094670,2.616344,392.014343,5.381469,0.826640
0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.092056,115.621391,91.042061,94.922844,16.946020,1,4.093793,1,0,0,18.590591,-11.618426,0,0,13.260963,-6.454824,0,0.000000,0,0,-5.423966,1.001152,1.330174,0,34.005089,18.859556,0,0,0,15.455024,8.151102,18.668741,8.116275,12.920191,8.561271,12.562573,9.420555,12.991285,9.355556,14.604037,10.848353,14.697464,10.884042,15.813964,0,-0.01863,0.00381,-0.02048,-0.01494,0.00764,-0.01104,0.00723,0.00270,3.27724,0,0,5.423950,6.814548,5.979515,5.423950,15.455024,0.00001,0.09814,4.091260,4.096389,2.615652,386.637451,5.381433,0.851600
0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.459503,116.262230,90.938538,94.700432,16.949453,1,4.094311,1,0,0,18.577467,-11.657967,0,0,13.253460,-6.039238,0,0.000000,0,0,-5.426126,0.893359,1.331815,0,33.300442,18.894316,0,0,0,15.443205,8.152759,18.654182,8.115740,12.914736,8.562762,12.554580,9.423985,12.998031,9.356896,14.610810,10.850373,14.703438,10.882518,15.819982,0,-0.01673,0.00278,-0.01968,-0.01319,0.00836,-0.01210,0.00454,0.00261,3.27755,0,0,5.426132,6.814239,5.971954,5.426132,15.443205,-0.00000,0.09803,4.091504,4.098010,2.605999,378.980164,5.382940,0.878502
0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.872040,116.938087,90.830902,94.439194,16.954678,1,4.094700,1,0,0,18.564423,-11.698111,0,0,13.245997,-5.579572,0,0.000000,0,0,-5.428261,0.781233,1.333561,0,32.512428,18.928104,0,0,0,15.431507,8.153277,18.642639,8.114954,12.909798,8.565127,12.546861,9.426650,13.005326,9.357863,14.617788,10.852062,14.708962,10.880624,15.826238,0,-0.01741,0.00109,-0.01980,-0.01449,0.00761,-0.01230,0.00541,0.00231,3.27793,0,0,5.428269,6.813980,5.964352,5.428269,15.431507,-0.00015,0.09763,4.091781,4.099591,2.592793,370.418396,5.385059,0.906174
0.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.284569,117.613953,90.723259,94.177963,16.959900,1,4.094779,1,0,0,18.551378,-11.738255,0,0,13.238535,-5.119906,0,0.000000,0,0,-5.430398,0.669107,1.335620,0,31.724413,18.961891,0,0,0,15.419809,8.153796,18.631096,8.114169,12.904860,8.567492,12.539142,9.429314,13.012622,9.358831,14.624767,10.853752,14.714486,10.878731,15.832494,0,-0.01620,0.00247,-0.02123,-0.01363,0.00854,-0.01156,0.00240,0.00109,3.27756,0,0,5.430406,6.813721,5.956749,5.430406,15.419809,-0.00015,0.09759,4.092059,4.101172,2.579586,361.856598,5.387179,0.933847
