"Time","v3 L COP","v1 xCoM","v2 R COP","37a CoMy (cm)","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
1.734,7.300969,6.927577,0.000000,-0.496333,0,15.197950,13.975885,1,18.248732,11.714476,1.48261,0.09823
1.735,7.301715,6.931817,0.000000,-0.410788,0,15.185321,13.996779,1,18.241844,11.706393,1.48805,0.09852
1.736,7.302474,6.937307,0.000000,-0.274237,0,15.173513,14.015120,1,18.234560,11.695848,1.48464,0.09862
1.737,7.303246,6.944027,0.000000,-0.067823,0,15.162831,14.029962,1,18.226736,11.681931,1.48570,0.09834
1.738,7.303992,6.952101,0.000000,0.138590,0,15.152149,14.044803,1,18.218914,11.668013,1.48456,0.09839
1.739,7.304713,6.961507,0.000000,0.345003,0,15.141467,14.059645,1,18.211090,11.654095,1.48563,0.09871
1.740,7.305372,6.972153,0.000000,0.593875,0,15.132635,14.072325,1,18.202078,11.642663,1.48510,0.09861
1.741,7.305970,6.984018,0.000000,0.900901,0,15.126335,14.082046,1,18.191441,11.634636,1.48375,0.09848
1.742,7.306521,6.996917,0.000000,1.207927,0,15.120036,14.091766,1,18.180803,11.626610,1.48357,0.09872
1.743,7.307027,7.010832,0.000000,1.514953,0,15.113737,14.101487,1,18.170166,11.618583,1.48954,0.09895
1.744,7.307505,7.025542,0.000000,1.846501,0,15.105430,14.107112,1,18.159462,11.611133,1.48312,0.09886
1.745,7.307957,7.041033,0.000000,2.211637,0,15.094373,14.107129,1,18.148670,11.604472,1.47744,0.09887
1.746,7.308342,7.057095,0.000000,2.576773,0,15.083315,14.107146,1,18.137877,11.597812,1.47748,0.09917
1.747,7.308662,7.073718,0.000000,2.941908,0,15.072258,14.107163,1,18.127085,11.591151,1.47725,0.09923
1.748,7.308879,7.090783,0.000000,3.297474,0,15.062227,14.103700,1,18.115839,11.584702,1.47054,0.09908
1.749,7.308994,7.108282,0.000000,3.639932,0,15.053602,14.095470,1,18.103973,11.578545,1.46571,0.09909
1.750,7.309044,7.126008,0.000000,3.982391,0,15.044978,14.087241,1,18.092108,11.572387,1.46177,0.09935
1.751,7.309032,7.143958,0.000000,4.324850,0,15.036353,14.079012,1,18.080244,11.566229,1.45790,0.09940
1.752,7.309014,7.161675,0.000000,4.639975,0,15.027743,14.066737,1,18.066708,11.557000,1.44952,0.09928
1.753,7.308988,7.179163,0.000000,4.917663,0,15.019153,14.048923,1,18.050884,11.543565,1.44402,0.09942
1.754,7.308990,7.195959,0.000000,5.195351,0,15.010562,14.031108,1,18.035061,11.530129,1.43682,0.09971
1.755,7.309020,7.212075,0.000000,5.473039,0,15.001971,14.013293,1,18.019238,11.516695,1.42646,0.09969
1.756,7.309099,7.227265,0.000000,5.700609,0,14.994263,13.998513,1,18.005968,11.504643,1.42233,0.09952
1.757,7.309228,7.241542,0.000000,5.859532,0,14.987760,13.987891,1,17.996197,11.494487,1.41260,0.09979
1.758,7.309402,7.254695,0.000000,6.018456,0,14.981257,13.977268,1,17.986427,11.484331,1.40390,0.09997
1.759,7.309618,7.266743,0.000000,6.177379,0,14.974755,13.966645,1,17.976656,11.474174,1.39410,0.09973
1.760,7.309865,7.277397,0.000000,6.276278,0,14.966220,13.955407,1,17.965040,11.463251,1.39338,0.09963
1.761,7.310145,7.286680,0.000000,6.292965,0,14.954901,13.943327,1,17.950899,11.451277,1.36517,0.09992
1.762,7.310455,7.294524,0.000000,6.309652,0,14.943582,13.931246,1,17.936758,11.439301,1.35802,0.09982
1.763,7.310796,7.300952,0.000000,6.326339,0,14.932261,13.919166,1,17.922615,11.427327,1.34668,0.09939
1.764,7.311158,7.306093,0.000000,6.286263,0,14.926451,13.906698,1,17.909697,11.414694,1.33590,0.09941
1.765,7.311543,7.309966,0.000000,6.168442,0,14.928185,13.893703,1,17.898451,11.401158,1.32547,0.09958
1.766,7.311890,7.312428,0.000000,6.050622,0,14.929918,13.880707,1,17.887205,11.387623,1.31382,0.09935
1.767,7.312202,7.313502,0.000000,5.932800,0,14.931651,13.867711,1,17.875961,11.374087,1.30004,0.09905
1.768,7.312424,7.312890,0.000000,5.767107,0,14.945771,13.853388,1,17.862635,11.360060,1.28633,0.09894
1.769,7.312558,7.310616,0.000000,5.535847,0,14.976857,13.837248,1,17.846457,11.345359,1.25995,0.09901
1.770,7.312635,7.306590,0.000000,5.304585,0,15.007943,13.821107,1,17.830278,11.330658,1.24754,0.09897
1.771,7.312657,7.300839,0.000000,5.073324,0,15.039029,13.804967,1,17.814100,11.315958,1.23243,0.09877
1.772,7.312658,7.293348,0.000000,4.798883,0,15.061375,13.790714,1,17.796614,11.302754,1.21570,0.09875
1.773,7.312640,7.284145,0.000000,4.465301,0,15.071750,13.779048,1,17.777338,11.291601,1.20229,0.09913
1.774,7.312537,7.273337,0.000000,4.131719,0,15.082124,13.767381,1,17.758062,11.280449,1.18598,0.09920
1.775,7.312352,7.260951,0.000000,3.798136,0,15.092499,13.755714,1,17.738787,11.269296,1.15568,0.09909
1.776,7.312010,7.247372,0.000000,3.417347,0,15.120008,13.743546,1,17.722145,11.261054,1.14257,0.09930
1.777,7.311514,7.232622,0.000000,2.971899,0,15.170987,13.730691,1,17.709110,11.256800,1.12041,0.09953
1.778,7.310883,7.217017,0.000000,2.526451,0,15.221967,13.717836,1,17.696074,11.252545,1.10497,0.09948
1.779,7.310116,7.200573,0.000000,2.081003,0,15.272945,13.704981,1,17.683039,11.248291,1.08488,0.09933
1.780,7.309250,7.183172,0.000000,1.605859,0,15.328338,13.690466,1,17.670679,11.242485,1.06918,0.09963
1.781,7.308287,7.164828,0.000000,1.090041,0,15.389776,13.673676,1,17.659243,11.234551,1.04924,0.09960
1.782,7.307226,7.145292,0.000000,0.574222,0,15.451214,13.656887,1,17.647808,11.226619,1.03256,0.09924
1.783,7.306068,7.124581,0.000000,0.058403,0,15.512652,13.640098,1,17.636372,11.218685,0.99562,0.09916
1.784,7.304808,7.102861,0.000000,-0.467755,0,15.578510,13.627171,1,17.623371,11.211591,0.97622,0.09928
1.785,7.303446,7.080149,0.000000,-1.008076,0,15.650421,13.619534,1,17.608225,11.205644,0.95303,0.09915
1.786,7.301992,7.056940,0.000000,-1.548397,0,15.722332,13.611897,1,17.593077,11.199697,0.93519,0.09890
1.787,7.300448,7.033244,0.000000,-2.088718,0,15.794243,13.604260,1,17.577930,11.193751,0.91461,0.09868
1.788,7.298812,7.009524,0.000000,-2.607951,0,15.859327,13.594275,1,17.561537,11.187079,0.89412,0.09869
1.789,7.297088,6.985780,0.000000,-3.098298,0,15.915061,13.581072,1,17.543438,11.179413,0.85496,0.09870
1.790,7.295206,6.962519,0.000000,-3.588646,0,15.970795,13.567869,1,17.525337,11.171747,0.83258,0.09841
1.791,7.293169,6.939733,0.000000,-4.078993,0,16.026529,13.554667,1,17.507238,11.164081,0.81045,0.09799
1.792,7.290916,6.917903,0.000000,-4.505306,0,16.087511,13.541797,1,17.494228,11.157207,0.78666,0.09792
1.793,7.288451,6.897013,0.000000,-4.843913,0,16.155680,13.529383,1,17.488192,11.151419,0.76620,0.09807
1.794,7.285823,6.877324,0.000000,-5.182519,0,16.223850,13.516969,1,17.482155,11.145631,0.74417,0.09791
1.795,7.283037,6.858816,0.000000,-5.521126,0,16.292021,13.504555,1,17.476118,11.139842,0.71907,0.09762
1.796,7.280155,6.841756,0.000000,-5.774275,0,16.359735,13.490200,1,17.466719,11.139013,0.67683,0.09783
1.797,7.277178,6.826122,0.000000,-5.910378,0,16.426828,13.473186,1,17.452719,11.144976,0.65220,0.09812
1.798,7.274067,6.812061,0.000000,-6.046480,0,16.493921,13.456173,1,17.438717,11.150939,0.63120,0.09801
1.799,7.270823,6.799547,0.000000,-6.182582,0,16.561014,13.439159,1,17.424717,11.156902,0.60610,0.09798
1.800,7.267398,6.788391,0.000000,-6.242829,0,16.632244,13.423116,1,17.407745,11.160687,0.58211,0.09821
1.801,7.263793,6.778572,0.000000,-6.199179,0,16.709141,13.408401,1,17.386707,11.161490,0.55736,0.09837
1.802,7.260050,6.770066,0.000000,-6.155528,0,16.786037,13.393684,1,17.365669,11.162292,0.53047,0.09831
1.803,7.256173,6.762852,0.000000,-6.111877,0,16.862934,13.378969,1,17.344629,11.163095,0.48445,0.09815
1.804,7.252227,6.757242,0.000000,-6.024615,0,16.924227,13.364004,1,17.326397,11.160707,0.46075,0.09826
1.805,7.248213,6.753211,0.000000,-5.877617,0,16.964148,13.348697,1,17.312008,11.153950,0.43509,0.09847
1.806,7.244191,6.750756,0.000000,-5.730620,0,17.004068,13.333390,1,17.297617,11.147193,0.40928,0.09837
1.807,7.240160,6.749853,0.000000,-5.583622,0,17.043989,13.318083,1,17.283228,11.140435,0.38631,0.09798
1.808,7.236174,6.749900,0.000000,-5.424842,0,17.060768,13.303845,1,17.264978,11.131137,0.35969,0.09787
1.809,7.232230,6.750884,0.000000,-5.249925,0,17.045847,13.291072,1,17.241444,11.118356,0.30935,0.09799
1.810,7.228355,6.752036,0.000000,-5.075008,0,17.030926,13.278299,1,17.217911,11.105576,0.28304,0.09785
1.811,7.224549,6.753354,0.000000,-4.900091,0,17.016005,13.265526,1,17.194376,11.092794,0.25959,0.09744
1.812,7.220818,6.754270,0.000000,-4.748063,0,17.049255,13.253869,1,17.175785,11.080903,0.23476,0.09727
1.813,7.217160,6.754790,0.000000,-4.627386,0,17.148491,13.243740,1,17.163967,11.070230,0.21096,0.09734
1.814,7.213536,6.754608,0.000000,-4.506709,0,17.247725,13.233612,1,17.152149,11.059558,0.18140,0.09726
1.815,7.209945,6.753735,0.000000,-4.386032,0,17.346958,13.223483,1,17.140331,11.048885,0.15487,0.09706
1.816,7.206338,6.752249,0.000000,-4.304021,0,17.401232,13.210732,1,17.127165,11.038043,0.10181,0.09682
1.817,7.202717,6.750160,0.000000,-4.274971,0,17.393925,13.194389,1,17.112148,11.026969,0.08249,0.09676
1.818,7.199076,6.747721,0.000000,-4.245922,0,17.386618,13.178046,1,17.097134,11.015894,0.05360,0.09702
1.819,7.195415,6.744937,0.000000,-4.216872,0,17.379309,13.161703,1,17.082117,11.004819,0.02932,0.09698
1.820,7.191743,6.741679,1.393337,-4.223305,0,17.366472,13.144512,1,17.067450,10.992896,0.00453,0.09676
1.821,7.188063,6.737953,4.157894,-4.278337,1,17.346062,13.126160,1,17.053259,10.979810,-0.02373,0.09658
1.822,7.184408,6.733384,5.527799,-4.333370,1,17.325651,13.107807,1,17.039068,10.966724,-0.07598,0.09692
1.823,7.180778,6.727987,5.525187,-4.388402,1,17.305239,13.089455,1,17.024876,10.953638,-0.10238,0.09703
1.824,7.177200,6.721798,5.522963,-4.459171,1,17.285654,13.073976,1,17.009859,10.939931,-0.13151,0.09677
1.825,7.173674,6.714829,5.521118,-4.551494,1,17.267197,13.062432,1,16.993710,10.925374,-0.15423,0.09663
1.826,7.170164,6.707475,5.519082,-4.643816,1,17.248741,13.050889,1,16.977562,10.910817,-0.17645,0.09683
1.827,7.166669,6.699740,5.516856,-4.736139,1,17.230286,13.039346,1,16.961412,10.896260,-0.20670,0.09689
1.828,7.163160,6.691894,5.513436,-4.826989,1,17.213512,13.028524,1,16.945683,10.884441,-0.25611,0.09683
1.829,7.159637,6.683936,5.508843,-4.915822,1,17.199045,13.018693,1,16.930525,10.876374,-0.28051,0.09662
1.830,7.156179,6.675895,5.503318,-5.004655,1,17.184578,13.008862,1,16.915369,10.868306,-0.30617,0.09659
1.831,7.152785,6.667771,5.496876,-5.093489,1,17.170111,12.999030,1,16.900213,10.860239,-0.33343,0.09684
1.832,7.149547,6.659449,5.490032,-5.171797,1,17.151735,12.984533,1,16.883602,10.850802,-0.35774,0.09688
1.833,7.146461,6.650930,5.482795,-5.235688,1,17.128008,12.963648,1,16.865000,10.839492,-0.38217,0.09665
1.834,7.143529,6.642257,5.475301,-5.299579,1,17.104280,12.942762,1,16.846397,10.828180,-0.43099,0.09648
1.835,7.140749,6.633431,5.467556,-5.363470,1,17.080553,12.921876,1,16.827795,10.816870,-0.45598,0.09678
1.836,7.138091,6.624771,5.460138,-5.413836,1,17.062185,12.906397,1,16.811403,10.806252,-0.47831,0.09683
1.837,7.135552,6.616274,5.453045,-5.445677,1,17.051159,12.898322,1,16.798037,10.796585,-0.50365,0.09652
1.838,7.133080,6.608140,5.449346,-5.477519,1,17.040133,12.890247,1,16.784672,10.786918,-0.53069,0.09629
1.839,7.130674,6.600362,5.448987,-5.509360,1,17.029106,12.882173,1,16.771305,10.777249,-0.55358,0.09628
1.840,7.128304,6.592814,5.453887,-5.542287,1,17.015867,12.870816,1,16.757940,10.761509,-0.60492,0.09637
1.841,7.125970,6.585493,5.463964,-5.576702,1,16.999599,12.854966,1,16.744574,10.737449,-0.62645,0.09642
1.842,7.123785,6.578242,5.472569,-5.611116,1,16.983332,12.839116,1,16.731209,10.713389,-0.65045,0.09628
1.843,7.121745,6.571061,5.479724,-5.645530,1,16.967066,12.823266,1,16.717842,10.689329,-0.67070,0.09613
1.844,7.119950,6.563946,5.478926,-5.682914,1,16.951252,12.806091,1,16.703987,10.669839,-0.69385,0.09638
1.845,7.118397,6.556899,5.470302,-5.724367,1,16.936064,12.787105,1,16.689461,10.656607,-0.71837,0.09667
1.846,7.116938,6.549885,5.459387,-5.765820,1,16.920874,12.768118,1,16.674936,10.643374,-0.73936,0.09658
1.847,7.115572,6.542904,5.446218,-5.807272,1,16.905685,12.749131,1,16.660410,10.630142,-0.78337,0.09644
1.848,7.114125,6.535878,5.437794,-5.850842,1,16.897251,12.730139,1,16.646727,10.614686,-0.80612,0.09691
1.849,7.112597,6.528808,5.434038,-5.897311,1,16.898067,12.711139,1,16.634199,10.596183,-0.83240,0.09722
1.850,7.111016,6.521764,5.432744,-5.943780,1,16.898884,12.692139,1,16.621672,10.577681,-0.84734,0.09714
1.851,7.109382,6.514746,5.433872,-5.990250,1,16.899700,12.673139,1,16.609142,10.559178,-0.87152,0.09714
1.852,7.107749,6.507798,5.433394,-6.025293,1,16.893236,12.655165,1,16.596933,10.543588,-0.89073,0.09748
1.853,7.106120,6.500916,5.431336,-6.044687,1,16.876802,12.638594,1,16.585161,10.531985,-0.93698,0.09764
1.854,7.104414,6.494157,5.427450,-6.064081,1,16.860367,12.622024,1,16.573389,10.520384,-0.95152,0.09764
1.855,7.102635,6.487519,5.421766,-6.083475,1,16.843933,12.605453,1,16.561617,10.508781,-0.97213,0.09770
1.856,7.100714,6.481380,5.415154,-6.089260,1,16.828844,12.589438,1,16.546741,10.497856,-0.98994,0.09807
1.857,7.098653,6.475733,5.407628,-6.076405,1,16.815598,12.574184,1,16.527613,10.487860,-1.00711,0.09833
1.858,7.096603,6.470876,5.400228,-6.063550,1,16.802351,12.558930,1,16.508486,10.477862,-1.02954,0.09827
1.859,7.094564,6.466795,5.392953,-6.050695,1,16.789104,12.543676,1,16.489357,10.467865,-1.06849,0.09842
1.860,7.092707,6.463372,5.386782,-6.004582,1,16.776497,12.527953,1,16.473537,10.454710,-1.08252,0.09880
1.861,7.091028,6.460596,5.381696,-5.912915,1,16.764765,12.511586,1,16.462244,10.437228,-1.10083,0.09881
1.862,7.089497,6.458384,5.378141,-5.821248,1,16.753031,12.495219,1,16.450953,10.419747,-1.11817,0.09865
1.863,7.088112,6.456727,5.376093,-5.729581,1,16.741299,12.478852,1,16.439659,10.402267,-1.13505,0.09888
1.864,7.086806,6.455850,5.375536,-5.611767,1,16.727077,12.464507,1,16.429014,10.385954,-1.14966,0.09914
1.865,7.085578,6.455742,5.376445,-5.458141,1,16.709448,12.452932,1,16.419258,10.371242,-1.18163,0.09903
1.866,7.084455,6.456495,5.377385,-5.304515,1,16.691818,12.441358,1,16.409500,10.356529,-1.19665,0.09900
1.867,7.083434,6.458096,5.378355,-5.150889,1,16.674189,12.429782,1,16.399744,10.341817,-1.21142,0.09942
1.868,7.082555,6.460266,5.378007,-4.970293,1,16.661011,12.416451,1,16.390192,10.328090,-1.22693,0.09951
1.869,7.081816,6.462996,5.376362,-4.752756,1,16.653929,12.400717,1,16.380920,10.315711,-1.24372,0.09930
1.870,7.081189,6.466209,5.374357,-4.535219,1,16.646849,12.384982,1,16.371649,10.303332,-1.25475,0.09940
1.871,7.080672,6.469899,5.371999,-4.317681,1,16.639767,12.369247,1,16.362379,10.290954,-1.28578,0.09959
1.872,7.080219,6.474189,5.370356,-4.098255,1,16.631191,12.357236,1,16.351566,10.279164,-1.29286,0.09944
1.873,7.079827,6.479071,5.369417,-3.876240,1,16.620569,12.350325,1,16.338646,10.268182,-1.30781,0.09924
1.874,7.079448,6.484223,5.367833,-3.654225,1,16.609947,12.343413,1,16.325724,10.257198,-1.31828,0.09933
1.875,7.079082,6.489640,5.365614,-3.432210,1,16.599327,12.336503,1,16.312803,10.246216,-1.33043,0.09938
1.876,7.078683,6.494904,5.361576,-3.221370,1,16.587326,12.326516,1,16.299433,10.236042,-1.34196,0.09925
1.877,7.078253,6.500017,5.355745,-3.025837,1,16.573435,12.312316,1,16.285448,10.226978,-1.36420,0.09904
1.878,7.077775,6.504970,5.350869,-2.830304,1,16.559544,12.298116,1,16.271463,10.217914,-1.36980,0.09910
1.879,7.077249,6.509765,5.346931,-2.634771,1,16.545652,12.283916,1,16.257479,10.208850,-1.38256,0.09932
1.880,7.076685,6.514401,5.346595,-2.468333,1,16.533892,12.272684,1,16.242722,10.200181,-1.39422,0.09914
1.881,7.076084,6.518880,5.349806,-2.341745,1,16.525047,12.265518,1,16.226906,10.192055,-1.39984,0.09886
1.882,7.075532,6.522930,5.353656,-2.215158,1,16.516205,12.258351,1,16.211090,10.183928,-1.40996,0.09897
1.883,7.075031,6.526556,5.358135,-2.088570,1,16.507362,12.251185,1,16.195276,10.175801,-1.42536,0.09914
1.884,7.074654,6.529671,5.359949,-1.987313,1,16.494417,12.242998,1,16.180481,10.164628,-1.43497,0.09889
1.885,7.074399,6.532279,5.359139,-1.920752,1,16.475851,12.233412,1,16.167082,10.149282,-1.43846,0.09852
1.886,7.074167,6.534778,5.357994,-1.854191,1,16.457287,12.223825,1,16.153683,10.133935,-1.44324,0.09862
1.887,7.073960,6.537167,5.356518,-1.787630,1,16.438723,12.214238,1,16.140284,10.118587,-1.44841,0.09870
1.888,7.073667,6.539678,5.357614,-1.733013,1,16.424459,12.201562,1,16.128443,10.105556,-1.45232,0.09842
1.889,7.073290,6.542309,5.361240,-1.694754,1,16.416090,12.184653,1,16.118732,10.095696,-1.45796,0.09826
1.890,7.072892,6.544711,5.365765,-1.656495,1,16.407721,12.167744,1,16.109022,10.085836,-1.46375,0.09835
1.891,7.072473,6.546886,5.371173,-1.618237,1,16.399349,12.150835,1,16.099312,10.075976,-1.46757,0.09850
1.892,7.072121,6.548623,5.375138,-1.578500,1,16.389763,12.138211,1,16.087784,10.064501,-1.46719,0.09845
1.893,7.071836,6.549927,5.377680,-1.536740,1,16.378506,12.131457,1,16.073763,10.050813,-1.46512,0.09822
1.894,7.071597,6.551240,5.379280,-1.494979,1,16.367250,12.124702,1,16.059742,10.037125,-1.47381,0.09827
1.895,7.071401,6.552562,5.379950,-1.453219,1,16.355993,12.117949,1,16.045723,10.023437,-1.47322,0.09850
1.896,7.071208,6.554509,5.380532,-1.385337,1,16.344023,12.109018,1,16.034533,10.010094,-1.47451,0.09843
1.897,7.071019,6.557070,5.381027,-1.281677,1,16.331076,12.097110,1,16.027222,9.997225,-1.47478,0.09810
1.898,7.070850,6.560417,5.380261,-1.178017,1,16.318129,12.085201,1,16.019911,9.984356,-1.47653,0.09807
1.899,7.070701,6.564537,5.378256,-1.074357,1,16.305182,12.073293,1,16.012600,9.971487,-1.47931,0.09836
1.900,7.070602,6.569340,5.373961,-0.940411,1,16.291914,12.061726,1,16.003847,9.961919,-1.47825,0.09822
1.901,7.070553,6.574816,5.367413,-0.764985,1,16.278210,12.050625,1,15.993116,9.956874,-1.47927,0.09794
1.902,7.070575,6.581084,5.360784,-0.589559,1,16.264507,12.039523,1,15.982386,9.951828,-1.47952,0.09807
1.903,7.070667,6.588130,5.354077,-0.414132,1,16.250803,12.028422,1,15.971656,9.946783,-1.47813,0.09829
1.904,7.070836,6.596044,5.349793,-0.210668,1,16.240948,12.015810,1,15.960051,9.939137,-1.48051,0.09823
1.905,7.071082,6.604812,5.347894,0.031197,1,16.236362,12.001129,1,15.947248,9.927927,-1.48101,0.09821
1.906,7.071364,6.614214,5.348100,0.273063,1,16.231777,11.986447,1,15.934444,9.916718,-1.47856,0.09844
1.907,7.071682,6.624240,5.350379,0.514929,1,16.227192,11.971766,1,15.921641,9.905508,-1.47969,0.09866
1.908,7.071993,6.634696,5.353586,0.763164,1,16.223839,11.960630,1,15.911625,9.893718,-1.47896,0.09864
1.909,7.072298,6.645577,5.357707,1.020122,1,16.222174,11.954352,1,15.905426,9.881131,-1.48065,0.09849
1.910,7.072596,6.656852,5.361287,1.277080,1,16.220509,11.948075,1,15.899226,9.868545,-1.47906,0.09870
1.911,7.072888,6.668515,5.364334,1.534038,1,16.218843,11.941797,1,15.893027,9.855958,-1.48213,0.09895
1.912,7.073186,6.680306,5.365736,1.777890,1,16.212860,11.929876,1,15.884238,9.843532,-1.48046,0.09883
1.913,7.073490,6.692222,5.365518,2.003792,1,16.200966,11.910228,1,15.871902,9.831324,-1.48188,0.09877
1.914,7.073797,6.703695,5.364572,2.229693,1,16.189072,11.890579,1,15.859567,9.819116,-1.48101,0.09909
1.915,7.074106,6.714732,5.362910,2.455595,1,16.177177,11.870931,1,15.847231,9.806908,-1.48060,0.09921
1.916,7.074415,6.725013,5.361835,2.647147,1,16.166197,11.856543,1,15.835969,9.797264,-1.47861,0.09900
1.917,7.074724,6.734550,5.361338,2.791651,1,16.156467,11.849360,1,15.826178,9.791134,-1.48079,0.09898
1.918,7.075054,6.743537,5.361959,2.936155,1,16.146740,11.842177,1,15.816385,9.785004,-1.48054,0.09924
1.919,7.075405,6.751982,5.363680,3.080659,1,16.137011,11.834994,1,15.806594,9.778873,-1.47509,0.09918
1.920,7.075799,6.760103,5.366541,3.194268,1,16.131004,11.826942,1,15.793333,9.769992,-1.48098,0.09888
1.921,7.076237,6.767905,5.370524,3.265560,1,16.130096,11.817698,1,15.775321,9.757344,-1.48012,0.09889
1.922,7.076721,6.775198,5.374366,3.336852,1,16.129189,11.808455,1,15.757309,9.744696,-1.48024,0.09899
1.923,7.077251,6.781989,5.378069,3.408144,1,16.128281,11.799211,1,15.739298,9.732048,-1.48676,0.09877
1.924,7.077804,6.787905,5.380405,3.442543,1,16.119986,11.787067,1,15.726562,9.720777,-1.48190,0.09848
1.925,7.078378,6.792959,5.381395,3.426409,1,16.101570,11.770951,1,15.721053,9.711391,-1.47972,0.09822
1.926,7.078847,6.796903,5.381699,3.410276,1,16.083155,11.754836,1,15.715544,9.702005,-1.48079,0.09831
1.927,7.079214,6.799756,5.381327,3.394143,1,16.064739,11.738720,1,15.710035,9.692620,-1.47009,0.09843
1.928,7.079379,6.801390,5.381241,3.347840,1,16.047821,11.724144,1,15.702643,9.681066,-1.48018,0.09823
1.929,7.079345,6.801825,5.381436,3.260214,1,16.032955,11.711675,1,15.692673,9.666540,-1.48026,0.09812
1.930,7.079269,6.801198,5.381765,3.172588,1,16.018089,11.699206,1,15.682703,9.652015,-1.47955,0.09839
1.931,7.079154,6.799524,5.382225,3.084961,1,16.003223,11.686737,1,15.672732,9.637489,-1.47822,0.09849
1.932,7.079178,6.797243,5.382344,2.967101,1,15.985570,11.675837,1,15.662905,9.625314,-1.48265,0.09822
1.933,7.079340,6.794361,5.382128,2.807830,1,15.964097,11.667083,1,15.653272,9.616358,-1.48078,0.09792
1.934,7.079577,6.791194,5.381070,2.648559,1,15.942625,11.658329,1,15.643640,9.607401,-1.48104,0.09811
1.935,7.079889,6.787745,5.379182,2.489288,1,15.921153,11.649575,1,15.634007,9.598445,-1.47964,0.09813
1.936,7.080177,6.783930,5.376376,2.314608,1,15.901645,11.636274,1,15.621724,9.589272,-1.48023,0.09788
1.937,7.080441,6.779752,5.372664,2.118824,1,15.884828,11.616745,1,15.605812,9.579804,-1.48042,0.09757
1.938,7.080731,6.774971,5.369908,1.923041,1,15.868011,11.597215,1,15.589901,9.570336,-1.47995,0.09763
1.939,7.081048,6.769597,5.368092,1.727257,1,15.851193,11.577685,1,15.573989,9.560868,-1.47852,0.09775
1.940,7.081458,6.763662,5.368878,1.528230,1,15.839254,11.563024,1,15.558592,9.550896,-1.47902,0.09774
1.941,7.081961,6.757174,5.372225,1.324762,1,15.833998,11.555029,1,15.543900,9.540235,-1.48075,0.09754
1.942,7.082517,6.750518,5.376298,1.121294,1,15.828741,11.547035,1,15.529208,9.529573,-1.48126,0.09753
1.943,7.083126,6.743695,5.381085,0.917827,1,15.823484,11.539042,1,15.514516,9.518912,-1.46851,0.09781
1.944,7.083725,6.737166,5.384258,0.738400,1,15.817533,11.529263,1,15.500993,9.507299,-1.48126,0.09777
1.945,7.084316,6.730928,5.385843,0.591902,1,15.810632,11.517037,1,15.489069,9.494385,-1.48000,0.09740
1.946,7.084881,6.725295,5.385885,0.445403,1,15.803730,11.504813,1,15.477146,9.481470,-1.47786,0.09713
1.947,7.085422,6.720258,5.384409,0.298905,1,15.796828,11.492589,1,15.465222,9.468555,-1.47873,0.09738
1.948,7.085926,6.715803,5.382303,0.181430,1,15.790730,11.478950,1,15.454708,9.458031,-1.48176,0.09742
1.949,7.086394,6.711919,5.379575,0.103708,1,15.785735,11.463372,1,15.446122,9.450780,-1.48140,0.09713
1.950,7.086778,6.708341,5.377843,0.025986,1,15.780740,11.447794,1,15.437536,9.443528,-1.48090,0.09698
1.951,7.087078,6.705063,5.377091,-0.051736,1,15.775744,11.432217,1,15.428950,9.436277,-1.47980,0.09714
1.952,7.087247,6.702015,5.378455,-0.094362,1,15.769465,11.421592,1,15.419720,9.427219,-1.48243,0.09723
1.953,7.087287,6.699193,5.381901,-0.088918,1,15.761430,11.417749,1,15.409607,9.415687,-1.48053,0.09721
1.954,7.087201,6.696968,5.385379,-0.083474,1,15.753394,11.413907,1,15.399495,9.404155,-1.47864,0.09700
1.955,7.086990,6.695331,5.388887,-0.078030,1,15.745358,11.410066,1,15.389382,9.392622,-1.47956,0.09697
1.956,7.086680,6.694785,5.390185,-0.052621,1,15.736966,11.403007,1,15.379683,9.380582,-1.48035,0.09719
1.957,7.086273,6.695313,5.389306,0.000134,1,15.728084,11.391542,1,15.370547,9.367846,-1.47947,0.09723
1.958,7.085833,6.696859,5.387356,0.052889,1,15.719201,11.380079,1,15.361413,9.355109,-1.47966,0.09694
1.959,7.085361,6.699406,5.384351,0.105645,1,15.710319,11.368615,1,15.352278,9.342372,-1.47997,0.09666
1.960,7.084929,6.702310,5.382052,0.163323,1,15.699761,11.355700,1,15.340346,9.330943,-1.47817,0.09688
1.961,7.084534,6.705565,5.380449,0.227746,1,15.686909,11.340799,1,15.324585,9.321304,-1.47940,0.09688
1.962,7.084227,6.708783,5.379895,0.292169,1,15.674056,11.325898,1,15.308823,9.311666,-1.47985,0.09657
1.963,7.084005,6.711965,5.380372,0.356591,1,15.661204,11.310997,1,15.293061,9.302027,-1.47902,0.09636
1.964,7.083873,6.715231,5.381685,0.424692,1,15.650862,11.300632,1,15.278633,9.293228,-1.48163,0.09632
1.965,7.083830,6.718583,5.383820,0.497829,1,15.643957,11.296481,1,15.266032,9.285582,-1.48102,0.09650
1.966,7.083704,6.722223,5.385910,0.570966,1,15.637053,11.292329,1,15.253432,9.277934,-1.48046,0.09657
1.967,7.083496,6.726149,5.387955,0.644104,1,15.630148,11.288177,1,15.240831,9.270288,-1.48015,0.09640
