"Time","46 sw offset","45 sw onset","34 FRx (cm)","29 HRx (cm)","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.00,0,0,18.591060,12.686034,0.00157,0.00202,0.00056,0.00067,0.00062,0.00067,0.00069,0.00052,1.48240,0.09643,3.27691
0.01,0,0,18.429054,12.584819,0.00182,0.00364,0.00057,0.00056,0.00053,0.00059,0.00078,0.00060,1.48409,0.09735,3.27696
0.02,0,0,18.326495,12.502886,0.00279,0.00381,0.00061,0.00060,0.00058,0.00065,0.00096,0.00099,1.48751,0.09740,3.27691
0.03,0,1,18.256899,12.441360,0.00421,0.00719,0.00216,0.00082,0.00100,0.00083,0.00366,0.00185,1.47436,0.09709,3.27781
0.04,0,0,18.157587,12.417859,0.00482,0.00976,0.00435,0.00108,0.00122,0.00100,0.00489,0.00197,1.48133,0.09670,3.27717
0.05,0,0,18.082587,12.610305,0.00524,0.00861,0.00530,0.00118,0.00122,0.00100,0.00343,0.00233,1.48421,0.09656,3.27748
0.06,0,0,17.921231,13.264963,0.00330,0.00497,0.00438,0.00087,0.00123,0.00086,0.00461,0.00251,1.48393,0.09674,3.27689
0.07,0,0,17.813236,13.560961,0.00105,0.00279,0.00383,0.00067,0.00116,0.00074,0.00702,0.00211,1.48553,0.09758,3.27724
0.08,0,0,17.656914,13.841179,0.00097,0.00256,0.00346,0.00068,0.00143,0.00074,0.01016,0.00265,1.48456,0.09726,3.27718
0.09,0,0,17.597607,14.146349,0.00062,0.00067,0.00194,0.00056,0.00140,0.00089,0.01373,0.00239,1.48392,0.09691,3.27737
0.10,0,0,17.462866,14.391383,0.00067,0.00076,0.00123,0.00064,0.00125,0.00087,0.01435,0.00237,1.48362,0.09690,3.27702
0.11,0,0,17.340345,14.504642,0.00071,0.00076,0.00089,0.00065,0.00102,0.00068,0.01157,0.00220,1.48578,0.09666,3.27678
0.12,1,0,17.236191,14.651440,0.00078,0.00088,0.00072,0.00062,0.00078,0.00076,0.00786,0.00127,1.48491,0.09677,3.27689
0.13,0,0,17.167222,14.666630,0.00123,0.00093,0.00068,0.00082,0.00070,0.00094,0.00454,0.00098,1.48473,0.09742,3.27702
0.14,0,0,17.023146,14.506333,0.00173,0.00077,0.00062,0.00088,0.00058,0.00097,0.00304,0.00087,1.48459,0.09665,3.27750
0.15,0,0,16.882058,14.377420,0.00231,0.00135,0.00067,0.00073,0.00058,0.00087,0.00232,0.00077,1.48341,0.09590,3.27693
0.16,0,0,16.758690,14.275354,0.00249,0.00134,0.00067,0.00077,0.00054,0.00075,0.00117,0.00066,1.48448,0.09582,3.27763
0.17,0,0,16.635257,14.161377,0.00261,0.00105,0.00068,0.00078,0.00057,0.00081,0.00107,0.00060,1.48304,0.09540,3.27632
0.18,0,0,16.545244,14.033114,0.00244,0.00097,0.00074,0.00078,0.00060,0.00085,0.00170,0.00069,1.48428,0.09602,3.27713
0.19,0,0,16.433943,13.928630,0.00171,0.00055,0.00079,0.00081,0.00060,0.00086,0.00163,0.00082,1.48148,0.09655,3.27702
0.20,0,0,16.334795,13.840202,0.00286,0.00145,0.00076,0.00076,0.00060,0.00085,0.00082,0.00070,1.48525,0.09663,3.27665
0.21,0,0,16.229926,13.737961,0.00254,0.00165,0.00064,0.00079,0.00054,0.00082,0.00060,0.00055,1.48574,0.09591,3.27744
0.22,0,0,16.147557,13.648163,0.00149,0.00082,0.00060,0.00094,0.00056,0.00086,0.00073,0.00059,1.48369,0.09541,3.27754
0.23,0,0,16.012093,13.517665,0.00238,0.00105,0.00089,0.00093,0.00058,0.00081,0.00074,0.00057,1.48359,0.09519,3.27685
0.24,0,0,15.941389,13.394062,0.00235,0.00103,0.00109,0.00083,0.00063,0.00087,0.00071,0.00047,1.48336,0.09603,3.27700
0.25,0,0,15.884521,13.243163,0.00199,0.00071,0.00083,0.00105,0.00081,0.00098,0.00082,0.00054,1.48466,0.09692,3.27552
0.26,0,0,15.898241,13.147390,0.00148,0.00067,0.00075,0.00115,0.00113,0.00103,0.00085,0.00060,1.48233,0.09677,3.27706
0.27,0,0,16.482103,13.039631,0.00236,0.00065,0.00084,0.00080,0.00123,0.00090,0.00083,0.00054,1.47939,0.09581,3.27726
0.28,0,0,17.157060,12.916747,0.00280,0.00100,0.00098,0.00068,0.00136,0.00072,0.00077,0.00052,1.48378,0.09505,3.27768
0.29,0,0,17.635065,12.833004,0.00160,0.00143,0.00095,0.00080,0.00129,0.00086,0.00076,0.00053,1.48203,0.09501,3.27735
0.30,0,0,18.002797,12.752018,0.00176,0.00130,0.00082,0.00070,0.00107,0.00094,0.00075,0.00073,1.48356,0.09493,3.27735
0.31,0,0,18.451177,12.667611,0.00230,0.00090,0.00077,0.00074,0.00151,0.00086,0.00077,0.00069,1.48452,0.09467,3.27676
0.32,0,0,18.791608,12.535176,0.00202,0.00064,0.00065,0.00077,0.00197,0.00086,0.00085,0.00046,1.48329,0.09413,3.27788
0.33,0,0,18.969173,12.432186,0.00200,0.00066,0.00065,0.00066,0.00206,0.00084,0.00080,0.00049,1.48438,0.09400,3.27671
0.34,0,0,19.167547,12.346707,0.00199,0.00074,0.00079,0.00073,0.00188,0.00084,0.00076,0.00059,1.48381,0.09341,3.27763
0.35,0,0,19.198765,12.250185,0.00196,0.00070,0.00081,0.00072,0.00150,0.00084,0.00077,0.00062,1.48212,0.09396,3.27619
0.36,0,0,19.167012,12.150788,0.00211,0.00071,0.00065,0.00069,0.00143,0.00083,0.00069,0.00057,1.48406,0.09455,3.27738
0.37,0,0,19.022510,12.087537,0.00212,0.00078,0.00062,0.00081,0.00238,0.00092,0.00071,0.00054,1.48400,0.09537,3.27741
0.38,0,0,18.907044,11.970805,0.00240,0.00112,0.00062,0.00085,0.00258,0.00094,0.00074,0.00070,1.48416,0.09604,3.27726
0.39,0,0,18.832751,11.856214,0.00227,0.00107,0.00067,0.00095,0.00268,0.00104,0.00070,0.00102,1.48358,0.09630,3.27693
0.40,0,0,18.731228,11.763434,0.00249,0.00114,0.00072,0.00111,0.00278,0.00120,0.00075,0.00086,1.48391,0.09672,3.27722
0.41,0,0,18.618641,11.663826,0.00247,0.00137,0.00072,0.00098,0.00244,0.00125,0.00079,0.00049,1.48484,0.09711,3.27761
0.42,0,0,18.449283,11.571572,0.00213,0.00110,0.00066,0.00089,0.00319,0.00125,0.00093,0.00061,1.48288,0.09656,3.27794
0.43,0,0,18.309678,11.474613,0.00160,0.00154,0.00064,0.00074,0.00261,0.00105,0.00107,0.00091,1.48374,0.09612,3.27726
0.44,0,0,18.172917,11.407097,0.00113,0.00231,0.00065,0.00059,0.00152,0.00087,0.00138,0.00157,1.48559,0.09586,3.27726
0.45,0,0,18.125090,11.435492,0.00121,0.00230,0.00061,0.00060,0.00175,0.00090,0.00232,0.00263,1.48416,0.09535,3.27638
0.46,0,1,18.031362,11.452665,0.00121,0.00255,0.00066,0.00063,0.00169,0.00088,0.00247,0.00320,1.48392,0.09468,3.27733
0.47,0,0,17.925662,11.411214,0.00205,0.00655,0.00131,0.00084,0.00126,0.00139,0.00275,0.00293,1.48492,0.09538,3.27685
0.48,0,0,17.826532,11.455303,0.00216,0.00994,0.00325,0.00098,0.00118,0.00173,0.00327,0.00270,1.48447,0.09653,3.27695
0.49,0,0,17.730723,11.785250,0.00199,0.00796,0.00415,0.00084,0.00124,0.00124,0.00285,0.00211,1.48386,0.09702,3.27766
0.50,0,0,17.580628,12.255609,0.00262,0.00644,0.00386,0.00081,0.00114,0.00100,0.00250,0.00119,1.48406,0.09687,3.27685
0.51,0,0,17.470875,12.557283,0.00250,0.00633,0.00378,0.00087,0.00094,0.00089,0.00217,0.00106,1.48073,0.09645,3.27667
0.52,0,0,17.337158,12.776799,0.00256,0.00576,0.00448,0.00075,0.00088,0.00077,0.00209,0.00146,1.47750,0.09640,3.27698
0.53,0,0,17.275420,13.004317,0.00222,0.00395,0.00479,0.00069,0.00097,0.00082,0.00214,0.00167,1.48517,0.09751,3.27766
0.54,0,0,17.181371,13.251858,0.00242,0.00241,0.00419,0.00072,0.00089,0.00091,0.00239,0.00146,1.48289,0.09767,3.27791
0.55,0,0,17.044364,13.390715,0.00342,0.00271,0.00439,0.00066,0.00078,0.00085,0.00413,0.00135,1.48388,0.09786,3.27665
0.56,0,0,16.902442,13.582707,0.00263,0.00240,0.00445,0.00060,0.00084,0.00085,0.00656,0.00146,1.48469,0.09724,3.27770
0.57,0,0,16.806802,13.705660,0.00131,0.00210,0.00409,0.00061,0.00099,0.00085,0.00688,0.00168,1.48433,0.09617,3.27602
0.58,0,0,16.704825,13.879736,0.00091,0.00133,0.00326,0.00057,0.00091,0.00073,0.00762,0.00146,1.48402,0.09543,3.27733
0.59,0,0,16.618293,14.109502,0.00077,0.00074,0.00234,0.00052,0.00070,0.00062,0.01284,0.00129,1.48387,0.09554,3.27709
0.60,0,0,16.522531,14.292936,0.00065,0.00066,0.00158,0.00049,0.00120,0.00064,0.01808,0.00202,1.48473,0.09653,3.27678
0.61,0,0,16.402029,14.592679,0.00069,0.00054,0.00096,0.00053,0.00177,0.00070,0.01692,0.00206,1.48463,0.09629,3.27733
0.62,0,0,16.292776,14.980417,0.00074,0.00053,0.00093,0.00060,0.00194,0.00067,0.01167,0.00128,1.48442,0.09580,3.27798
0.63,1,0,16.190580,15.209129,0.00077,0.00066,0.00117,0.00082,0.00176,0.00087,0.00549,0.00120,1.48501,0.09542,3.27660
0.64,0,0,16.107361,15.440199,0.00147,0.00076,0.00091,0.00146,0.00105,0.00102,0.00128,0.00098,1.48037,0.09528,3.27726
0.65,0,0,16.082014,15.359296,0.00218,0.00077,0.00064,0.00164,0.00067,0.00094,0.00100,0.00062,1.48335,0.09574,3.27647
0.66,0,0,16.249307,15.227248,0.00249,0.00065,0.00057,0.00128,0.00065,0.00097,0.00106,0.00068,1.48402,0.09648,3.27656
0.67,0,0,16.879719,15.141665,0.00230,0.00056,0.00063,0.00118,0.00064,0.00106,0.00102,0.00059,1.48451,0.09659,3.27772
0.68,0,0,17.334359,15.035734,0.00318,0.00055,0.00075,0.00096,0.00064,0.00116,0.00078,0.00055,1.48211,0.09656,3.27785
0.69,0,0,17.782424,14.892096,0.00301,0.00065,0.00079,0.00080,0.00067,0.00115,0.00077,0.00059,1.48513,0.09653,3.27766
0.70,0,0,18.177776,14.781375,0.00122,0.00094,0.00079,0.00099,0.00087,0.00109,0.00095,0.00067,1.48473,0.09678,3.27730
0.71,0,0,18.593541,14.635206,0.00203,0.00094,0.00084,0.00097,0.00093,0.00116,0.00090,0.00063,1.48163,0.09626,3.27741
0.72,0,0,18.900141,14.486361,0.00261,0.00072,0.00073,0.00087,0.00077,0.00108,0.00067,0.00051,1.48344,0.09557,3.27702
0.73,0,0,19.084566,14.376612,0.00282,0.00068,0.00063,0.00091,0.00072,0.00089,0.00077,0.00052,1.48326,0.09603,3.27763
0.74,0,0,19.248783,14.221000,0.00280,0.00065,0.00070,0.00093,0.00094,0.00084,0.00075,0.00056,1.48395,0.09638,3.27700
0.75,0,0,19.421426,14.075121,0.00237,0.00061,0.00065,0.00098,0.00099,0.00079,0.00070,0.00053,1.48336,0.09598,3.27719
0.76,0,0,19.592581,13.987842,0.00204,0.00059,0.00057,0.00101,0.00083,0.00087,0.00069,0.00052,1.48241,0.09553,3.27735
0.77,0,0,19.673081,13.881950,0.00201,0.00068,0.00056,0.00099,0.00075,0.00101,0.00065,0.00054,1.48500,0.09502,3.27697
0.78,0,0,19.725375,13.781053,0.00263,0.00081,0.00061,0.00095,0.00085,0.00100,0.00070,0.00056,1.48710,0.09521,3.27687
0.79,0,0,19.757096,13.676327,0.00296,0.00107,0.00068,0.00086,0.00088,0.00088,0.00073,0.00058,1.48463,0.09653,3.27812
0.80,0,0,19.680001,13.569449,0.00252,0.00100,0.00064,0.00074,0.00073,0.00084,0.00066,0.00058,1.48392,0.09669,3.27724
0.81,0,0,19.569613,13.460277,0.00171,0.00070,0.00062,0.00082,0.00100,0.00085,0.00064,0.00066,1.48480,0.09605,3.27717
0.82,0,0,19.465807,13.407766,0.00168,0.00101,0.00065,0.00089,0.00110,0.00093,0.00064,0.00068,1.48652,0.09583,3.27650
0.83,0,0,19.287426,13.286514,0.00154,0.00093,0.00062,0.00075,0.00091,0.00095,0.00064,0.00059,1.48419,0.09660,3.27831
0.84,0,0,19.158538,13.207157,0.00165,0.00094,0.00061,0.00078,0.00121,0.00084,0.00068,0.00071,1.48470,0.09699,3.27746
0.85,0,0,19.029438,13.136595,0.00229,0.00151,0.00063,0.00076,0.00129,0.00077,0.00068,0.00073,1.48366,0.09662,3.27761
0.86,0,0,18.931588,13.060152,0.00273,0.00187,0.00066,0.00058,0.00087,0.00075,0.00077,0.00065,1.48317,0.09585,3.27735
0.87,0,0,18.845208,12.922420,0.00227,0.00135,0.00072,0.00057,0.00075,0.00079,0.00078,0.00064,1.48381,0.09538,3.27722
0.88,0,0,18.763860,12.834307,0.00184,0.00123,0.00068,0.00064,0.00067,0.00075,0.00070,0.00054,1.48284,0.09543,3.27780
0.89,0,0,18.674078,12.740337,0.00210,0.00140,0.00059,0.00057,0.00056,0.00067,0.00069,0.00056,1.47853,0.09581,3.27724
0.90,0,0,18.611790,12.650066,0.00176,0.00170,0.00064,0.00053,0.00058,0.00063,0.00077,0.00057,1.48455,0.09607,3.27717
0.91,0,0,18.494315,12.561478,0.00187,0.00230,0.00072,0.00060,0.00047,0.00063,0.00074,0.00064,1.48832,0.09582,3.27713
0.92,0,0,18.364551,12.452530,0.00169,0.00147,0.00063,0.00061,0.00063,0.00067,0.00065,0.00069,1.48375,0.09500,3.27824
0.93,0,0,18.212711,12.318319,0.00088,0.00065,0.00057,0.00056,0.00071,0.00066,0.00068,0.00057,1.48446,0.09436,3.27729
0.94,0,0,18.117754,12.250690,0.00129,0.00117,0.00058,0.00057,0.00059,0.00067,0.00064,0.00052,1.48419,0.09446,3.27741
0.95,0,0,18.001829,12.145863,0.00156,0.00116,0.00054,0.00059,0.00066,0.00067,0.00060,0.00063,1.48167,0.09493,3.27728
0.96,0,0,17.883800,12.039197,0.00121,0.00065,0.00053,0.00059,0.00081,0.00067,0.00065,0.00064,1.48365,0.09543,3.27709
0.97,0,0,17.774327,11.946926,0.00139,0.00097,0.00055,0.00061,0.00072,0.00070,0.00062,0.00053,1.48346,0.09543,3.27849
0.98,0,0,17.668629,11.844871,0.00141,0.00093,0.00056,0.00057,0.00063,0.00066,0.00060,0.00052,1.48336,0.09608,3.27694
0.99,0,0,17.555908,11.773717,0.00116,0.00064,0.00056,0.00057,0.00082,0.00060,0.00068,0.00069,1.48369,0.09575,3.27707
1.00,0,0,17.477266,11.678417,0.00102,0.00110,0.00059,0.00056,0.00082,0.00062,0.00072,0.00074,1.48295,0.09548,3.27709
1.01,0,0,17.385533,11.533820,0.00165,0.00394,0.00079,0.00060,0.00085,0.00097,0.00177,0.00088,1.48284,0.09558,3.27706
1.02,0,1,17.207548,11.478661,0.00428,0.00870,0.00302,0.00084,0.00140,0.00127,0.00307,0.00211,1.48444,0.09553,3.27698
1.03,0,0,17.074028,11.574493,0.00763,0.01323,0.00488,0.00132,0.00113,0.00118,0.00307,0.00205,1.48419,0.09494,3.27665
1.04,0,0,16.948642,12.118299,0.00580,0.00891,0.00481,0.00119,0.00063,0.00090,0.00264,0.00119,1.48281,0.09402,3.27696
1.05,0,0,16.831292,12.611991,0.00332,0.00345,0.00612,0.00076,0.00083,0.00088,0.00340,0.00119,1.48295,0.09385,3.27746
1.06,0,0,16.738156,12.927863,0.00332,0.00371,0.00600,0.00071,0.00093,0.00095,0.00513,0.00120,1.48477,0.09474,3.27665
1.07,0,0,16.641109,13.156324,0.00299,0.00305,0.00499,0.00067,0.00135,0.00089,0.00682,0.00183,1.48421,0.09574,3.27636
1.08,0,0,16.566526,13.346518,0.00263,0.00219,0.00456,0.00068,0.00146,0.00080,0.01075,0.00221,1.48414,0.09580,3.27748
1.09,0,0,16.483785,13.503550,0.00123,0.00168,0.00285,0.00060,0.00115,0.00069,0.01445,0.00221,1.48350,0.09505,3.27669
1.10,0,0,16.361837,13.727025,0.00064,0.00138,0.00180,0.00058,0.00115,0.00066,0.01558,0.00246,1.48557,0.09441,3.27638
1.11,0,0,16.262246,13.957352,0.00071,0.00058,0.00146,0.00054,0.00128,0.00065,0.01545,0.00247,1.48372,0.09493,3.27761
1.12,0,0,16.134248,14.386624,0.00077,0.00063,0.00109,0.00054,0.00167,0.00067,0.02086,0.00346,1.48586,0.09573,3.27702
1.13,0,0,16.042074,14.717816,0.00077,0.00063,0.00085,0.00066,0.00196,0.00073,0.01772,0.00284,1.48375,0.09615,3.27663
1.14,1,0,15.933144,14.922805,0.00089,0.00061,0.00091,0.00111,0.00136,0.00103,0.00519,0.00091,1.48415,0.09631,3.27650
1.15,0,0,15.841673,15.035377,0.00122,0.00067,0.00101,0.00130,0.00074,0.00135,0.00145,0.00070,1.48413,0.09581,3.27636
1.16,0,0,15.774234,14.917421,0.00229,0.00071,0.00079,0.00106,0.00063,0.00113,0.00100,0.00063,1.48400,0.09551,3.27663
1.17,0,0,15.817900,14.821188,0.00297,0.00070,0.00071,0.00111,0.00061,0.00103,0.00090,0.00055,1.48420,0.09612,3.27676
