"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
4.350,6.560299,6.074317,4.917235,6.067904,0.121793,12.794203,5.122227,13.038431,6.418611,15.354568,4.712243,11.876305,6.701988,10.374637,164.539124,75.720566,10.736734,38.510437,8.690138,13.218979,9.614762,12.183742,9.720002,11.744043,10.702747,9.964380,12.581551,11.728306,11.663625,11.144494,11.978028,12.055921
4.351,6.558754,6.074767,4.920114,6.069121,0.107218,12.795691,5.125998,13.031404,6.418003,15.342292,4.714229,11.899158,6.699506,10.365414,164.532150,75.582275,10.644982,38.371807,8.689286,13.212859,9.607574,12.213837,9.710426,11.779647,10.701984,9.974864,12.579078,11.738011,11.662676,11.152803,11.976955,12.062142
4.352,6.557210,6.075216,4.922992,6.070338,0.092644,12.797180,5.129768,13.024376,6.417396,15.330014,4.716215,11.922010,6.697023,10.356192,164.525192,75.443985,10.553230,38.233177,8.688436,13.206739,9.600385,12.243932,9.700850,11.815250,10.701221,9.985348,12.576605,11.747717,11.661728,11.161113,11.975883,12.068364
4.353,6.556918,6.075541,4.917134,6.071455,0.077600,12.798627,5.125563,13.017307,6.416675,15.323275,4.708705,11.959205,6.697161,10.348649,166.208923,69.590736,20.768763,39.035179,8.688980,13.201883,9.586637,12.272921,9.694795,11.828188,10.512772,10.301167,12.157410,12.063635,11.662926,11.172858,11.973301,12.077929
4.354,6.556626,6.075868,4.911277,6.072574,0.062557,12.800074,5.121358,13.010240,6.415953,15.316534,4.701195,11.996399,6.697299,10.341106,167.892670,63.737495,30.984295,39.837181,8.689526,13.197028,9.572891,12.301908,9.688740,11.841126,10.324323,10.616987,11.738214,12.379553,11.664124,11.184605,11.970718,12.087493
4.355,6.556334,6.076193,4.905419,6.073691,0.047514,12.801519,5.117153,13.003172,6.415231,15.309794,4.693686,12.033593,6.697436,10.333564,169.576401,57.884247,41.199829,40.639183,8.690070,13.192173,9.559144,12.330896,9.682684,11.854065,10.135874,10.932806,11.319017,12.695470,11.665323,11.196350,11.968136,12.097057
4.356,6.556042,6.076519,4.899561,6.074809,0.032470,12.802966,5.112947,12.996103,6.414509,15.303055,4.686175,12.070787,6.697574,10.326021,171.260132,52.031002,51.415359,41.441185,8.690615,13.187317,9.545397,12.359885,9.676629,11.867002,9.947424,11.248626,10.899822,13.011388,11.666521,11.208096,11.965554,12.106622
4.357,6.556119,6.076700,4.894770,6.075821,0.016694,12.808151,5.111434,12.991328,6.414509,15.295033,4.678105,12.102470,6.697730,10.318378,169.943283,52.172585,52.067547,42.117607,8.692002,13.184512,9.533039,12.369324,9.651457,11.882421,9.919130,11.271423,10.877468,13.035348,11.669106,11.220705,11.969061,12.113953
4.358,6.556197,6.076881,4.889977,6.076833,0.000917,12.813335,5.109921,12.986553,6.414509,15.287012,4.670035,12.134153,6.697886,10.310735,168.626434,52.314171,52.719734,42.794029,8.693390,13.181707,9.520681,12.378762,9.626285,11.897840,9.890837,11.294222,10.855114,13.059308,11.671692,11.233315,11.972567,12.121284
4.359,6.556275,6.077062,4.885186,6.077845,-0.014860,12.818520,5.108407,12.981779,6.414509,15.278992,4.661965,12.165835,6.698041,10.303091,167.309601,52.455753,53.371925,43.470455,8.694778,13.178904,9.508324,12.388201,9.601112,11.913260,9.862543,11.317020,10.832760,13.083268,11.674278,11.245926,11.976073,12.128614
4.360,6.556353,6.077243,4.880394,6.078856,-0.030636,12.823705,5.106893,12.977004,6.414509,15.270970,4.653895,12.197518,6.698197,10.295448,165.992752,52.597336,54.024113,44.146877,8.696166,13.176099,9.495966,12.397639,9.575940,11.928679,9.834249,11.339818,10.810406,13.107228,11.676864,11.258535,11.979580,12.135945
4.361,6.556334,6.077272,4.876061,6.079744,-0.046946,12.824342,5.108238,12.972383,6.414509,15.262035,4.643885,12.213898,6.698158,10.289979,167.160599,52.897709,54.453537,44.463966,8.697889,13.172688,9.464289,12.408718,9.554642,11.939762,9.815579,11.346176,10.803391,13.115709,11.676929,11.266523,11.982728,12.145623
4.362,6.556314,6.077302,4.871728,6.080632,-0.063256,12.824979,5.109583,12.967764,6.414509,15.253101,4.633874,12.230276,6.698120,10.284510,168.328430,53.198082,54.882965,44.781059,8.699614,13.169277,9.432611,12.419798,9.533343,11.950847,9.796909,11.352533,10.796374,13.124190,11.676996,11.274510,11.985876,12.155302
4.363,6.556295,6.077331,4.867395,6.081521,-0.079566,12.825616,5.110928,12.963144,6.414509,15.244166,4.623864,12.246655,6.698081,10.279040,169.496277,53.498455,55.312393,45.098148,8.701338,13.165867,9.400933,12.430878,9.512045,11.961931,9.778240,11.358891,10.789358,13.132671,11.677062,11.282497,11.989025,12.164980
4.364,6.556276,6.077360,4.863063,6.082408,-0.095875,12.826253,5.112272,12.958524,6.414509,15.235231,4.613853,12.263034,6.698042,10.273571,170.664124,53.798828,55.741817,45.415237,8.703061,13.162456,9.369256,12.441957,9.490746,11.973015,9.759570,11.365249,10.782343,13.141152,11.677128,11.290485,11.992173,12.174658
4.365,6.555749,6.077066,4.864955,6.082994,-0.112571,12.829288,5.114073,12.952975,6.414566,15.226959,4.615838,12.266595,6.696932,10.268354,169.150787,55.352596,56.224480,46.004189,8.703918,13.160567,9.340353,12.439504,9.458614,11.977638,9.740328,11.378684,10.769924,13.151294,11.675430,11.301033,11.995691,12.184296
4.366,6.555222,6.076772,4.866847,6.083579,-0.129266,12.832323,5.115873,12.947427,6.414621,15.218686,4.617822,12.270157,6.695822,10.263138,167.637466,56.906364,56.707138,46.593136,8.704777,13.158678,9.311451,12.437051,9.426483,11.982262,9.721087,11.392118,10.757506,13.161435,11.673732,11.311581,11.999210,12.193934
4.367,6.554695,6.076478,4.868740,6.084164,-0.145962,12.835359,5.117673,12.941878,6.414678,15.210413,4.619805,12.273718,6.694712,10.257920,166.124146,58.460129,57.189800,47.182083,8.705635,13.156790,9.282548,12.434598,9.394352,11.986886,9.701844,11.405554,10.745089,13.171576,11.672033,11.322127,12.002728,12.203573
4.368,6.554168,6.076184,4.870632,6.084749,-0.162657,12.838394,5.119474,12.936330,6.414734,15.202141,4.621789,12.277279,6.693602,10.252704,164.610809,60.013897,57.672462,47.771034,8.706492,13.154902,9.253645,12.432145,9.362220,11.991509,9.682602,11.418989,10.732670,13.181718,11.670336,11.332675,12.006247,12.213211
4.369,6.554446,6.075626,4.873370,6.085107,-0.180060,12.843854,5.119606,12.930378,6.416092,15.189867,4.627135,12.272732,6.692800,10.246180,162.623535,62.295155,57.631500,48.058006,8.709665,13.148573,9.223942,12.432514,9.336414,11.987496,9.680964,11.427040,10.729334,13.189457,11.667116,11.339816,12.007414,12.218408
4.370,6.554724,6.075068,4.876109,6.085465,-0.197463,12.849314,5.119737,12.924427,6.417450,15.177594,4.632481,12.268185,6.691998,10.239655,160.636261,64.576408,57.590538,48.344978,8.712837,13.142243,9.194239,12.432884,9.310610,11.983484,9.679325,11.435090,10.725998,13.197197,11.663897,11.346957,12.008580,12.223604
4.371,6.555002,6.074509,4.878848,6.085823,-0.214865,12.854773,5.119868,12.918476,6.418808,15.165321,4.637826,12.263637,6.691196,10.233130,158.648987,66.857666,57.549576,48.631950,8.716010,13.135914,9.164536,12.433253,9.284805,11.979471,9.677687,11.443140,10.722663,13.204936,11.660676,11.354098,12.009747,12.228800
4.372,6.555280,6.073951,4.881586,6.086181,-0.232268,12.860232,5.120000,12.912524,6.420166,15.153048,4.643172,12.259089,6.690394,10.226606,156.661713,69.138924,57.508614,48.918922,8.719183,13.129585,9.134832,12.433622,9.259000,11.975458,9.676048,11.451191,10.719327,13.212675,11.657456,11.361239,12.010914,12.233996
4.373,6.555181,6.073273,4.885851,6.086466,-0.250555,12.866204,5.117441,12.903570,6.420166,15.145224,4.654260,12.254709,6.690196,10.222530,155.324219,70.433914,57.498409,49.259094,8.726168,13.124569,9.113915,12.439910,9.239699,11.976054,9.671850,11.458749,10.712054,13.218575,11.652449,11.365930,12.010760,12.237512
4.374,6.555082,6.072594,4.890115,6.086751,-0.268843,12.872177,5.114882,12.894617,6.420166,15.137399,4.665348,12.250330,6.689999,10.218455,153.986710,71.728897,57.488205,49.599262,8.733151,13.119552,9.092999,12.446198,9.220399,11.976650,9.667653,11.466307,10.704782,13.224476,11.647440,11.370619,12.010607,12.241026
4.375,6.554984,6.071916,4.894380,6.087035,-0.287130,12.878149,5.112324,12.885664,6.420166,15.129574,4.676436,12.245951,6.689801,10.214380,152.649200,73.023880,57.477997,49.939430,8.740135,13.114534,9.072083,12.452486,9.201098,11.977246,9.663456,11.473864,10.697509,13.230375,11.642431,11.375309,12.010454,12.244541
4.376,6.554885,6.071238,4.898644,6.087320,-0.305417,12.884121,5.109765,12.876710,6.420166,15.121750,4.687524,12.241570,6.689603,10.210304,151.311707,74.318871,57.467793,50.279602,8.747120,13.109518,9.051166,12.458774,9.181798,11.977842,9.659258,11.481421,10.690236,13.236276,11.637424,11.379999,12.010301,12.248056
4.377,6.556323,6.070216,4.903904,6.087311,-0.324665,12.886978,5.111191,12.875208,6.420694,15.112575,4.696618,12.238770,6.691951,10.206841,150.260345,75.572227,57.652744,50.658989,8.753414,13.102667,9.026945,12.470153,9.162594,11.978012,9.651435,11.491589,10.679590,13.241452,11.635049,11.383698,12.011503,12.251797
4.378,6.557761,6.069194,4.909164,6.087303,-0.343913,12.889834,5.112617,12.873706,6.421223,15.103399,4.705711,12.235970,6.694299,10.203379,149.208984,76.825577,57.837692,51.038380,8.759708,13.095816,9.002724,12.481533,9.143391,11.978181,9.643612,11.501755,10.668943,13.246630,11.632674,11.387396,12.012705,12.255537
4.379,6.559198,6.068172,4.914424,6.087295,-0.363162,12.892691,5.114043,12.872204,6.421751,15.094224,4.714805,12.233170,6.696647,10.199916,148.157623,78.078934,58.022644,51.417770,8.766003,13.088964,8.978503,12.492912,9.124187,11.978350,9.635790,11.511922,10.658297,13.251806,11.630300,11.391093,12.013906,12.259278
4.380,6.560637,6.067150,4.919683,6.087286,-0.382410,12.895548,5.115469,12.870702,6.422279,15.085049,4.723899,12.230370,6.698995,10.196453,147.106262,79.332291,58.207596,51.797157,8.772297,13.082113,8.954283,12.504292,9.104982,11.978519,9.627967,11.522089,10.647651,13.256983,11.627925,11.394792,12.015109,12.263019
4.381,6.561294,6.065847,4.922588,6.087030,-0.402284,12.897866,5.113447,12.867933,6.422279,15.076061,4.731730,12.230586,6.700308,10.186577,147.012512,79.853508,58.325466,52.073006,8.776929,13.074257,8.937361,12.514482,9.095395,11.981478,9.620712,11.532349,10.633846,13.260830,11.623377,11.396014,12.012718,12.265443
4.382,6.561950,6.064546,4.925494,6.086775,-0.422159,12.900185,5.111425,12.865164,6.422279,15.067073,4.739562,12.230803,6.701622,10.176702,146.918777,80.374725,58.443336,52.348854,8.781561,13.066401,8.920439,12.524674,9.085808,11.984437,9.613459,11.542608,10.620041,13.264677,11.618830,11.397237,12.010327,12.267867
4.383,6.562607,6.063243,4.928399,6.086519,-0.442034,12.902503,5.109404,12.862395,6.422279,15.058084,4.747394,12.231020,6.702935,10.166826,146.825043,80.895950,58.561211,52.624706,8.786193,13.058546,8.903518,12.534866,9.076220,11.987396,9.606205,11.552869,10.606236,13.268524,11.614283,11.398459,12.007936,12.270291
4.384,6.563264,6.061941,4.931304,6.086264,-0.461908,12.904821,5.107383,12.859627,6.422279,15.049097,4.755226,12.231236,6.704249,10.156950,146.731293,81.417168,58.679081,52.900555,8.790825,13.050690,8.886596,12.545057,9.066632,11.990355,9.598950,11.563128,10.592431,13.272371,11.609735,11.399682,12.005546,12.272716
4.385,6.566342,6.060415,4.936086,6.085808,-0.482233,12.913407,5.108241,12.861275,6.422749,15.038748,4.763932,12.230196,6.709936,10.143865,146.011017,81.643234,58.671253,52.960068,8.800797,13.046003,8.876622,12.561362,9.053352,11.998456,9.596760,11.565401,10.592857,13.276484,11.607657,11.404805,12.004695,12.276269
4.386,6.569421,6.058889,4.940868,6.085352,-0.502557,12.921993,5.109098,12.862924,6.423218,15.028398,4.772639,12.229155,6.715624,10.130779,145.290726,81.869293,58.663422,53.019581,8.810768,13.041317,8.866648,12.577667,9.040071,12.006557,9.594569,11.567673,10.593285,13.280598,11.605580,11.409927,12.003843,12.279823
4.387,6.572499,6.057364,4.945651,6.084897,-0.522881,12.930578,5.109956,12.864573,6.423687,15.018047,4.781345,12.228114,6.721312,10.117695,144.570435,82.095360,58.655594,53.079094,8.820740,13.036632,8.856674,12.593971,9.026791,12.014659,9.592379,11.569944,10.593711,13.284710,11.603503,11.415051,12.002993,12.283377
4.388,6.575578,6.055838,4.950433,6.084441,-0.543206,12.939164,5.110814,12.866220,6.424157,15.007698,4.790052,12.227074,6.726999,10.104609,143.850159,82.321426,58.647766,53.138607,8.830711,13.031945,8.846701,12.610276,9.013511,12.022760,9.590188,11.572217,10.594137,13.288823,11.601426,11.420174,12.002142,12.286930
4.389,6.576540,6.053990,4.950428,6.083665,-0.563569,12.941828,5.107285,12.878489,6.424239,14.997211,4.793571,12.221493,6.728842,10.093621,143.345673,82.702103,58.855667,53.169903,8.842216,13.030636,8.839376,12.610550,9.005754,12.010298,9.576705,11.566789,10.590703,13.285612,11.595440,11.421174,11.997015,12.288272
4.390,6.577503,6.052142,4.950422,6.082890,-0.583932,12.944490,5.103755,12.890757,6.424321,14.986725,4.797090,12.215913,6.730684,10.082633,142.841187,83.082787,59.063564,53.201199,8.853722,13.029326,8.832051,12.610825,8.997995,11.997835,9.563222,11.561359,10.587269,13.282400,11.589455,11.422174,11.991887,12.289614
4.391,6.578465,6.050294,4.950417,6.082114,-0.604295,12.947154,5.100226,12.903025,6.424403,14.976239,4.800609,12.210333,6.732527,10.071645,142.336685,83.463470,59.271461,53.232494,8.865226,13.028017,8.824726,12.611099,8.990238,11.985372,9.549739,11.555931,10.583836,13.279188,11.583469,11.423176,11.986759,12.290956
4.392,6.579428,6.048446,4.950412,6.081338,-0.624659,12.949818,5.096696,12.915293,6.424485,14.965753,4.804128,12.204752,6.734370,10.060657,141.832199,83.844147,59.479362,53.263790,8.876731,13.026708,8.817402,12.611373,8.982481,11.972909,9.536256,11.550503,10.580401,13.275977,11.577483,11.424176,11.981632,12.292298
4.393,6.580474,6.046555,4.953718,6.080506,-0.644772,12.955675,5.100956,12.936349,6.424485,14.956451,4.806479,12.194212,6.736464,10.054273,141.997009,83.733513,59.375809,53.061558,8.883748,13.038967,8.816255,12.600143,8.979807,11.965758,9.531079,11.542139,10.583474,13.274653,11.570565,11.426258,11.975451,12.296107
4.394,6.581521,6.044663,4.957024,6.079674,-0.664886,12.961533,5.105216,12.957405,6.424485,14.947149,4.808831,12.183671,6.738556,10.047890,142.161804,83.622879,59.272255,52.859325,8.890764,13.051228,8.815107,12.588914,8.977132,11.958608,9.525904,11.533775,10.586547,13.273330,11.563647,11.428340,11.969269,12.299917
4.395,6.582567,6.042772,4.960330,6.078841,-0.685000,12.967389,5.109476,12.978462,6.424485,14.937847,4.811183,12.173130,6.740649,10.041506,142.326599,83.512253,59.168705,52.657093,8.897781,13.063487,8.813961,12.577684,8.974457,11.951457,9.520727,11.525412,10.589620,13.272006,11.556729,11.430422,11.963086,12.303726
4.396,6.583613,6.040881,4.963635,6.078009,-0.705114,12.973247,5.113735,12.999518,6.424485,14.928546,4.813535,12.162590,6.742743,10.035122,142.491409,83.401619,59.065151,52.454861,8.904799,13.075747,8.812814,12.566455,8.971783,11.944306,9.515551,11.517048,10.592692,13.270682,11.549811,11.432504,11.956904,12.307535
4.397,6.583774,6.038801,4.959418,6.076945,-0.724388,12.976387,5.103699,13.024898,6.424485,14.921906,4.815137,12.154560,6.743063,10.029799,143.426666,83.547592,58.832188,52.275478,8.909649,13.098696,8.809610,12.531752,8.974549,11.932329,9.515069,11.511021,10.590759,13.268055,11.542152,11.429223,11.951436,12.310194
4.398,6.583934,6.036722,4.955201,6.075880,-0.743663,12.979528,5.093663,13.050278,6.424485,14.915266,4.816738,12.146530,6.743384,10.024477,144.361938,83.693573,58.599224,52.096100,8.914498,13.121645,8.806408,12.497048,8.977316,11.920353,9.514587,11.504993,10.588827,13.265429,11.534494,11.425942,11.945969,12.312852
4.399,6.584095,6.034643,4.950984,6.074816,-0.762937,12.982669,5.083628,13.075657,6.424485,14.908626,4.818339,12.138501,6.743705,10.019156,145.297211,83.839554,58.366261,51.916718,8.919348,13.144593,8.803205,12.462345,8.980083,11.908377,9.514106,11.498967,10.586894,13.262801,11.526836,11.422662,11.940500,12.315510
4.400,6.584255,6.032563,4.946766,6.073751,-0.782211,12.985809,5.073592,13.101036,6.424485,14.901985,4.819941,12.130471,6.744026,10.013833,146.232468,83.985527,58.133297,51.737335,8.924198,13.167542,8.800002,12.427642,8.982849,11.896399,9.513624,11.492940,10.584961,13.260174,11.519177,11.419381,11.935032,12.318169
4.401,6.584771,6.030168,4.943477,6.072310,-0.800340,12.985726,5.064808,13.131496,6.424485,14.888731,4.822146,12.114105,6.745057,10.003909,147.893036,84.123665,57.920872,51.634438,8.929173,13.202083,8.793102,12.391225,8.984354,11.883020,9.512864,11.483450,10.586571,13.255569,11.512134,11.416177,11.929406,12.314095
4.402,6.585287,6.027772,4.940187,6.070869,-0.818468,12.985643,5.056025,13.161957,6.424485,14.875478,4.824350,12.097740,6.746089,9.993986,149.553619,84.261795,57.708450,51.531544,8.934148,13.236622,8.786201,12.354808,8.985860,11.869642,9.512104,11.473959,10.588181,13.250963,11.505091,11.412973,11.923780,12.310021
4.403,6.585802,6.025377,4.936898,6.069429,-0.836596,12.985559,5.047241,13.192416,6.424485,14.862225,4.826555,12.081375,6.747120,9.984062,151.214188,84.399933,57.496025,51.428650,8.939123,13.271162,8.779301,12.318391,8.987366,11.856263,9.511345,11.464468,10.589792,13.246357,11.498047,11.409769,11.918156,12.305948
4.404,6.586318,6.022981,4.933609,6.067988,-0.854724,12.985476,5.038457,13.222877,6.424485,14.848970,4.828760,12.065009,6.748151,9.974138,152.874756,84.538071,57.283600,51.325752,8.944098,13.305702,8.772401,12.281974,8.988871,11.842884,9.510585,11.454978,10.591402,13.241752,11.491003,11.406565,11.912530,12.301874
4.405,6.586711,6.020542,4.922832,6.066426,-0.871394,12.987892,5.016737,13.246688,6.423748,14.842867,4.828926,12.059074,6.749675,9.971010,153.379501,84.079987,57.083488,51.085712,8.962823,13.334182,8.770227,12.283266,8.989923,11.837790,9.510159,11.443850,10.596178,13.236442,11.484973,11.404207,11.908037,12.302823
4.406,6.587104,6.018102,4.912054,6.064864,-0.888064,12.990307,4.995016,13.270499,6.423010,14.836762,4.829093,12.053139,6.751198,9.967881,153.884247,83.621902,56.883377,50.845673,8.981548,13.362661,8.768053,12.284557,8.990974,11.832697,9.509733,11.432720,10.600954,13.231132,11.478943,11.401850,11.903543,12.303772
4.407,6.587497,6.015662,4.901277,6.063302,-0.904734,12.992723,4.973296,13.294311,6.422273,14.830658,4.829259,12.047204,6.752721,9.964752,154.389008,83.163811,56.683270,50.605629,9.000274,13.391140,8.765880,12.285849,8.992027,11.827604,9.509307,11.421591,10.605730,13.225821,11.472912,11.399492,11.899050,12.304720
4.408,6.587890,6.013223,4.890500,6.061740,-0.921404,12.995138,4.951576,13.318122,6.421535,14.824554,4.829425,12.041269,6.754244,9.961624,154.893753,82.705727,56.483158,50.365589,9.018999,13.419620,8.763706,12.287141,8.993079,11.822511,9.508881,11.410462,10.610506,13.220511,11.466882,11.397135,11.894557,12.305669
4.409,6.589684,6.010738,4.885313,6.060077,-0.936989,12.989836,4.939733,13.344395,6.420944,14.815697,4.830893,12.029330,6.758424,9.953650,154.547333,82.934319,56.412132,50.254391,9.039063,13.451452,8.757793,12.281169,8.989468,11.805513,9.503315,11.395881,10.616808,13.213092,11.461404,11.395300,11.890801,12.302187
4.410,6.591479,6.008254,4.880125,6.058414,-0.952574,12.984532,4.927890,13.370668,6.420353,14.806840,4.832361,12.017391,6.762604,9.945675,154.200897,83.162903,56.341106,50.143188,9.059128,13.483285,8.751882,12.275198,8.985857,11.788515,9.497750,11.381300,10.623110,13.205672,11.455927,11.393465,11.887046,12.298704
4.411,6.593273,6.005770,4.874938,6.056750,-0.968160,12.979229,4.916047,13.396941,6.419763,14.797983,4.833829,12.005452,6.766784,9.937700,153.854462,83.391495,56.270081,50.031990,9.079193,13.515118,8.745970,12.269226,8.982245,11.771518,9.492186,11.366718,10.629413,13.198253,11.450449,11.391629,11.883290,12.295221
4.412,6.595068,6.003286,4.869750,6.055086,-0.983745,12.973927,4.904203,13.423214,6.419171,14.789125,4.835297,11.993513,6.770964,9.929726,153.508041,83.620087,56.199055,49.920792,9.099257,13.546950,8.740057,12.263254,8.978634,11.754520,9.486620,11.352137,10.635715,13.190833,11.444971,11.389794,11.879535,12.291739
4.413,6.596459,6.000418,4.864263,6.052997,-0.998530,12.976168,4.893402,13.454832,6.419397,14.777652,4.835123,11.983969,6.773520,9.924215,153.908661,83.670158,55.991135,49.603085,9.121187,13.585336,8.735536,12.257524,8.979386,11.746243,9.489022,11.342028,10.645998,13.187088,11.442258,11.390741,11.875983,12.291902
4.414,6.597850,5.997550,4.858775,6.050907,-1.013316,12.978410,4.882601,13.486450,6.419623,14.766178,4.834949,11.974425,6.776076,9.918705,154.309296,83.720230,55.783211,49.285378,9.143117,13.623722,8.731014,12.251793,8.980139,11.737967,9.491425,11.331919,10.656281,13.183344,11.439545,11.391687,11.872433,12.292065
4.415,6.599241,5.994682,4.853288,6.048818,-1.028101,12.980652,4.871800,13.518069,6.419849,14.754704,4.834775,11.964882,6.778632,9.913194,154.709915,83.770302,55.575287,48.967667,9.165047,13.662107,8.726494,12.246062,8.980891,11.729690,9.493826,11.321809,10.666564,13.179599,11.436831,11.392633,11.868881,12.292227
4.416,6.600632,5.991814,4.847800,6.046729,-1.042887,12.982893,4.860999,13.549687,6.420075,14.743231,4.834601,11.955338,6.781188,9.907683,155.110535,83.820374,55.367367,48.649960,9.186976,13.700493,8.721972,12.240332,8.981644,11.721413,9.496228,11.311700,10.676847,13.175854,11.434118,11.393580,11.865330,12.292389
4.417,6.601733,5.988697,4.846582,6.044328,-1.056494,12.980409,4.859478,13.585152,6.420075,14.728367,4.833686,11.946952,6.783392,9.895132,155.977127,83.618797,55.248478,48.418030,9.209006,13.746829,8.718290,12.227351,8.981853,11.713682,9.494633,11.301299,10.681515,13.169668,11.430109,11.391048,11.861035,12.290682
4.418,6.602835,5.985580,4.845365,6.041927,-1.070102,12.977924,4.857958,13.620616,6.420075,14.713503,4.832771,11.938566,6.785595,9.882580,156.843719,83.417221,55.129585,48.186104,9.231036,13.793165,8.714608,12.214371,8.982061,11.705952,9.493038,11.290897,10.686181,13.163483,11.426100,11.388515,11.856741,12.288975
4.419,6.603937,5.982463,4.844147,6.039527,-1.083710,12.975440,4.856437,13.656080,6.420075,14.698639,4.831856,11.930180,6.787799,9.870028,157.710327,83.215652,55.010696,47.954174,9.253066,13.839500,8.710926,12.201391,8.982270,11.698221,9.491444,11.280497,10.690847,13.157296,11.422091,11.385983,11.852446,12.287267
4.420,6.605039,5.979346,4.842929,6.037127,-1.097318,12.972956,4.854917,13.691545,6.420075,14.683775,4.830941,11.921794,6.790003,9.857476,158.576920,83.014076,54.891808,47.722244,9.275096,13.885837,8.707244,12.188411,8.982479,11.690491,9.489848,11.270096,10.695515,13.151111,11.418082,11.383451,11.848151,12.285560
4.421,6.605598,5.976114,4.840497,6.034547,-1.109701,12.975891,4.851595,13.727867,6.420440,14.673323,4.829399,11.912211,6.790757,9.851132,158.095657,83.334610,54.756695,47.570362,9.293832,13.939687,8.708662,12.183231,8.983112,11.682301,9.492356,11.264362,10.702601,13.148741,11.417262,11.384160,11.847809,12.285851
4.422,6.606158,5.972882,4.838066,6.031967,-1.122085,12.978827,4.848274,13.764189,6.420805,14.662870,4.827858,11.902628,6.791511,9.844788,157.614380,83.655136,54.621582,47.418480,9.312567,13.993538,8.710081,12.178051,8.983745,11.674109,9.494864,11.258629,10.709688,13.146371,11.416443,11.384869,11.847466,12.286142
4.423,6.606717,5.969650,4.835635,6.029387,-1.134468,12.981763,4.844954,13.800510,6.421170,14.652418,4.826316,11.893045,6.792264,9.838444,157.133118,83.975662,54.486465,47.266594,9.331303,14.047388,8.711499,12.172872,8.984377,11.665918,9.497373,11.252894,10.716775,13.144001,11.415623,11.385577,11.847124,12.286433
4.424,6.607277,5.966419,4.833203,6.026808,-1.146851,12.984698,4.841632,13.836833,6.421535,14.641966,4.824775,11.883463,6.793018,9.832100,156.651855,84.296196,54.351353,47.114712,9.350039,14.101238,8.712917,12.167692,8.985010,11.657728,9.499881,11.247161,10.723862,13.141631,11.414803,11.386286,11.846782,12.286724
4.425,6.607994,5.963005,4.831616,6.024014,-1.158607,12.982411,4.838426,13.872287,6.422755,14.632685,4.824807,11.873251,6.793232,9.825776,156.297302,84.628311,54.217606,46.900909,9.372759,14.154159,8.713662,12.156915,8.984171,11.647335,9.501681,11.238113,10.733305,13.137122,11.414316,11.386423,11.846779,12.287100
4.426,6.608711,5.959592,4.830029,6.021219,-1.170364,12.980124,4.835218,13.907742,6.423975,14.623404,4.824839,11.863039,6.793447,9.819452,155.942749,84.960434,54.083858,46.687103,9.395478,14.207079,8.714407,12.146137,8.983332,11.636941,9.503482,11.229066,10.742748,13.132614,11.413830,11.386559,11.846777,12.287476
4.427,6.609428,5.956178,4.828441,6.018424,-1.182121,12.977837,4.832011,13.943195,6.425196,14.614123,4.824871,11.852827,6.793661,9.813128,155.588196,85.292549,53.950111,46.473301,9.418198,14.259998,8.715152,12.135360,8.982492,11.626547,9.505282,11.220018,10.752192,13.128105,11.413344,11.386696,11.846775,12.287852
4.428,6.610145,5.952765,4.826854,6.015630,-1.193878,12.975550,4.828804,13.978649,6.426415,14.604842,4.824903,11.842615,6.793875,9.806805,155.233643,85.624664,53.816364,46.259499,9.440918,14.312919,8.715897,12.124582,8.981653,11.616154,9.507083,11.210971,10.761636,13.123596,11.412858,11.386833,11.846772,12.288228
4.429,6.609776,5.949343,4.825017,6.012756,-1.204284,12.977324,4.826002,14.017210,6.427335,14.595432,4.824032,11.831522,6.792216,9.798628,155.043976,85.717117,53.720303,46.107872,9.438597,14.343309,8.715006,12.118500,8.979383,11.609149,9.506384,11.203127,10.766133,13.118732,11.410546,11.385244,11.845114,12.287523
4.430,6.609406,5.945922,4.823180,6.009883,-1.214690,12.979097,4.823200,14.055770,6.428255,14.586023,4.823161,11.820430,6.790557,9.790451,154.854309,85.809570,53.624241,45.956245,9.436275,14.373699,8.714115,12.112417,8.977115,11.602144,9.505686,11.195284,10.770630,13.113869,11.408236,11.383656,11.843456,12.286819
4.431,6.609037,5.942500,4.821344,6.007009,-1.225096,12.980870,4.820398,14.094330,6.429175,14.576614,4.822290,11.809338,6.788898,9.782275,154.664627,85.902023,53.528179,45.804623,9.433952,14.404090,8.713225,12.106335,8.974846,11.595140,9.504987,11.187440,10.775127,13.109005,11.405924,11.382067,11.841799,12.286114
