"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
4.457,5.813413,5.178185,4.188157,5.218721,-0.726972,16.092072,4.098194,15.927590,5.285963,18.311775,4.278120,14.685682,6.340864,13.599995,169.490326,71.497002,47.904194,15.060702,8.262359,16.439575,8.778357,15.213482,8.978107,14.597370,9.243887,14.094848,11.238310,16.190247,11.340454,14.839761,11.535433,15.867321
4.458,5.813585,5.177629,4.188356,5.218487,-0.732758,16.092983,4.099091,15.920332,5.287054,18.303703,4.277621,14.707258,6.340117,13.592451,170.564041,70.432373,49.156647,16.217171,8.265837,16.435457,8.771585,15.248584,8.969173,14.628654,9.227110,14.115670,11.212514,16.194118,11.342123,14.842604,11.537126,15.869555
4.459,5.813757,5.177073,4.188555,5.218253,-0.738545,16.093895,4.099988,15.913074,5.288146,18.295631,4.277122,14.728834,6.339369,13.584908,171.637756,69.367737,50.409103,17.373638,8.269314,16.431339,8.764814,15.283686,8.960239,14.659938,9.210332,14.136493,11.186718,16.197989,11.343792,14.845446,11.538818,15.871788
4.460,5.813930,5.176516,4.188754,5.218019,-0.744331,16.094805,4.100884,15.905817,5.289237,18.287561,4.276624,14.750411,6.338622,13.577366,172.711487,68.303108,51.661556,18.530106,8.272792,16.427223,8.758042,15.318787,8.951306,14.691221,9.193554,14.157315,11.160923,16.201859,11.345462,14.848289,11.540510,15.874022
4.461,5.814471,5.175744,4.189883,5.217562,-0.749978,16.095142,4.100137,15.899934,5.290320,18.276308,4.279629,14.759369,6.338622,13.570653,171.270493,69.555763,52.305996,19.212948,8.274738,16.423161,8.745573,15.328413,8.932425,14.716503,9.187949,14.185979,11.142590,16.220125,11.346235,14.853062,11.540840,15.876677
4.462,5.815012,5.174972,4.191012,5.217105,-0.755624,16.095480,4.099390,15.894051,5.291403,18.265053,4.282634,14.768328,6.338622,13.563940,169.829498,70.808411,52.950436,19.895790,8.276686,16.419096,8.733103,15.338040,8.913544,14.741785,9.182344,14.214643,11.124256,16.238392,11.347009,14.857836,11.541171,15.879330
4.463,5.815553,5.174199,4.192141,5.216647,-0.761271,16.095818,4.098643,15.888166,5.292485,18.253799,4.285639,14.777287,6.338622,13.557226,168.388489,72.061066,53.594875,20.578632,8.278633,16.415031,8.720633,15.347668,8.894663,14.767066,9.176739,14.243306,11.105924,16.256660,11.347782,14.862609,11.541502,15.881984
4.464,5.816094,5.173427,4.193270,5.216190,-0.766918,16.096155,4.097897,15.882283,5.293568,18.242546,4.288643,14.786244,6.338622,13.550513,166.947495,73.313721,54.239315,21.261475,8.280580,16.410969,8.708163,15.357294,8.875782,14.792348,9.171134,14.271970,11.087590,16.274927,11.348556,14.867382,11.541832,15.884638
4.465,5.816514,5.172393,4.195139,5.215453,-0.772255,16.099773,4.098643,15.880047,5.294061,18.236614,4.291636,14.794497,6.338966,13.544009,165.614014,74.875282,54.646603,21.861895,8.283037,16.408360,8.689125,15.366137,8.857069,14.810117,9.169199,14.295513,11.073565,16.290352,11.349442,14.870026,11.544661,15.885265
4.466,5.816933,5.171359,4.197009,5.214716,-0.777592,16.103392,4.099390,15.877810,5.294555,18.230682,4.294627,14.802748,6.339310,13.537504,164.280533,76.436844,55.053894,22.462315,8.285494,16.405748,8.670088,15.374978,8.838355,14.827887,9.167263,14.319056,11.059538,16.305777,11.350327,14.872669,11.547489,15.885893
4.467,5.817351,5.170324,4.198878,5.213980,-0.782929,16.107010,4.100137,15.875573,5.295049,18.224751,4.297619,14.810999,6.339654,13.531000,162.947052,77.998405,55.461182,23.062733,8.287951,16.403137,8.651050,15.383820,8.819641,14.845655,9.165328,14.342598,11.045511,16.321201,11.351213,14.875313,11.550318,15.886521
4.468,5.817770,5.169290,4.200747,5.213243,-0.788267,16.110628,4.100884,15.873337,5.295542,18.218819,4.300611,14.819251,6.339999,13.524496,161.613571,79.559967,55.868469,23.663153,8.290408,16.400528,8.632011,15.392662,8.800928,14.863424,9.163393,14.366141,11.031486,16.336626,11.352099,14.877956,11.553146,15.887149
4.469,5.817770,5.168087,4.205673,5.212317,-0.793232,16.111990,4.100137,15.873093,5.295542,18.213499,4.311208,14.819210,6.339999,13.516867,161.353149,80.517944,56.445755,24.254578,8.296267,16.396118,8.603231,15.403419,8.777441,14.876108,9.154412,14.375415,11.020342,16.335705,11.352195,14.881580,11.555222,15.888784
4.470,5.817770,5.166883,4.210598,5.211390,-0.798198,16.113350,4.099390,15.872849,5.295542,18.208179,4.321805,14.819170,6.339999,13.509237,161.092743,81.475922,57.023045,24.846001,8.302124,16.391710,8.574450,15.414175,8.753954,14.888792,9.145432,14.384688,11.009198,16.334785,11.352291,14.885204,11.557297,15.890419
4.471,5.817770,5.165680,4.215523,5.210464,-0.803163,16.114712,4.098643,15.872605,5.295542,18.202860,4.332402,14.819129,6.339999,13.501608,160.832321,82.433891,57.600334,25.437426,8.307981,16.387302,8.545670,15.424931,8.730466,14.901477,9.136450,14.393962,10.998055,16.333866,11.352386,14.888829,11.559372,15.892055
4.472,5.817770,5.164476,4.220448,5.209537,-0.808129,16.116074,4.097897,15.872361,5.295542,18.197540,4.342999,14.819088,6.339999,13.493979,160.571899,83.391869,58.177620,26.028851,8.313840,16.382893,8.516890,15.435687,8.706979,14.914161,9.127469,14.403235,10.986911,16.332945,11.352482,14.892453,11.561447,15.893690
4.473,5.817721,5.162957,4.222160,5.208269,-0.812640,16.115919,4.096418,15.872089,5.294987,18.185055,4.347902,14.816866,6.340456,13.483947,160.612488,84.488930,59.174210,26.995983,8.319063,16.379423,8.483279,15.431684,8.676996,14.923855,9.111099,14.413051,10.966751,16.323931,11.350426,14.892453,11.562338,15.890743
4.474,5.817672,5.161438,4.223872,5.207002,-0.817152,16.115765,4.094940,15.871819,5.294432,18.172571,4.352804,14.814643,6.340912,13.473915,160.653091,85.585983,60.170799,27.963118,8.324287,16.375954,8.449669,15.427679,8.647014,14.933550,9.094728,14.422867,10.946592,16.314919,11.348371,14.892453,11.563228,15.887797
4.475,5.817623,5.159919,4.225584,5.205734,-0.821664,16.115608,4.093462,15.871548,5.293876,18.160088,4.357706,14.812420,6.341369,13.463884,160.693695,86.683044,61.167385,28.930252,8.329512,16.372486,8.416059,15.423676,8.617031,14.943244,9.078358,14.432682,10.926434,16.305904,11.346315,14.892453,11.564117,15.884851
4.476,5.817574,5.158400,4.227296,5.204466,-0.826176,16.115454,4.091984,15.871276,5.293321,18.147602,4.362608,14.810198,6.341826,13.453853,160.734283,87.780106,62.163975,29.897385,8.334735,16.369017,8.382449,15.419672,8.587049,14.952938,9.061988,14.442497,10.906274,16.296890,11.344259,14.892453,11.565008,15.881905
4.477,5.817389,5.156596,4.229373,5.202908,-0.830559,16.116673,4.091984,15.875381,5.293249,18.137621,4.366762,14.813513,6.341528,13.446706,160.393555,88.752510,62.868980,30.509392,8.346681,16.381054,8.357724,15.418436,8.566511,14.950416,9.050308,14.444221,10.895177,16.285458,11.342284,14.893021,11.564770,15.880388
4.478,5.817204,5.154793,4.231450,5.201348,-0.834943,16.117889,4.091984,15.879484,5.293177,18.127640,4.370915,14.816828,6.341230,13.439558,160.052811,89.724915,63.573990,31.121401,8.358627,16.393089,8.332998,15.417199,8.545975,14.947893,9.038628,14.445946,10.884080,16.274023,11.340309,14.893589,11.564531,15.878872
4.479,5.817019,5.152990,4.233527,5.199790,-0.839326,16.119106,4.091984,15.883589,5.293104,18.117661,4.375069,14.820144,6.340933,13.432411,159.712067,90.697319,64.278992,31.733410,8.370573,16.405125,8.308273,15.415962,8.525438,14.945370,9.026947,14.447670,10.872983,16.262589,11.338335,14.894156,11.564294,15.877356
4.480,5.816833,5.151186,4.235603,5.198231,-0.843709,16.120325,4.091984,15.887693,5.293032,18.107679,4.379222,14.823459,6.340635,13.425264,159.371338,91.669724,64.984001,32.345417,8.382519,16.417162,8.283548,15.414726,8.504901,14.942847,9.015267,14.449394,10.861886,16.251156,11.336360,14.894724,11.564055,15.875839
4.481,5.816674,5.149265,4.239421,5.196653,-0.849871,16.118607,4.094920,15.892276,5.292714,18.097004,4.383922,14.817455,6.340635,13.416604,158.489990,91.979958,65.621323,32.853508,8.381755,16.426760,8.283031,15.405823,8.496401,14.937225,9.005033,14.447153,10.852962,16.237173,11.334057,14.893449,11.563198,15.874558
4.482,5.816515,5.147343,4.243239,5.195075,-0.856034,16.116886,4.097857,15.896858,5.292396,18.086327,4.388621,14.811451,6.340635,13.407944,157.608643,92.290192,66.258652,33.361603,8.380991,16.436356,8.282513,15.396919,8.487902,14.931604,8.994799,14.444913,10.844039,16.223190,11.331753,14.892174,11.562341,15.873278
4.483,5.816356,5.145422,4.247057,5.193497,-0.862196,16.115168,4.100792,15.901441,5.292077,18.075651,4.393322,14.805447,6.340635,13.399284,156.727310,92.600418,66.895981,33.869694,8.380227,16.445953,8.281994,15.388017,8.479402,14.925982,8.984564,14.442673,10.835115,16.209206,11.329449,14.890898,11.561483,15.871998
4.484,5.816197,5.143500,4.250875,5.191919,-0.868359,16.113449,4.103728,15.906023,5.291759,18.064976,4.398021,14.799443,6.340635,13.390624,155.845963,92.910652,67.533302,34.377785,8.379463,16.455551,8.281476,15.379113,8.470901,14.920361,8.974330,14.440432,10.826192,16.195223,11.327146,14.889623,11.560626,15.870717
4.485,5.816197,5.141471,4.256964,5.190232,-0.874488,16.108513,4.111351,15.910940,5.291759,18.054337,4.402577,14.791594,6.340635,13.380865,154.889435,93.763351,67.976105,34.705490,8.384682,16.465145,8.275621,15.364869,8.462010,14.904112,8.965359,14.435711,10.817146,16.182074,11.323093,14.883956,11.557341,15.866560
4.486,5.816197,5.139443,4.263053,5.188546,-0.880617,16.103577,4.118974,15.915857,5.291759,18.043699,4.407133,14.783743,6.340635,13.371106,153.932907,94.616043,68.418915,35.033195,8.389900,16.474737,8.269766,15.350624,8.453119,14.887863,8.956388,14.430990,10.808101,16.168926,11.319040,14.878288,11.554054,15.862403
4.487,5.816197,5.137415,4.269143,5.186859,-0.886746,16.098642,4.126597,15.920774,5.291759,18.033062,4.411689,14.775892,6.340635,13.361347,152.976379,95.468742,68.861717,35.360901,8.395119,16.484329,8.263910,15.336380,8.444228,14.871614,8.947417,14.426270,10.799055,16.155777,11.314987,14.872622,11.550769,15.858246
4.488,5.816197,5.135386,4.275232,5.185173,-0.892875,16.093706,4.134220,15.925691,5.291759,18.022423,4.416245,14.768043,6.340635,13.351588,152.019852,96.321442,69.304520,35.688606,8.400337,16.493923,8.258056,15.322136,8.435337,14.855365,8.938446,14.421549,10.790009,16.142628,11.310935,14.866955,11.547483,15.854089
4.489,5.817873,5.133181,4.276889,5.183284,-0.898571,16.094261,4.134220,15.943638,5.294580,18.013390,4.419558,14.759389,6.341166,13.344421,151.480972,96.490685,69.431778,35.730373,8.401443,16.512138,8.258056,15.309511,8.432371,14.842891,8.933082,14.412794,10.786633,16.132195,11.307017,14.862150,11.543067,15.849253
4.490,5.819549,5.130975,4.278545,5.181396,-0.904268,16.094814,4.134220,15.961586,5.297400,18.004356,4.422871,14.750735,6.341698,13.337254,150.942108,96.659927,69.559036,35.772141,8.402550,16.530354,8.258056,15.296886,8.429405,14.830417,8.927717,14.404040,10.783257,16.121761,11.303099,14.857346,11.538651,15.844416
4.491,5.821225,5.128769,4.280202,5.179508,-0.909965,16.095367,4.134220,15.979534,5.300220,17.995323,4.426184,14.742082,6.342230,13.330086,150.403229,96.829170,69.686302,35.813908,8.403657,16.548567,8.258056,15.284262,8.426439,14.817943,8.922352,14.395287,10.779880,16.111326,11.299181,14.852540,11.534234,15.839579
4.492,5.822901,5.126563,4.281858,5.177619,-0.915661,16.095922,4.134220,15.997481,5.303041,17.986290,4.429497,14.733428,6.342762,13.322919,149.864349,96.998413,69.813560,35.855675,8.404763,16.566782,8.258056,15.271637,8.423473,14.805469,8.916987,14.386532,10.776503,16.100893,11.295263,14.847735,11.529818,15.834743
4.493,5.825300,5.124124,4.274589,5.175495,-0.921306,16.096031,4.119066,16.023310,5.303789,17.980438,4.430111,14.726805,6.346811,13.317693,149.679230,96.836319,69.754967,35.837387,8.397477,16.596828,8.258056,15.265264,8.424739,14.797350,8.913160,14.380460,10.774263,16.096489,11.290886,14.845105,11.526302,15.832903
4.494,5.827699,5.121685,4.267318,5.173371,-0.926951,16.096138,4.103912,16.049137,5.304538,17.974586,4.430725,14.720181,6.350860,13.312466,149.494110,96.674225,69.696373,35.819099,8.390192,16.626873,8.258056,15.258890,8.426004,14.789231,8.909333,14.374388,10.772025,16.092085,11.286509,14.842474,11.522788,15.831064
4.495,5.830098,5.119246,4.260048,5.171247,-0.932596,16.096247,4.088758,16.074966,5.305287,17.968737,4.431339,14.713557,6.354909,13.307240,149.309006,96.512131,69.637779,35.800816,8.382906,16.656919,8.258056,15.252518,8.427269,14.781113,8.905506,14.368315,10.769787,16.087681,11.282131,14.839844,11.519274,15.829225
4.496,5.832497,5.116807,4.252778,5.169123,-0.938241,16.096355,4.073604,16.100794,5.306036,17.962885,4.431952,14.706934,6.358959,13.302013,149.123886,96.350037,69.579185,35.782528,8.375620,16.686966,8.258056,15.246144,8.428535,14.772994,8.901679,14.362243,10.767548,16.083277,11.277754,14.837214,11.515759,15.827385
4.497,5.833331,5.114364,4.246050,5.166978,-0.943606,16.089701,4.056571,16.136843,5.305287,17.952919,4.435530,14.697936,6.361374,13.291493,148.955750,96.579147,69.337311,35.507061,8.384895,16.709328,8.257977,15.236499,8.427360,14.758588,8.899102,14.353127,10.766377,16.079128,11.272696,14.831306,11.509331,15.822963
4.498,5.834164,5.111920,4.239323,5.164834,-0.948971,16.083046,4.039538,16.172892,5.304538,17.942951,4.439107,14.688938,6.363790,13.280973,148.787628,96.808258,69.095444,35.231598,8.394171,16.731691,8.257896,15.226854,8.426184,14.744182,8.896524,14.344011,10.765207,16.074982,11.267637,14.825397,11.502903,15.818541
4.499,5.834997,5.109477,4.232594,5.162690,-0.954336,16.076389,4.022505,16.208941,5.303789,17.932985,4.442685,14.679939,6.366206,13.270453,148.619492,97.037376,68.853569,34.956131,8.403447,16.754055,8.257817,15.217209,8.425009,14.729775,8.893948,14.334895,10.764037,16.070833,11.262580,14.819489,11.496474,15.814119
4.500,5.835831,5.107034,4.225867,5.160546,-0.959701,16.069735,4.005472,16.244989,5.303041,17.923019,4.446262,14.670941,6.368621,13.259933,148.451355,97.266487,68.611694,34.680664,8.412723,16.776417,8.257738,15.207563,8.423834,14.715369,8.891371,14.325779,10.762867,16.066685,11.257522,14.813581,11.490047,15.809697
4.501,5.834541,5.104702,4.217936,5.158461,-0.964122,16.068983,3.990739,16.281752,5.300462,17.913090,4.445133,14.663050,6.368621,13.252424,148.202515,97.621635,68.418816,34.508919,8.402570,16.820038,8.254273,15.192436,8.420411,14.704030,8.890278,14.317885,10.764024,16.063065,11.254457,14.810641,11.486269,15.804824
4.502,5.833252,5.102370,4.210005,5.156375,-0.968542,16.068232,3.976006,16.318512,5.297884,17.903162,4.444005,14.655158,6.368621,13.244915,147.953674,97.976784,68.225937,34.337173,8.392417,16.863657,8.250809,15.177309,8.416988,14.692690,8.889185,14.309992,10.765181,16.059443,11.251393,14.807701,11.482492,15.799950
4.503,5.831964,5.100039,4.202075,5.154290,-0.972962,16.067480,3.961273,16.355274,5.295305,17.893234,4.442876,14.647266,6.368621,13.237405,147.704819,98.331932,68.033066,34.165428,8.382264,16.907276,8.247345,15.162182,8.413565,14.681351,8.888092,14.302099,10.766338,16.055820,11.248329,14.804762,11.478715,15.795076
4.504,5.830674,5.097707,4.194144,5.152205,-0.977382,16.066729,3.946540,16.392036,5.292727,17.883305,4.441748,14.639375,6.368621,13.229896,147.455978,98.687080,67.840187,33.993683,8.372111,16.950897,8.243880,15.147055,8.410142,14.670012,8.886999,14.294206,10.767495,16.052200,11.245265,14.801822,11.474937,15.790203
4.505,5.830241,5.095293,4.190221,5.149954,-0.980323,16.061857,3.939091,16.440443,5.292119,17.872730,4.441352,14.627454,6.368362,13.219389,146.928452,98.923889,67.626511,33.820179,8.375503,16.970264,8.242018,15.140022,8.407439,14.658260,8.885710,14.284972,10.769080,16.047707,11.241772,14.798916,11.471447,15.786757
4.506,5.829807,5.092878,4.186299,5.147704,-0.983264,16.056984,3.931641,16.488850,5.291511,17.862154,4.440957,14.615533,6.368103,13.208883,146.400909,99.160706,67.412827,33.646675,8.378893,16.989632,8.240156,15.132990,8.404736,14.646510,8.884420,14.275740,10.770666,16.043213,11.238277,14.796011,11.467956,15.783310
4.507,5.829374,5.090463,4.182377,5.145453,-0.986205,16.052113,3.924192,16.537254,5.290903,17.851578,4.440561,14.603612,6.367844,13.198377,145.873383,99.397522,67.199142,33.473175,8.382284,17.008999,8.238295,15.125958,8.402033,14.634760,8.883130,14.266506,10.772251,16.038719,11.234783,14.793106,11.464464,15.779863
4.508,5.828940,5.088048,4.178454,5.143202,-0.989146,16.047241,3.916743,16.585661,5.290296,17.841003,4.440166,14.591691,6.367585,13.187870,145.345856,99.634331,66.985466,33.299671,8.385675,17.028366,8.236432,15.118926,8.399330,14.623009,8.881841,14.257273,10.773836,16.034225,11.231290,14.790200,11.460974,15.776417
4.509,5.828053,5.085872,4.175372,5.141129,-0.991011,16.047634,3.912744,16.623339,5.288947,17.828886,4.438000,14.580177,6.367159,13.180931,144.711914,100.222115,66.929596,33.221176,8.399062,17.086166,8.236432,15.110922,8.398123,14.613045,8.881149,14.254620,10.773863,16.032782,11.230016,14.789133,11.458799,15.773903
4.510,5.827166,5.083695,4.172290,5.139057,-0.992875,16.048027,3.908746,16.661015,5.287599,17.816769,4.435833,14.568665,6.366734,13.173993,144.077988,100.809891,66.873718,33.142685,8.412449,17.143969,8.236432,15.102917,8.396915,14.603080,8.880459,14.251966,10.773890,16.031338,11.228741,14.788066,11.456626,15.771389
4.511,5.826279,5.081519,4.169208,5.136984,-0.994740,16.048422,3.904747,16.698692,5.286250,17.804649,4.433667,14.557152,6.366308,13.167055,143.444061,101.397675,66.817848,33.064190,8.425836,17.201771,8.236432,15.094913,8.395708,14.593115,8.879767,14.249313,10.773917,16.029894,11.227467,14.786999,11.454453,15.768875
4.512,5.825392,5.079342,4.166125,5.134912,-0.996605,16.048815,3.900749,16.736370,5.284902,17.792532,4.431501,14.545638,6.365882,13.160116,142.810120,101.985458,66.761978,32.985695,8.439222,17.259571,8.236432,15.086908,8.394501,14.583151,8.879076,14.246660,10.773944,16.028450,11.226192,14.785932,11.452278,15.766361
4.513,5.823780,5.077290,4.163889,5.132911,-0.997541,16.048590,3.897396,16.773487,5.281677,17.782013,4.430382,14.536352,6.365882,13.153446,142.642654,101.906601,66.601227,32.829937,8.394974,17.549562,8.234946,15.077595,8.393844,14.575000,8.878175,14.237812,10.776379,16.023352,11.223627,14.784542,11.449631,15.764986
4.514,5.822167,5.075237,4.161653,5.130911,-0.998477,16.048363,3.894043,16.810602,5.278452,17.771492,4.429262,14.527065,6.365882,13.146777,142.475189,101.827744,66.440475,32.674179,8.350725,17.839554,8.233461,15.068281,8.393187,14.566849,8.877274,14.228963,10.778814,16.018253,11.221062,14.783154,11.446982,15.763611
4.515,5.820555,5.073184,4.159416,5.128911,-0.999413,16.048138,3.890691,16.847717,5.275228,17.760973,4.428142,14.517778,6.365882,13.140108,142.307739,101.748878,66.279724,32.518417,8.306476,18.129547,8.231976,15.058967,8.392530,14.558697,8.876372,14.220114,10.781249,16.013155,11.218497,14.781765,11.444334,15.762237
4.516,5.818943,5.071132,4.157180,5.126910,-1.000349,16.047913,3.887338,16.884834,5.272003,17.750454,4.427022,14.508492,6.365882,13.133438,142.140274,101.670021,66.118973,32.362659,8.262227,18.419538,8.230490,15.049653,8.391873,14.550546,8.875471,14.211266,10.783684,16.008057,11.215932,14.780375,11.441687,15.760861
4.517,5.818417,5.069275,4.156641,5.125054,-1.000359,16.045887,3.885715,16.911631,5.271355,17.738235,4.427568,14.499339,6.365478,13.125168,142.622162,101.321167,65.935570,32.249756,8.261728,18.408545,8.229932,15.041254,8.388006,14.543625,8.873611,14.198490,10.785700,15.999413,11.212118,14.776502,11.438911,15.756575
4.518,5.817890,5.067418,4.156102,5.123198,-1.000370,16.043859,3.884091,16.938427,5.270708,17.726017,4.428114,14.490185,6.365073,13.116899,143.104065,100.972313,65.752167,32.136852,8.261229,18.397552,8.229374,15.032856,8.384138,14.536703,8.871753,14.185716,10.787717,15.990768,11.208305,14.772628,11.436135,15.752288
4.519,5.817364,5.065560,4.155563,5.121341,-1.000380,16.041832,3.882467,16.965225,5.270061,17.713799,4.428660,14.481031,6.364669,13.108629,143.585953,100.623459,65.568756,32.023949,8.260729,18.386559,8.228816,15.024458,8.380271,14.529781,8.869894,14.172941,10.789734,15.982124,11.204493,14.768754,11.433359,15.748001
4.520,5.816838,5.063704,4.155025,5.119484,-1.000390,16.039806,3.880843,16.992022,5.269413,17.701580,4.429206,14.471878,6.364264,13.100359,144.067841,100.274605,65.385353,31.911043,8.260230,18.375565,8.228258,15.016059,8.376404,14.522861,8.868034,14.160166,10.791750,15.973480,11.200679,14.764880,11.430584,15.743714
4.521,5.815787,5.061880,4.156810,5.117619,-0.999637,16.042910,3.880714,17.027590,5.268279,17.694469,4.432905,14.463495,6.363297,13.093855,144.212494,100.368896,65.167458,31.665392,8.371405,18.253996,8.226063,15.008245,8.380884,14.516139,8.871261,14.156113,10.796675,15.973551,11.201553,14.764563,11.430529,15.744618
4.522,5.814736,5.060056,4.158595,5.115752,-0.998883,16.046013,3.880586,17.063158,5.267144,17.687357,4.436604,14.455112,6.362329,13.087351,144.357132,100.463181,64.949570,31.419743,8.482578,18.132427,8.223867,15.000430,8.385365,14.509418,8.874487,14.152060,10.801600,15.973620,11.202429,14.764246,11.430473,15.745522
4.523,5.813685,5.058232,4.160379,5.113886,-0.998129,16.049114,3.880457,17.098726,5.266009,17.680244,4.440302,14.446731,6.361362,13.080847,144.501770,100.557465,64.731674,31.174091,8.593753,18.010859,8.221671,14.992616,8.389847,14.502696,8.877714,14.148007,10.806526,15.973690,11.203304,14.763929,11.430417,15.746426
4.524,5.812634,5.056408,4.162165,5.112020,-0.997375,16.052217,3.880328,17.134295,5.264875,17.673134,4.444001,14.438348,6.360394,13.074343,144.646423,100.651756,64.513779,30.928440,8.704927,17.889290,8.219476,14.984801,8.394327,14.495975,8.880940,14.143954,10.811451,15.973761,11.204179,14.763612,11.430362,15.747330
4.525,5.813107,5.054489,4.161891,5.110057,-0.996575,16.049801,3.880457,17.161493,5.264875,17.664757,4.443325,14.427621,6.361340,13.070920,144.492371,100.940407,64.063583,30.629324,8.699502,17.913483,8.218444,14.973004,8.392675,14.485401,8.883430,14.135172,10.817520,15.973273,11.201715,14.762656,11.429272,15.746413
4.526,5.813580,5.052570,4.161618,5.108094,-0.995774,16.047382,3.880586,17.188692,5.264875,17.656382,4.442650,14.416894,6.362285,13.067497,144.338318,101.229050,63.613396,30.330208,8.694077,17.937675,8.217412,14.961207,8.391024,14.474827,8.885918,14.126389,10.823589,15.972786,11.199251,14.761700,11.428181,15.745497
4.527,5.814053,5.050652,4.161345,5.106131,-0.994973,16.044966,3.880714,17.215891,5.264875,17.648006,4.441974,14.406167,6.363230,13.064075,144.184265,101.517700,63.163200,30.031092,8.688650,17.961868,8.216380,14.949410,8.389371,14.464252,8.888407,14.117606,10.829659,15.972298,11.196787,14.760744,11.427090,15.744579
4.528,5.814526,5.048733,4.161071,5.104167,-0.994173,16.042549,3.880843,17.243090,5.264875,17.639629,4.441298,14.395440,6.364176,13.060652,144.030212,101.806351,62.713009,29.731976,8.683225,17.986061,8.215348,14.937613,8.387719,14.453679,8.890896,14.108824,10.835728,15.971810,11.194323,14.759789,11.426000,15.743663
4.529,5.813999,5.046801,4.160613,5.102153,-0.992715,16.042662,3.878958,17.274422,5.264875,17.631105,4.442266,14.386120,6.363122,13.052305,143.916351,102.327339,62.520546,29.517891,8.683361,18.018827,8.213734,14.924410,8.388861,14.443956,8.893939,14.104716,10.841049,15.971223,11.195229,14.760869,11.426148,15.744762
4.530,5.813472,5.044868,4.160154,5.100140,-0.991257,16.042774,3.877074,17.305756,5.264875,17.622581,4.443234,14.376801,6.362069,13.043958,143.802505,102.848328,62.328079,29.303808,8.683496,18.051594,8.212120,14.911205,8.390002,14.434235,8.896982,14.100609,10.846370,15.970634,11.196134,14.761950,11.426296,15.745863
4.531,5.812945,5.042936,4.159696,5.098126,-0.989799,16.042887,3.875189,17.337088,5.264875,17.614056,4.444202,14.367480,6.361016,13.035610,143.688660,103.369308,62.135612,29.089725,8.683633,18.084360,8.210505,14.898001,8.391144,14.424512,8.900024,14.096501,10.851690,15.970047,11.197039,14.763029,11.426445,15.746963
4.532,5.812419,5.041004,4.159237,5.096113,-0.988342,16.042999,3.873304,17.368420,5.264875,17.605532,4.445170,14.358160,6.359962,13.027264,143.574799,103.890297,61.943150,28.875641,8.683769,18.117126,8.208891,14.884797,8.392285,14.414789,8.903068,14.092394,10.857012,15.969460,11.197945,14.764110,11.426594,15.748062
4.533,5.810531,5.039021,4.157355,5.094025,-0.986451,16.044777,3.873304,17.398630,5.264549,17.594172,4.441405,14.351118,6.356512,13.022336,143.695068,104.221420,61.936718,28.924631,8.681676,18.136770,8.208252,14.877722,8.393281,14.405957,8.903709,14.087584,10.859395,15.964915,11.198523,14.763742,11.428784,15.748619
4.534,5.808642,5.037039,4.155473,5.091937,-0.984560,16.046555,3.873304,17.428841,5.264224,17.582813,4.437640,14.344077,6.353061,13.017408,143.815338,104.552536,61.930283,28.973621,8.679583,18.156414,8.207612,14.870646,8.394277,14.397125,8.904351,14.082773,10.861778,15.960371,11.199100,14.763375,11.430975,15.749176
4.535,5.806754,5.035056,4.153590,5.089849,-0.982670,16.048330,3.873304,17.459051,5.263898,17.571453,4.433876,14.337036,6.349610,13.012482,143.935593,104.883659,61.923851,29.022614,8.677488,18.176060,8.206972,14.863569,8.395272,14.388292,8.904993,14.077964,10.864162,15.955826,11.199679,14.763008,11.433166,15.749734
4.536,5.804866,5.033073,4.151708,5.087761,-0.980779,16.050108,3.873304,17.489262,5.263572,17.560093,4.430110,14.329994,6.346159,13.007554,144.055862,105.214783,61.917419,29.071604,8.675395,18.195704,8.206333,14.856494,8.396268,14.379460,8.905635,14.073153,10.866546,15.951282,11.200257,14.762641,11.435356,15.750291
4.537,5.803131,5.031100,4.148069,5.085664,-0.978563,16.049339,3.866096,17.505486,5.261804,17.551115,4.430042,14.319653,6.344459,13.002118,142.547180,106.246742,61.807110,28.860233,8.668048,18.214233,8.205950,14.842854,8.395417,14.364443,8.909526,14.067741,10.872393,15.947844,11.202905,14.762030,11.436598,15.751673
4.538,5.801397,5.029126,4.144431,5.083566,-0.976347,16.048569,3.858889,17.521709,5.260035,17.542137,4.429974,14.309312,6.342758,12.996681,141.038498,107.278702,61.696800,28.648865,8.660700,18.232761,8.205566,14.829212,8.394566,14.349426,8.913418,14.062330,10.878240,15.944407,11.205551,14.761418,11.437839,15.753055
