"Time","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39 FRx (cm)","38 FLy (cm)","37 FLx (cm)","36 HRy (cm)","35 HRx (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","801 toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.99,0,0,7.341927,1.395102,5.682666,15.907486,4.520170,18.036982,6.708067,15.708715,4.311357,12.141950,6.948668,14.405730,110.999634,0,81.355347,88.547997,104.277634,8.076501,18.631115,8.185945,-6.945284,12.454041,8.398274,11.934065,9.420003,11.956058,9.111489,13.729419,10.595285,13.948978,10.692680,14.898117,0,-0.01558,-0.01980,-0.02228,-0.01024,0.01000,-0.01114,0.00466,0.00168,1.47764,0.10606,3.27655
2.00,0,1,7.347016,1.365192,5.640196,15.970606,4.512761,17.957623,6.462172,16.270912,4.267717,12.109621,6.962822,14.327526,110.050339,0,87.664742,86.806320,103.300224,8.089638,18.594685,8.208293,-5.805060,12.385691,8.486909,11.900551,9.548078,12.084373,9.168876,13.843959,10.650537,14.077781,10.723002,15.034375,0,-0.02159,0.00093,-0.01946,-0.01146,0.01028,-0.01548,0.00370,0.00906,1.47757,0.10867,3.27787
2.01,0,0,7.345824,1.352736,5.654493,16.017254,4.524005,17.831625,6.433486,16.737457,4.138677,12.282560,6.968614,14.238100,136.998840,0,89.597488,81.310402,97.120476,8.075789,18.490133,8.223722,5.002841,12.348433,8.713101,12.063151,9.687210,12.320325,9.220684,14.058319,10.711522,14.223856,10.724700,15.182482,0,-0.01808,0.00297,-0.01616,-0.01726,0.00797,-0.01550,0.00359,0.00292,1.47781,0.10926,3.27791
2.02,0,0,7.361815,1.343615,5.669778,16.130253,4.533250,17.739754,6.475675,17.140963,4.040791,12.664434,6.962321,14.147882,164.430237,0,67.619858,72.781769,93.634026,8.084153,18.374874,8.351028,46.533752,12.470247,8.851940,12.598767,9.879044,12.578190,9.227720,14.256194,10.724064,14.360715,10.717956,15.330003,0,-0.01884,0.00329,-0.01135,-0.01240,0.00792,-0.01221,0.00484,0.00286,1.47665,0.10827,3.27719
2.03,0,0,7.359006,1.357097,5.697998,16.255943,4.560743,17.637590,6.411889,17.692467,4.166846,13.054211,6.982338,14.080643,150.050735,0,54.123417,70.266068,90.866852,8.084778,18.272017,8.321582,49.473766,13.273403,8.908900,13.038178,9.929768,12.794494,9.250277,14.460759,10.748833,14.524913,10.722772,15.467031,0,-0.02202,0.00359,-0.02989,-0.01355,0.00825,-0.01492,0.00501,0.00439,1.47594,0.10678,3.27780
2.04,0,0,7.356977,1.369418,5.671152,16.343678,4.570110,17.521336,6.303822,18.255362,4.331110,13.332570,6.990839,13.981458,166.655533,0,46.832909,73.510979,88.176605,8.084595,18.179012,8.424146,18.873449,13.514359,8.953715,13.307631,9.750073,12.901186,9.250205,14.630303,10.750153,14.620746,10.726062,15.566934,0,-0.01993,-0.00281,-0.01947,-0.01343,0.00881,-0.01244,0.00375,0.00386,1.47708,0.10900,3.27728
2.05,0,0,7.356996,1.369793,5.655420,16.448593,4.558041,17.438808,6.266025,18.813641,4.369179,13.641675,6.973100,13.860065,166.940399,0,46.116245,75.979805,85.273216,8.087405,18.101408,8.317624,23.781334,13.687319,8.844935,13.495539,9.613925,12.999767,9.268270,14.766221,10.766273,14.689061,10.736383,15.651644,0,-0.01826,0.00373,-0.02109,-0.01314,0.00968,-0.01331,0.00482,0.00342,1.47888,0.10963,3.27673
2.06,0,0,7.375338,1.359819,5.655522,16.549417,4.552722,17.339306,6.333867,19.208105,4.422938,13.769179,6.951263,13.720680,168.947357,0,42.512482,78.459572,84.791191,8.088584,18.009922,8.142115,19.552118,13.982154,8.802522,13.632074,9.538701,13.036180,9.272902,14.816447,10.770780,14.736668,10.733767,15.717969,0,-0.01748,0.00356,-0.01981,-0.01342,0.00839,-0.01249,0.00510,0.00240,1.47869,0.10745,3.27739
2.07,0,0,7.372185,1.302936,5.652346,16.615616,4.567356,17.248339,6.270791,19.522938,4.484433,13.993348,6.960780,13.624497,159.308365,0,35.592957,79.608940,83.422112,8.109040,17.961330,8.303546,13.767954,14.076269,8.925995,13.753086,9.492373,13.119966,9.297205,14.909020,10.792939,14.800093,10.751178,15.791218,0,-0.01742,0.00282,-0.02034,-0.01237,0.00795,-0.01345,0.00508,0.00246,1.47837,0.10977,3.27792
2.08,0,0,7.355739,1.290109,5.638826,16.652431,4.570493,17.160711,6.209639,19.454552,4.471798,14.247631,6.963799,13.540088,147.584839,0,35.617554,81.509621,80.663765,8.120595,17.875647,8.306642,35.384178,14.162370,8.847936,13.958844,9.371963,13.264464,9.327283,15.063846,10.815871,14.879276,10.776367,15.876674,0,-0.01777,0.00327,-0.02003,-0.01346,0.00914,-0.01248,0.00458,0.00217,1.47662,0.10865,3.27745
2.09,0,0,7.361993,1.271077,5.630554,16.697622,4.590792,17.058456,6.150499,19.377623,4.401887,14.469159,6.942068,13.389820,178.945984,0,36.141312,83.916016,79.102211,8.117593,17.746744,8.386980,45.692852,14.729697,8.721252,14.227089,9.238966,13.417041,9.349547,15.213451,10.828513,14.963131,10.806309,15.948090,0,-0.01819,0.00329,-0.02055,-0.01343,0.00830,-0.01358,0.00585,0.00306,1.47911,0.10740,3.27774
2.10,0,0,7.373917,1.258697,5.618413,16.730646,4.597361,16.967272,6.183023,19.257757,4.368050,14.742912,6.909174,13.252961,178.327652,0,32.036495,89.836731,79.189217,8.109118,17.605379,8.386041,41.199024,15.164662,8.623805,14.639344,9.089022,13.526266,9.381671,15.301987,10.860744,15.053895,10.838903,16.024960,0,-0.01731,0.00373,-0.01868,-0.01359,0.00682,-0.01323,0.00536,0.00293,1.47805,0.11147,3.27698
2.11,0,0,7.385743,1.260441,5.617796,16.762560,4.586205,16.896345,6.195770,19.138968,4.360280,15.101846,6.898276,13.155553,178.058395,0,36.231590,90.330124,69.646866,8.114385,17.487234,8.385317,42.850658,15.551469,8.539278,15.056490,8.838543,13.970530,9.478482,15.652822,10.883397,15.127642,10.885801,16.088470,0,-0.01718,0.00366,-0.01941,-0.01237,0.00739,-0.01233,0.00502,0.00446,1.47706,0.10861,3.27695
2.12,0,0,7.420480,1.285992,5.649449,16.813484,4.572093,16.806026,6.204822,19.030256,4.348871,15.551226,6.891348,13.103923,177.638489,0,42.477024,92.366310,63.616783,8.109233,17.370245,8.345684,33.074718,16.036102,8.434220,15.472836,8.650359,14.391343,9.582174,15.931371,10.896502,15.208506,10.936839,16.160105,0,-0.01987,0.00408,-0.02115,-0.01679,0.00929,-0.01260,0.00576,0.00261,1.47797,0.10940,3.27709
2.13,1,0,7.358906,1.371195,5.693377,16.836485,4.581204,16.685894,6.203452,18.914255,4.417504,15.744536,6.863106,13.015365,167.826447,0,52.127655,93.425827,61.420349,8.106141,17.257044,8.232569,7.837926,16.208563,8.278740,15.680022,8.606024,14.588011,9.651416,16.053236,10.922359,15.256567,10.980879,16.212923,0,-0.01812,0.00338,-0.01951,-0.01907,0.00747,-0.01297,0.00533,0.00204,1.47757,0.11063,3.27701
2.14,0,0,7.312292,1.369539,5.704397,16.865883,4.589058,16.676161,6.213328,18.820467,4.435730,15.642612,6.860200,12.941678,162.668777,0,54.481548,94.002899,65.663582,8.099829,17.172531,8.160625,-6.460053,16.206861,8.202847,15.593887,8.609092,14.550372,9.594943,16.056385,10.904233,15.324457,10.987101,16.297073,0,-0.01669,0.00388,-0.01989,-0.01249,0.00891,-0.01336,0.00552,0.00241,1.47750,0.10714,3.27659
2.15,0,0,7.347363,1.273718,5.698408,16.931541,4.496657,16.805656,6.229443,18.731058,4.447813,15.547096,6.903975,12.939152,163.302399,0,52.829544,95.134010,68.713882,8.278933,16.961260,8.145391,-12.171179,16.078768,8.209389,15.449555,8.623216,14.450879,9.531913,16.004362,10.888872,15.366082,10.955466,16.341146,0,-0.01704,0.00298,-0.02104,-0.00399,0.00607,-0.01265,0.00538,0.00248,1.47906,0.11006,3.27691
2.16,0,0,7.362908,1.309050,5.632856,16.975838,4.515909,17.153566,6.226135,18.615042,4.463846,15.426448,6.949850,12.998150,162.856415,0,50.084705,97.211533,72.313972,8.258411,17.300264,8.153303,-10.399809,15.950945,8.215956,15.333359,8.646896,14.314993,9.468223,15.916656,10.878322,15.405178,10.916489,16.376162,0,-0.01713,0.00374,-0.01968,-0.01302,0.00677,-0.01336,0.00498,0.00281,1.47790,0.10848,3.27759
2.17,0,0,7.362178,1.323499,5.557377,17.010183,4.462792,17.549501,6.217868,18.513954,4.458381,15.311459,6.949641,13.168710,160.714661,0,49.541481,96.496857,73.453430,8.258631,17.788803,8.163768,-9.717194,15.869266,8.222281,15.264544,8.680923,14.272520,9.433899,15.907460,10.858550,15.438186,10.887293,16.414886,0,-0.01841,0.00362,-0.02089,-0.01935,0.00782,-0.01262,0.00621,0.00198,1.47894,0.10983,3.27721
2.18,0,0,7.359237,1.314494,5.471860,17.023762,4.374116,17.998625,6.229443,18.421331,4.458684,15.181092,6.949857,13.740709,157.652191,0,51.233150,94.568840,74.234001,8.293571,18.316101,8.155861,-11.155125,15.756566,8.218009,15.156305,8.703163,14.253768,9.405686,15.911006,10.828959,15.437440,10.874505,16.425968,0,-0.01860,0.00263,-0.02056,-0.01174,0.00902,-0.01189,0.00616,0.00264,1.47784,0.10998,3.27768
2.19,0,0,7.349880,1.298531,5.419374,17.042425,4.295445,18.434950,6.227460,18.319130,4.458738,15.093614,6.988768,14.208333,151.662582,0,53.139080,94.074699,76.726860,8.259229,18.845186,8.169698,-11.753617,15.653763,8.210083,15.023931,8.735281,14.182974,9.384174,15.861943,10.818182,15.421991,10.885026,16.432589,0,-0.01729,0.00399,-0.01996,-0.01075,0.00862,-0.01102,0.00575,0.00222,1.47859,0.10960,3.27681
2.20,0,0,7.346587,1.323371,5.395788,17.044573,4.212140,18.871611,6.223524,18.217607,4.466602,14.972420,6.965542,14.549166,151.163055,0,55.519566,93.197159,77.990692,8.323035,19.162430,8.151909,-11.926590,15.521781,8.216824,14.900988,8.727109,14.167101,9.363620,15.850803,10.794105,15.399456,10.892485,16.420763,0,-0.01645,0.00356,-0.02189,-0.00745,0.00869,-0.01304,0.00474,0.00284,1.47773,0.10728,3.27778
2.21,0,0,7.335196,1.350694,5.409575,17.056686,4.246516,19.170250,6.230284,18.115768,4.461622,14.865786,6.911722,15.001554,149.495773,0,55.439674,91.496727,80.663322,9.377390,17.925289,8.175204,-11.333108,15.408711,8.245638,14.805628,8.773842,14.109668,9.337365,15.819100,10.773731,15.386848,10.905961,16.403440,0,-0.01801,0.00336,-0.02015,-0.01321,0.00642,-0.01236,0.00546,0.00206,1.45810,0.11058,3.27771
2.22,0,0,7.321804,1.314205,5.440106,17.053230,4.272156,19.334448,6.211254,18.002672,4.450860,14.764634,6.935152,15.400212,140.594818,0,59.236980,90.773674,82.299942,10.668938,15.408838,8.191143,-13.181393,15.304717,8.219522,14.698354,8.785528,14.071575,9.316363,15.791519,10.755491,15.368550,10.910359,16.383177,0,-0.02282,0.00486,-0.01934,-0.01797,0.01030,-0.00900,0.00541,0.00378,1.37343,0.10512,3.27738
2.23,0,0,7.309746,1.296795,5.500023,17.032385,4.284462,19.312426,6.216360,17.886463,4.451707,14.628156,7.006600,15.748990,137.720123,0,60.566063,91.034103,85.265213,9.353530,17.827175,8.179508,-14.924372,15.166497,8.208949,14.569995,8.798469,13.982672,9.278288,15.717499,10.730926,15.343814,10.902864,16.350630,0,-0.01835,0.00258,-0.02042,-0.01693,0.00895,-0.01200,0.00551,0.00257,1.24125,0.10998,3.27653
2.24,0,0,7.286342,1.246913,5.531259,17.001833,4.324414,19.185808,6.202983,17.754549,4.446952,14.501279,6.983656,16.055187,136.114624,0,60.806660,88.916077,89.293015,8.126005,19.918289,8.158755,-14.733134,15.003000,8.215208,14.442500,8.894312,13.865294,9.242987,15.631193,10.708812,15.312844,10.912335,16.309092,0,-0.01788,0.00324,-0.01919,-0.01495,0.00822,-0.01304,0.00538,0.00262,1.04477,0.10947,3.27750
2.25,0,0,7.273564,1.209516,5.532365,16.963737,4.291439,19.068071,6.171012,17.637306,4.420981,14.379687,6.937679,16.070276,132.849396,0,64.706200,87.123466,92.710274,8.056641,19.797691,8.124190,-14.637365,14.868425,8.212767,14.293612,8.935909,13.803883,9.211114,15.582707,10.680101,15.279266,10.931204,16.258629,0,-0.01828,0.00238,-0.02056,-0.01235,0.00818,-0.01132,0.00519,0.00187,0.82740,0.10545,3.27753
2.26,0,0,7.250448,1.206993,5.522738,16.911642,4.268084,18.948027,6.137406,17.538900,4.412418,14.281524,6.975498,16.016787,126.753677,0,71.708618,86.420471,94.817314,8.019750,19.648378,8.075274,-17.859261,14.709592,8.170933,14.143804,8.900701,13.769414,9.178087,15.547898,10.642842,15.224662,10.940578,16.182852,0,-0.01705,0.00348,-0.01900,-0.01386,0.00857,-0.01280,0.00671,0.00290,0.55331,0.10748,3.27731
2.27,0,0,7.220740,1.214534,5.525688,16.818750,4.255136,18.811518,6.117869,17.424784,4.407731,14.158102,6.945291,15.873748,130.277817,0,75.359253,88.438362,95.428009,7.979122,19.481657,8.038805,-13.653062,14.507820,8.148337,14.044222,8.761932,13.732790,9.146207,15.491044,10.602336,15.130957,10.932943,16.074015,0,-0.01761,0.00266,-0.02217,-0.01237,0.00830,-0.01271,0.00701,0.00238,0.27897,0.10897,3.27714
2.28,0,0,7.197860,1.179500,5.564184,16.739521,4.251685,18.667974,6.085849,17.329578,4.398339,14.021674,6.963083,15.749306,140.191895,0,72.345100,91.635391,97.208107,7.951541,19.343065,7.974818,-7.959414,14.425222,8.107264,13.974710,8.600263,13.644664,9.100843,15.373641,10.552987,14.997778,10.928609,15.940733,0,-0.01823,0.00279,-0.02057,-0.01343,0.00816,-0.01345,0.00538,0.00227,-0.02768,0.10704,3.27741
2.29,0,0,7.175509,1.141721,5.570464,16.627071,4.243655,18.526445,6.051814,17.206699,4.402892,13.906058,6.929545,15.620842,142.012268,0,67.868690,94.808350,100.330910,7.923882,19.193846,7.961202,-12.103692,14.345709,8.067062,13.850990,8.535881,13.459083,9.085422,15.173106,10.547098,14.836505,10.946543,15.764149,0,-0.01815,0.00313,-0.02061,-0.01298,0.00931,-0.01224,0.00651,0.00286,-0.31312,0.11152,3.27839
2.30,0,0,7.171562,1.108144,5.574790,16.532072,4.227833,18.388687,6.033673,17.101099,4.378431,13.757063,6.913438,15.475499,139.291016,0,68.497986,93.109055,99.807281,7.901645,19.052660,7.948094,-16.104649,14.205599,8.056655,13.680874,8.570166,13.285409,9.069289,15.014818,10.530905,14.677657,10.931845,15.631603,0,-0.01691,-0.00007,-0.01850,-0.01266,0.00874,-0.00876,0.00416,0.00145,-0.60884,0.10698,3.27702
2.31,0,0,7.162720,1.058932,5.560036,16.389154,4.204407,18.214975,6.033556,16.988909,4.352693,13.589952,6.900651,15.325565,137.748810,0,67.873055,94.055443,99.207939,7.886668,18.906538,7.939030,-14.886427,14.039997,8.032749,13.486632,8.566887,13.068254,9.062755,14.798531,10.530318,14.488305,10.900814,15.446124,0,-0.01738,0.00251,-0.01853,-0.01266,0.00816,-0.01375,0.00477,0.00187,-0.87723,0.11210,3.27720
2.32,0,0,7.136614,1.003952,5.515942,16.184992,4.174720,18.096441,6.017632,17.000648,4.356503,13.468987,6.865101,15.212524,136.771393,0,68.254883,91.986801,96.437805,7.862638,18.741564,7.930099,-11.638219,13.874609,8.032168,13.313437,8.594758,12.897681,9.052016,14.638631,10.515138,14.308110,10.855269,15.286663,0,-0.01489,0.00409,-0.02134,-0.01418,0.00921,-0.01324,0.00592,0.00226,-1.09052,0.10755,3.27705
2.33,0,0,7.129525,1.003885,5.467451,16.060575,4.161396,17.986965,6.056318,17.052027,4.335245,13.352974,6.875358,15.079475,139.070190,0,63.490124,93.644783,92.904442,7.848148,18.627338,7.947589,-7.887102,13.821925,8.030087,13.243929,8.642086,12.712708,9.091017,14.455826,10.564432,14.174822,10.810940,15.185709,0,-0.01644,0.00295,-0.02004,-0.01462,0.00915,-0.01618,0.00586,0.00383,-1.27405,0.11211,3.27821
2.34,0,0,7.116498,1.014791,5.377388,15.959677,4.154306,17.864607,6.027761,17.294353,4.330204,13.237720,6.852939,14.920686,141.913742,0,61.284241,94.528374,90.362762,7.833423,18.436432,7.935697,-10.621691,13.720047,8.007401,13.167143,8.567432,12.616375,9.057781,14.348288,10.528807,14.054887,10.740092,15.080233,0,-0.02010,0.00356,-0.02111,-0.01129,0.00897,-0.01331,0.00794,0.00346,-1.40247,0.10900,3.27745
2.35,0,0,7.092885,1.016901,5.297596,15.799255,4.171178,17.737648,5.988075,17.460873,4.322984,13.152530,6.816837,14.703994,140.797867,0,60.983723,93.890617,85.950905,7.811429,18.308872,7.931399,-10.685743,13.606312,7.990870,13.036257,8.552855,12.477737,9.043242,14.209635,10.510856,13.899857,10.650864,14.912514,0,-0.01624,0.00287,-0.02076,-0.01194,0.00634,-0.01098,0.00582,0.00233,-1.46982,0.10952,3.27731
2.36,0,0,7.082096,1.019492,5.210085,15.657275,4.186008,17.633863,5.898348,17.443777,4.320207,13.057849,6.796150,14.486841,145.299911,0,56.383465,93.068810,82.375916,7.812968,18.245396,7.926507,-9.086531,13.500747,7.980368,12.933652,8.487968,12.331389,8.991908,14.059402,10.452335,13.717145,10.550563,14.725227,0,-0.01961,0.00312,-0.02097,-0.01571,0.00914,-0.01553,0.00515,0.00286,-1.48586,0.10674,3.27652
2.37,0,0,7.076251,1.064138,5.153081,15.533481,4.190886,17.521315,6.580648,15.168268,4.311716,12.956360,6.780404,14.324110,147.012787,0,53.506542,89.532097,81.452438,7.826548,18.110296,7.916008,-9.764091,13.425540,7.976337,12.810081,8.487187,12.170382,8.950064,13.909722,10.396402,13.512145,10.517376,14.523274,0,-0.01744,0.00428,-0.02101,-0.01920,0.00862,-0.01283,0.00563,0.00210,-1.48127,0.10347,3.27813
2.38,0,0,7.111453,1.021881,5.129620,15.393190,4.181763,17.425755,6.381330,15.949272,4.324717,12.851001,5.802399,11.975576,152.143646,0,50.067684,87.526649,83.069008,7.850692,17.996130,7.916421,-12.169793,13.304595,7.994012,12.663300,8.439982,12.020535,8.915354,13.756628,10.343651,13.298421,10.538512,14.314528,0,-0.01895,0.00208,-0.02191,-0.01130,0.00798,-0.01255,0.00621,0.00266,-1.48743,0.10597,3.27676
2.39,0,0,7.133749,1.059026,5.088240,15.248958,4.165463,17.337494,5.535895,17.185392,4.325994,12.719961,10.525209,14.082170,155.550385,0,47.235867,86.660362,85.841080,7.860152,17.897070,7.909884,-10.839561,13.180707,8.000823,12.501429,8.427153,11.821192,8.898080,13.558483,10.320511,13.082370,10.583121,14.109221,0,-0.01658,0.00369,-0.01687,-0.01852,0.00635,0.00139,0.00473,0.00323,-1.48570,0.11030,3.27667
2.40,0,0,7.102253,1.019739,5.049584,15.082703,4.169102,17.245670,5.474842,16.939320,4.357744,12.605293,10.630641,13.887133,159.698624,0,45.648483,85.000153,86.693481,7.870317,17.819180,7.902328,-10.574460,13.106506,8.024704,12.376170,8.424667,11.674632,8.919577,13.405249,10.320333,12.868700,10.655485,13.921924,0,-0.01795,0.00413,-0.02113,-0.00594,0.00773,-0.01316,0.00738,0.00274,-1.48622,0.10809,3.27774
2.41,0,0,7.084448,1.046534,5.057959,14.892132,4.167181,17.122604,5.450807,16.857111,4.373459,12.484027,10.648471,13.710941,162.719666,0,45.788960,85.351257,85.015762,7.877078,17.711439,7.885839,-14.528617,12.965841,8.003515,12.265490,8.364369,11.551225,8.949062,13.253592,10.323531,12.652981,10.683647,13.722032,0,-0.01810,0.00309,-0.02112,-0.00853,0.00802,-0.01236,0.00705,0.00350,-1.48558,0.11044,3.27702
2.42,0,0,7.085248,1.067327,5.054986,14.700370,4.164556,17.018110,5.442911,16.769423,4.379632,12.371246,7.232456,1.133728,161.168488,0,48.148762,84.765785,85.489136,7.846078,17.533859,7.890038,-14.219456,12.796661,7.989083,12.125110,8.351230,11.421061,8.994150,13.102308,10.340482,12.440958,10.757236,13.490844,0,-0.01749,0.00247,-0.02650,-0.01191,0.00743,-0.01150,0.00654,0.00307,-1.48675,0.10744,3.27706
2.43,0,0,7.079055,1.069503,5.057523,14.544338,4.152926,16.925886,5.428723,16.649666,4.378668,12.273721,9.127676,7.585787,160.354568,0,50.858246,85.816742,83.786476,7.858178,17.412041,7.886419,-8.857315,12.688197,7.970893,12.023986,8.337069,11.302589,9.067634,12.947568,10.390429,12.240366,10.804138,13.268615,0,-0.02243,0.00286,-0.01791,-0.01404,0.00917,-0.01292,0.00576,0.00092,-1.48433,0.10360,3.27695
2.44,0,0,7.073575,1.050229,5.090639,14.381504,4.147422,16.820353,5.583157,16.391457,4.373106,12.165506,10.781472,13.017205,159.935394,0,51.669304,86.529015,80.397133,7.883877,17.234941,7.921874,-7.869376,12.629814,7.979900,11.954816,8.335932,11.185065,9.148808,12.791030,10.443666,12.033837,10.833072,13.063626,0,-0.01420,-0.00060,-0.02039,-0.01233,0.00654,-0.01144,0.00246,0.00139,-1.48802,0.10944,3.27737
2.45,0,0,7.053889,1.063008,5.151515,14.168663,4.145241,16.463018,6.763011,13.287337,4.384127,12.074844,8.635626,13.191272,158.288605,0,57.521492,94.263763,73.422050,7.885218,16.980003,7.937045,-8.617689,12.523327,7.974588,11.846503,8.274165,11.200541,9.244978,12.716294,10.564647,12.003493,10.780424,13.027718,0,-0.03953,0.02733,-0.02104,-0.01389,0.00710,-0.01039,0.00821,-0.00139,-1.48439,0.11070,3.27759
2.46,0,0,7.105309,1.025488,5.271843,13.988840,4.082898,16.179783,6.680215,13.239182,4.344771,11.971918,6.773615,13.212509,161.781662,0,51.752945,88.658836,64.751724,7.849839,16.590128,7.954301,-9.044992,12.459826,8.037446,11.847569,8.435074,11.030423,9.218102,12.651149,10.553043,11.967203,10.583876,12.906213,0,-0.01389,-0.01967,0.00423,-0.01177,0.00587,-0.01016,0.00421,-0.00434,-1.48705,0.11207,3.27756
2.47,0,0,7.085614,1.039467,5.165972,13.942346,3.889993,15.825677,5.658900,15.765197,4.329709,11.859014,6.767633,13.241287,152.994644,0,60.641235,93.388077,73.911163,7.941427,16.350082,7.934366,-13.595983,12.335999,8.031142,11.370575,8.372243,10.840340,9.214665,12.430244,10.579286,11.807514,10.725805,12.791835,0,-0.01591,0.00372,-0.00917,-0.01584,0.01277,-0.01025,0.00435,0.00485,-1.48619,0.10770,3.27689
2.48,0,0,7.076963,1.062373,4.967380,13.763286,3.994687,15.638640,5.555093,15.667442,4.292582,11.755374,11.080779,12.592283,170.725754,0,52.810188,102.956711,87.145073,8.690092,15.894011,7.947425,-12.498968,12.179421,8.014396,11.556530,8.235201,10.755878,9.328460,12.185836,10.694023,11.565164,11.108706,12.613187,0,-0.01529,0.00734,-0.02943,-0.00491,0.01306,-0.00948,0.01132,0.00462,-1.48662,0.10438,3.27813
2.49,0,0,7.102598,1.042503,5.130495,13.728981,4.273124,15.564265,6.431701,14.137111,4.367280,11.662296,8.827535,12.736814,166.567322,0,54.724354,103.280373,88.428177,8.163737,15.816779,7.945510,-10.224734,12.104334,8.013904,11.456833,8.330138,10.561404,9.369370,12.031096,10.760114,11.469648,11.136321,12.480096,0,-0.01876,0.00665,-0.02251,-0.02857,0.00953,-0.01623,0.00713,0.02384,-1.48661,0.11003,3.27684
2.50,0,0,7.084424,1.050105,5.615047,13.648286,4.507698,15.561991,6.784676,12.710666,4.413736,11.542168,6.845129,12.756007,164.518127,0,51.565620,92.976677,69.778000,8.146986,15.836192,7.960860,-10.275595,11.984249,8.033343,11.330237,8.334464,10.577542,9.227910,12.140028,10.566962,11.464074,10.674412,12.397987,0,-0.00205,-0.00236,-0.01851,-0.01563,-0.00222,-0.01419,0.01194,-0.00640,-1.48728,0.10903,3.27655
