"Time","v3 Left CoP","v2 Right CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
0.971,4.627966,6.356680,5.789494,5.598166,3.489012,4.528577,6.345926,3.269517,5.075152,2.690225,6.367435,6.004114,4.180780,7.569490,123.534599,62.295227,38.317524,149.313248,8.369288,2.034314,8.260921,7.157450,8.759961,7.469712,9.436171,7.162542,9.404789,7.711011,10.972972,5.944244,11.130974,5.124174
0.972,4.628935,6.371116,5.794530,5.603304,3.487147,4.525246,6.375267,3.236859,5.075381,2.700042,6.366965,6.011708,4.182489,7.576216,123.769745,61.467911,37.977432,149.104919,8.368016,2.043080,8.260626,7.167969,8.762799,7.473907,9.437709,7.160858,9.402911,7.706905,10.972065,5.941281,11.127645,5.120494
0.973,4.629904,6.385551,5.799566,5.608443,3.485283,4.521914,6.404607,3.204201,5.075610,2.709858,6.366496,6.019302,4.184199,7.582941,124.004883,60.640594,37.637344,148.896576,8.366744,2.051846,8.260329,7.178487,8.765638,7.478102,9.439247,7.159174,9.401033,7.702798,10.971159,5.938317,11.124315,5.116813
0.974,4.630874,6.399987,5.804603,5.613582,3.483418,4.518583,6.433948,3.171543,5.075839,2.719675,6.366027,6.026896,4.185909,7.589666,124.240028,59.813274,37.297253,148.688232,8.365472,2.060611,8.260033,7.189006,8.768476,7.482296,9.440786,7.157491,9.399157,7.698691,10.970253,5.935354,11.120987,5.113132
0.975,4.631843,6.414423,5.809639,5.618720,3.481554,4.515251,6.463289,3.138885,5.076067,2.729492,6.365557,6.034491,4.187618,7.596391,124.475174,58.985958,36.957161,148.479904,8.364200,2.069377,8.259737,7.199525,8.771315,7.486491,9.442325,7.155807,9.397279,7.694585,10.969346,5.932390,11.117658,5.109452
0.976,4.630060,6.423770,5.814572,5.623876,3.477489,4.513787,6.482585,3.115690,5.074588,2.741957,6.364954,6.041753,4.185532,7.601470,124.546913,58.338444,36.881096,148.401993,8.363777,2.076427,8.259188,7.208401,8.775805,7.490791,9.442828,7.154110,9.397032,7.690911,10.970281,5.928760,11.117970,5.104652
0.977,4.628277,6.433117,5.819506,5.629032,3.473425,4.512323,6.501882,3.092495,5.073110,2.754421,6.364351,6.049015,4.183446,7.606550,124.618652,57.690926,36.805031,148.324066,8.363355,2.083476,8.258638,7.217276,8.780294,7.495090,9.443333,7.152413,9.396785,7.687238,10.971216,5.925128,11.118284,5.099852
0.978,4.626494,6.442463,5.824439,5.634188,3.469361,4.510859,6.521178,3.069300,5.071630,2.766886,6.363749,6.056277,4.181359,7.611629,124.690384,57.043411,36.728970,148.246155,8.362932,2.090524,8.258090,7.226151,8.784785,7.499390,9.443836,7.150716,9.396538,7.683564,10.972151,5.921497,11.118597,5.095051
0.979,4.624712,6.451810,5.829371,5.639344,3.465297,4.509396,6.540475,3.046105,5.070151,2.779351,6.363146,6.063539,4.179273,7.616709,124.762123,56.395897,36.652905,148.168243,8.362510,2.097574,8.257541,7.235027,8.789275,7.503690,9.444340,7.149019,9.396291,7.679891,10.973085,5.917867,11.118910,5.090250
0.980,4.624491,6.460627,5.834222,5.644543,3.458933,4.509007,6.558609,3.026382,5.072062,2.786158,6.362645,6.069849,4.176919,7.624284,124.807114,55.810326,36.504940,148.194336,8.362106,2.108539,8.258282,7.241171,8.794981,7.506778,9.448026,7.146925,9.398556,7.676811,10.975737,5.915269,11.122431,5.086200
0.981,4.624269,6.469443,5.839072,5.649743,3.452569,4.508617,6.576743,3.006659,5.073974,2.792965,6.362144,6.076159,4.174565,7.631859,124.852097,55.224754,36.356976,148.220428,8.361704,2.119505,8.259022,7.247314,8.800686,7.509867,9.451712,7.144830,9.400820,7.673731,10.978389,5.912671,11.125952,5.082150
0.982,4.624048,6.478260,5.843923,5.654942,3.446205,4.508227,6.594876,2.986936,5.075885,2.799773,6.361644,6.082470,4.172211,7.639433,124.897087,54.639187,36.209011,148.246506,8.361300,2.130471,8.259763,7.253458,8.806392,7.512955,9.455398,7.142735,9.403084,7.670651,10.981041,5.910073,11.129473,5.078099
0.983,4.623827,6.487077,5.848773,5.660141,3.439841,4.507838,6.613010,2.967212,5.077796,2.806580,6.361144,6.088780,4.169857,7.647008,124.942078,54.053616,36.061047,148.272598,8.360897,2.141437,8.260504,7.259602,8.812098,7.516043,9.459084,7.140641,9.405349,7.667571,10.983692,5.907475,11.132994,5.074048
0.984,4.622477,6.497756,5.853300,5.665101,3.431963,4.509545,6.632087,2.951085,5.078523,2.817412,6.363424,6.099933,4.166430,7.659099,124.989853,53.537891,36.102325,148.309219,8.363557,2.150974,8.263340,7.266966,8.821821,7.519331,9.462764,7.139172,9.409430,7.665807,10.988039,5.905498,11.138265,5.070127
0.985,4.621126,6.508434,5.857828,5.670060,3.424086,4.511251,6.651164,2.934958,5.079249,2.828244,6.365705,6.111085,4.163003,7.671190,125.037621,53.022171,36.143608,148.345825,8.366217,2.160511,8.266175,7.274331,8.831545,7.522618,9.466444,7.137702,9.413510,7.664043,10.992387,5.903519,11.143536,5.066207
0.986,4.619776,6.519113,5.862355,5.675019,3.416208,4.512958,6.670240,2.918831,5.079976,2.839076,6.367986,6.122238,4.159576,7.683280,125.085388,52.506447,36.184891,148.382446,8.368877,2.170048,8.269011,7.281696,8.841269,7.525906,9.470125,7.136232,9.417591,7.662280,10.996735,5.901541,11.148807,5.062286
0.987,4.618425,6.529792,5.866882,5.679978,3.408331,4.514664,6.689317,2.902704,5.080702,2.849907,6.370267,6.133390,4.156149,7.695371,125.133163,51.990723,36.226170,148.419067,8.371537,2.179585,8.271847,7.289061,8.850992,7.529194,9.473805,7.134763,9.421672,7.660516,11.001081,5.899563,11.154078,5.058365
0.988,4.615459,6.535786,5.871264,5.684874,3.398970,4.514812,6.701387,2.889964,5.077339,2.860436,6.370184,6.140118,4.153580,7.701253,125.349648,51.662636,35.999039,148.372925,8.371958,2.189378,8.271773,7.291159,8.852295,7.528458,9.476363,7.132147,9.422115,7.655541,11.002679,5.895187,11.155468,5.053824
0.989,4.612494,6.541780,5.875647,5.689769,3.389609,4.514961,6.713457,2.877224,5.073977,2.870965,6.370101,6.146845,4.151011,7.707134,125.566132,51.334549,35.771904,148.326767,8.372379,2.199172,8.271700,7.293256,8.853598,7.527722,9.478922,7.129531,9.422558,7.650567,11.004276,5.890812,11.156857,5.049284
0.990,4.609529,6.547773,5.880028,5.694664,3.380248,4.515110,6.725528,2.864485,5.070613,2.881494,6.370019,6.153573,4.148443,7.713016,125.782608,51.006466,35.544773,148.280609,8.372800,2.208965,8.271627,7.295353,8.854899,7.526987,9.481480,7.126915,9.423000,7.645592,11.005875,5.886436,11.158247,5.044744
0.991,4.606563,6.553767,5.884410,5.699560,3.370888,4.515258,6.737598,2.851745,5.067251,2.892022,6.369936,6.160300,4.145874,7.718897,125.999092,50.678379,35.317642,148.234467,8.373220,2.218759,8.271554,7.297451,8.856202,7.526251,9.484037,7.124299,9.423444,7.640617,11.007472,5.882061,11.159637,5.040203
0.992,4.606950,6.556938,5.888486,5.704214,3.360330,4.515029,6.742488,2.843096,5.069093,2.900034,6.371387,6.167976,4.144807,7.727740,126.176636,50.224560,35.261703,148.251617,8.376476,2.229250,8.271508,7.304405,8.864914,7.529809,9.489312,7.124251,9.428265,7.638595,11.013461,5.879994,11.166099,5.038657
0.993,4.607338,6.560108,5.892561,5.708869,3.349772,4.514800,6.747378,2.834446,5.070935,2.908045,6.372838,6.175653,4.143740,7.736584,126.354172,49.770741,35.205765,148.268768,8.379733,2.239741,8.271461,7.311359,8.873627,7.533367,9.494587,7.124205,9.433086,7.636572,11.019449,5.877928,11.172560,5.037111
0.994,4.607725,6.563279,5.896637,5.713523,3.339215,4.514571,6.752269,2.825797,5.072777,2.916057,6.374290,6.183330,4.142673,7.745427,126.531708,49.316921,35.149830,148.285904,8.382990,2.250232,8.271416,7.318314,8.882339,7.536925,9.499863,7.124157,9.437907,7.634550,11.025438,5.875861,11.179022,5.035565
0.995,4.608113,6.566450,5.900712,5.718178,3.328658,4.514342,6.757159,2.817147,5.074619,2.924068,6.375741,6.191006,4.141606,7.754270,126.709251,48.863102,35.093891,148.303055,8.386246,2.260724,8.271370,7.325268,8.891050,7.540483,9.505137,7.124110,9.442728,7.632527,11.031427,5.873795,11.185483,5.034019
0.996,4.608094,6.570328,5.904610,5.722699,3.317279,4.514555,6.762269,2.805012,5.074395,2.932371,6.378386,6.201287,4.141794,7.765854,126.279587,48.513023,35.050488,148.265579,8.388512,2.268779,8.268476,7.331739,8.888103,7.548475,9.508483,7.122829,9.445679,7.631018,11.034458,5.872422,11.188190,5.031614
0.997,4.608076,6.574206,5.908508,5.727221,3.305901,4.514770,6.767380,2.792876,5.074170,2.940674,6.381032,6.211568,4.141981,7.777439,125.849922,48.162949,35.007088,148.228088,8.390778,2.276834,8.265581,7.338210,8.885157,7.556468,9.511829,7.121548,9.448628,7.629508,11.037490,5.871050,11.190895,5.029208
0.998,4.608057,6.578084,5.912405,5.731743,3.294523,4.514983,6.772491,2.780740,5.073946,2.948977,6.383678,6.221848,4.142169,7.789024,125.420258,47.812870,34.963684,148.190613,8.393044,2.284889,8.262687,7.344681,8.882211,7.564460,9.515175,7.120266,9.451578,7.627999,11.040522,5.869678,11.193602,5.026803
0.999,4.608039,6.581963,5.916303,5.736264,3.283145,4.515197,6.777601,2.768605,5.073721,2.957281,6.386324,6.232130,4.142356,7.800609,124.990593,47.462791,34.920280,148.153137,8.395310,2.292945,8.259792,7.351152,8.879264,7.572453,9.518520,7.118985,9.454529,7.626489,11.043552,5.868305,11.196308,5.024398
1.000,4.607039,6.584883,5.919893,5.740506,3.271261,4.514237,6.783330,2.753384,5.072856,2.966549,6.386436,6.243783,4.141222,7.807718,125.170555,46.925404,34.634834,148.040237,8.396528,2.301383,8.258582,7.358406,8.881435,7.576150,9.521992,7.118240,9.455603,7.621775,11.046678,5.864158,11.198062,5.022253
1.001,4.606039,6.587804,5.923483,5.744747,3.259378,4.513278,6.789061,2.738163,5.071991,2.975817,6.386548,6.255436,4.140087,7.814826,125.350517,46.388016,34.349388,147.927338,8.397745,2.309822,8.257372,7.365659,8.883606,7.579847,9.525463,7.117496,9.456677,7.617060,11.049803,5.860011,11.199816,5.020107
1.002,4.605039,6.590725,5.927073,5.748989,3.247495,4.512318,6.794790,2.722942,5.071127,2.985085,6.386660,6.267089,4.138952,7.821935,125.530479,45.850628,34.063938,147.814423,8.398962,2.318261,8.256163,7.372912,8.885777,7.583544,9.528934,7.116752,9.457752,7.612345,11.052928,5.855865,11.201571,5.017962
1.003,4.604039,6.593646,5.930663,5.753230,3.235612,4.511359,6.800520,2.707721,5.070262,2.994353,6.386771,6.278742,4.137817,7.829043,125.710442,45.313240,33.778492,147.701523,8.400180,2.326699,8.254952,7.380166,8.887949,7.587242,9.532406,7.116007,9.458826,7.607631,11.056053,5.851717,11.203324,5.015817
1.004,4.604394,6.595439,5.934040,5.757287,3.223226,4.509123,6.806683,2.696111,5.070125,3.000745,6.384196,6.287852,4.138665,7.836389,125.812271,45.233643,33.881874,147.747604,8.399661,2.335676,8.255584,7.386294,8.888527,7.589634,9.535437,7.112985,9.462668,7.606615,11.058810,5.850572,11.206703,5.013256
1.005,4.604750,6.597233,5.937418,5.761343,3.210839,4.506887,6.812845,2.684502,5.069987,3.007137,6.381620,6.296963,4.139513,7.843735,125.914108,45.154045,33.985260,147.793686,8.399142,2.344653,8.256215,7.392424,8.889106,7.592026,9.538467,7.109962,9.466511,7.605599,11.061567,5.849427,11.210083,5.010695
1.006,4.605105,6.599026,5.940795,5.765400,3.198453,4.504652,6.819008,2.672893,5.069849,3.013530,6.379045,6.306073,4.140361,7.851080,126.015938,45.074451,34.088642,147.839767,8.398623,2.353630,8.256846,7.398553,8.889685,7.594418,9.541497,7.106940,9.470353,7.604583,11.064324,5.848281,11.213462,5.008133
1.007,4.605461,6.600820,5.944172,5.769457,3.186067,4.502416,6.825171,2.661283,5.069712,3.019922,6.376469,6.315183,4.141210,7.858426,126.117767,44.994854,34.192024,147.885849,8.398105,2.362607,8.257478,7.404682,8.890263,7.596810,9.544528,7.103918,9.474195,7.603568,11.067081,5.847136,11.216841,5.005572
1.008,4.604858,6.606281,5.947216,5.773191,3.173464,4.501144,6.834792,2.647068,5.069297,3.031452,6.377770,6.325345,4.140419,7.861716,126.720711,44.909962,34.332104,147.836899,8.398739,2.372810,8.259945,7.413142,8.895415,7.595877,9.547087,7.100598,9.477971,7.601706,11.070147,5.844932,11.219081,5.002253
1.009,4.604256,6.611742,5.950259,5.776926,3.160861,4.499872,6.844413,2.632853,5.068883,3.042981,6.379072,6.335507,4.139629,7.865007,127.323654,44.825066,34.472183,147.787933,8.399372,2.383014,8.262413,7.421603,8.900568,7.594944,9.549644,7.097278,9.481747,7.599845,11.073212,5.842729,11.221321,4.998933
1.010,4.603653,6.617204,5.953302,5.780660,3.148258,4.498601,6.854034,2.618638,5.068468,3.054511,6.380373,6.345670,4.138839,7.868299,127.926598,44.740173,34.612263,147.738983,8.400006,2.393219,8.264881,7.430064,8.905720,7.594010,9.552202,7.093957,9.485522,7.597983,11.076278,5.840525,11.223562,4.995613
1.011,4.603051,6.622665,5.956345,5.784394,3.135655,4.497329,6.863656,2.604422,5.068054,3.066041,6.381674,6.355833,4.138048,7.871589,128.529541,44.655281,34.752342,147.690033,8.400640,2.403422,8.267348,7.438524,8.910872,7.593077,9.554761,7.090637,9.489298,7.596122,11.079343,5.838321,11.225802,4.992293
1.012,4.604247,6.629780,5.958947,5.787724,3.122385,4.498450,6.876385,2.590482,5.068529,3.078244,6.383174,6.367373,4.139964,7.870052,129.807831,44.864494,34.845467,147.672485,8.399167,2.413927,8.267804,7.444648,8.915861,7.585864,9.559553,7.084946,9.494810,7.594372,11.082448,5.836777,11.228224,4.989627
1.013,4.605442,6.636895,5.961550,5.791054,3.109115,4.499572,6.889115,2.576542,5.069004,3.090447,6.384674,6.378914,4.141880,7.868514,131.086105,45.073708,34.938591,147.654922,8.397694,2.424431,8.268260,7.450771,8.920851,7.578650,9.564346,7.079255,9.500321,7.592623,11.085552,5.835233,11.230644,4.986961
1.014,4.606637,6.644010,5.964152,5.794384,3.095845,4.500693,6.901845,2.562602,5.069479,3.102650,6.386174,6.390454,4.143796,7.866977,132.364380,45.282921,35.031715,147.637360,8.396220,2.434935,8.268716,7.456895,8.925840,7.571436,9.569139,7.073565,9.505833,7.590874,11.088657,5.833690,11.233065,4.984295
1.015,4.607833,6.651124,5.966754,5.797714,3.082574,4.501814,6.914575,2.548662,5.069954,3.114853,6.387674,6.401995,4.145712,7.865439,133.642670,45.492134,35.124840,147.619812,8.394747,2.445440,8.269172,7.463018,8.930829,7.564222,9.573932,7.067873,9.511345,7.589124,11.091763,5.832146,11.235486,4.981629
1.016,4.606614,6.646701,5.969102,5.800827,3.068621,4.501317,6.907986,2.530553,5.069443,3.121817,6.385417,6.410985,4.143786,7.857886,134.835922,45.237289,34.530067,147.478638,8.392381,2.454904,8.278092,7.462291,8.941197,7.553929,9.583176,7.064832,9.514905,7.585606,11.094277,5.831386,11.236883,4.976903
1.017,4.605396,6.642278,5.971449,5.803939,3.054667,4.500819,6.901397,2.512444,5.068932,3.128781,6.383159,6.419975,4.141860,7.850332,136.029175,44.982445,33.935299,147.337463,8.390015,2.464368,8.287012,7.461564,8.951565,7.543635,9.592421,7.061790,9.518465,7.582087,11.096792,5.830626,11.238279,4.972177
1.018,4.604177,6.637855,5.973796,5.807052,3.040714,4.500322,6.894808,2.494336,5.068421,3.135745,6.380901,6.428966,4.139934,7.842779,137.222427,44.727604,33.340530,147.196289,8.387650,2.473832,8.295933,7.460836,8.961933,7.533342,9.601665,7.058747,9.522024,7.578568,11.099308,5.829866,11.239676,4.967451
1.019,4.602959,6.633431,5.976144,5.810164,3.026760,4.499825,6.888219,2.476227,5.067910,3.142709,6.378644,6.437956,4.138007,7.835226,138.415680,44.472759,32.745758,147.055115,8.385283,2.483296,8.304853,7.460109,8.972301,7.523049,9.610909,7.055706,9.525584,7.575049,11.101823,5.829106,11.241073,4.962725
1.020,4.599803,6.637843,5.978175,5.812992,3.012239,4.499119,6.895767,2.461222,5.068359,3.148682,6.379919,6.447088,4.131247,7.821530,140.424011,44.543449,31.500477,146.829880,8.385773,2.495462,8.320957,7.447206,8.981417,7.502920,9.622688,7.056783,9.526242,7.569645,11.103972,5.828586,11.241863,4.959123
1.021,4.596648,6.642254,5.980206,5.815820,2.997717,4.498414,6.903314,2.446218,5.068809,3.154655,6.381194,6.456219,4.124487,7.807835,142.432358,44.614140,30.255196,146.604645,8.386261,2.507628,8.337061,7.434304,8.990532,7.482791,9.634468,7.057860,9.526899,7.564240,11.106122,5.828066,11.242653,4.955521
1.022,4.593493,6.646665,5.982237,5.818647,2.983196,4.497708,6.910861,2.431213,5.069259,3.160628,6.382469,6.465351,4.117727,7.794140,144.440704,44.684830,29.009914,146.379425,8.386749,2.519794,8.353166,7.421402,8.999647,7.462662,9.646248,7.058938,9.527557,7.558836,11.108272,5.827546,11.243443,4.951919
1.023,4.590338,6.651076,5.984269,5.821475,2.968674,4.497003,6.918408,2.416208,5.069708,3.166601,6.383744,6.474482,4.110967,7.780445,146.449036,44.755520,27.764633,146.154190,8.387239,2.531959,8.369269,7.408500,9.008762,7.442533,9.658028,7.060015,9.528215,7.553432,11.110421,5.827026,11.244233,4.948316
1.024,4.584819,6.654465,5.986280,5.824298,2.953871,4.495518,6.923539,2.404754,5.066841,3.175151,6.385390,6.483402,4.102797,7.748899,147.185913,44.985394,26.616959,145.970932,8.387139,2.541526,8.375265,7.383268,9.013383,7.425516,9.668411,7.061746,9.529129,7.548608,11.113137,5.826479,11.245873,4.946584
1.025,4.579300,6.657853,5.988293,5.827122,2.939067,4.494032,6.928670,2.393299,5.063973,3.183702,6.387036,6.492321,4.094626,7.717353,147.922791,45.215263,25.469282,145.787674,8.387041,2.551093,8.381260,7.358036,9.018003,7.408500,9.678795,7.063476,9.530043,7.543785,11.115852,5.825933,11.247513,4.944852
1.026,4.573781,6.661242,5.990304,5.829946,2.924263,4.492547,6.933802,2.381845,5.061106,3.192252,6.388682,6.501241,4.086456,7.685807,148.659683,45.445137,24.321606,145.604416,8.386942,2.560659,8.387255,7.332804,9.022625,7.391483,9.689179,7.065206,9.530955,7.538961,11.118568,5.825387,11.249153,4.943120
1.027,4.568263,6.664630,5.992316,5.832769,2.909460,4.491062,6.938932,2.370391,5.058239,3.200802,6.390328,6.510161,4.078286,7.654262,149.396561,45.675011,23.173931,145.421158,8.386843,2.570226,8.393250,7.307571,9.027246,7.374466,9.699563,7.066936,9.531869,7.534137,11.121284,5.824840,11.250793,4.941387
1.028,4.560691,6.666836,5.994184,5.835481,2.894086,4.489493,6.944899,2.356246,5.058920,3.209013,6.388773,6.518507,4.062462,7.621311,151.390396,48.630230,24.240978,145.411682,8.381021,2.582520,8.409187,7.282387,9.017782,7.344517,9.698809,7.058148,9.539499,7.533632,11.125059,5.821509,11.252712,4.937123
1.029,4.553120,6.669041,5.996053,5.838192,2.878712,4.487925,6.950865,2.342100,5.059601,3.217223,6.387218,6.526854,4.046638,7.588361,153.384247,51.585449,25.308025,145.402206,8.375201,2.594813,8.425125,7.257203,9.008319,7.314567,9.698055,7.049359,9.547130,7.533126,11.128834,5.818178,11.254632,4.932859
1.030,4.545548,6.671247,5.997921,5.840903,2.863338,4.486355,6.956831,2.327955,5.060282,3.225433,6.385662,6.535200,4.030814,7.555411,155.378082,54.540665,26.375071,145.392731,8.369381,2.607106,8.441062,7.232019,8.998856,7.284617,9.697302,7.040570,9.554760,7.532621,11.132608,5.814847,11.256552,4.928596
1.031,4.537976,6.673452,5.999789,5.843615,2.847964,4.484787,6.962797,2.313810,5.060963,3.233644,6.384107,6.543546,4.014990,7.522461,157.371918,57.495884,27.442118,145.383255,8.363560,2.619400,8.456999,7.206835,8.989392,7.254667,9.696548,7.031782,9.562390,7.532115,11.136383,5.811517,11.258471,4.924332
1.032,4.530213,6.674634,6.001461,5.846139,2.832410,4.484412,6.964866,2.301055,5.062835,3.242597,6.384402,6.548856,3.997591,7.490099,158.446609,59.501396,26.219639,145.231277,8.363143,2.628597,8.479432,7.138165,9.000139,7.204428,9.713133,7.023605,9.567659,7.520738,11.137874,5.808799,11.258985,4.919976
1.033,4.522449,6.675816,6.003132,5.848663,2.816856,4.484037,6.966934,2.288301,5.064707,3.251551,6.384698,6.554167,3.980192,7.457737,159.521301,61.506912,24.997158,145.079285,8.362726,2.637795,8.501865,7.069494,9.010887,7.154189,9.729719,7.015429,9.572929,7.509359,11.139364,5.806082,11.259499,4.915621
1.034,4.514686,6.676998,6.004804,5.851188,2.801302,4.483663,6.969002,2.275546,5.066579,3.260504,6.384994,6.559478,3.962793,7.425376,160.596008,63.512424,23.774679,144.927307,8.362309,2.646993,8.524299,7.000823,9.021634,7.103950,9.746305,7.007254,9.578198,7.497981,11.140856,5.803364,11.260012,4.911265
1.035,4.506923,6.678180,6.006475,5.853712,2.785748,4.483288,6.971070,2.262792,5.068451,3.269458,6.385289,6.564788,3.945394,7.393014,161.670700,65.517937,22.552200,144.775330,8.361892,2.656191,8.546732,6.932153,9.032381,7.053710,9.762891,6.999077,9.583467,7.486603,11.142346,5.800647,11.260526,4.906909
1.036,4.505009,6.679431,6.008095,5.856200,2.769919,4.483018,6.971656,2.248905,5.070142,3.282615,6.387206,6.573461,3.939877,7.358368,149.480331,67.898178,19.496586,144.407852,8.359317,2.671139,8.492391,5.871084,8.928673,6.943644,9.782595,7.006320,9.580432,7.473429,11.146684,5.797780,11.263898,4.904586
1.037,4.503096,6.680682,6.009714,5.858687,2.754090,4.482748,6.972242,2.235018,5.071832,3.295773,6.389123,6.582133,3.934359,7.323722,137.289948,70.278427,16.440971,144.040375,8.356741,2.686086,8.438049,4.810016,8.824965,6.833577,9.802298,7.013564,9.577396,7.460254,11.151020,5.794913,11.267270,4.902262
1.038,4.501183,6.681934,6.011334,5.861175,2.738261,4.482477,6.972828,2.221132,5.073523,3.308931,6.391040,6.590806,3.928842,7.289075,125.099579,72.658676,13.385357,143.672882,8.354166,2.701033,8.383709,3.748947,8.721256,6.723510,9.822001,7.020807,9.574360,7.447079,11.155357,5.792046,11.270642,4.899939
1.039,4.499269,6.683185,6.012954,5.863663,2.722432,4.482207,6.973413,2.207245,5.075213,3.322089,6.392957,6.599478,3.923324,7.254429,112.909203,75.038918,10.329742,143.305405,8.351591,2.715981,8.329368,2.687879,8.617548,6.613443,9.841705,7.028050,9.571324,7.433905,11.159695,5.789179,11.274014,4.897615
1.040,4.496667,6.685757,6.014422,5.866018,2.706253,4.481247,6.980175,2.201902,5.076061,3.330820,6.391339,6.609152,3.917273,7.229866,123.213638,73.127777,10.012217,143.242401,8.349174,2.723258,8.488121,3.697293,8.757197,6.683392,9.839146,7.030676,9.567988,7.432318,11.161283,5.784915,11.275099,4.894683
1.041,4.494065,6.688329,6.015890,5.868374,2.690074,4.480288,6.986936,2.196559,5.076909,3.339552,6.389721,6.618826,3.911221,7.205302,133.518082,71.216629,9.694690,143.179398,8.346758,2.730536,8.646875,4.706708,8.896847,6.753339,9.836586,7.033302,9.564651,7.430732,11.162873,5.780651,11.276184,4.891750
1.042,4.491464,6.690900,6.017358,5.870729,2.673895,4.479328,6.993697,2.191216,5.077757,3.348283,6.388103,6.628500,3.905170,7.180738,143.822510,69.305489,9.377163,143.116394,8.344342,2.737814,8.805629,5.716122,9.036496,6.823287,9.834026,7.035929,9.561316,7.429146,11.164463,5.776387,11.277269,4.888818
1.043,4.488862,6.693472,6.018826,5.873085,2.657717,4.478368,7.000458,2.185873,5.078605,3.357015,6.386485,6.638174,3.899118,7.156174,154.126953,67.394348,9.059637,143.053391,8.341926,2.745092,8.964382,6.725536,9.176146,6.893235,9.831467,7.038555,9.557980,7.427559,11.166052,5.772123,11.278354,4.885886
1.044,4.491906,6.696624,6.020214,5.875360,2.641516,4.477117,7.007272,2.175688,5.079825,3.364435,6.385975,6.647720,3.903987,7.140073,155.321167,68.197418,9.810445,143.145035,8.338696,2.755398,8.949810,6.711852,9.186389,6.889121,9.831768,7.031999,9.563057,7.426271,11.168415,5.769397,11.280933,4.883720
1.045,4.494951,6.699776,6.021601,5.877635,2.625316,4.475864,7.014087,2.165503,5.081045,3.371855,6.385464,6.657266,3.908856,7.123972,156.515366,69.000488,10.561253,143.236694,8.335468,2.765704,8.935239,6.698168,9.196632,6.885007,9.832069,7.025443,9.568135,7.424984,11.170778,5.766671,11.283512,4.881554
1.046,4.497996,6.702927,6.022988,5.879911,2.609116,4.474613,7.020901,2.155318,5.082266,3.379276,6.384953,6.666811,3.913725,7.107871,157.709564,69.803551,11.312060,143.328339,8.332239,2.776011,8.920668,6.684483,9.206876,6.880893,9.832371,7.018887,9.573214,7.423696,11.173141,5.763946,11.286091,4.879388
1.047,4.501040,6.706079,6.024375,5.882186,2.592916,4.473361,7.027715,2.145133,5.083486,3.386696,6.384443,6.676357,3.918595,7.091769,158.903778,70.606621,12.062868,143.419983,8.329010,2.786317,8.906096,6.670799,9.217119,6.876779,9.832672,7.012331,9.578291,7.422408,11.175504,5.761220,11.288671,4.877222
1.048,4.506258,6.707015,6.025527,5.884254,2.576221,4.469320,7.030184,2.134998,5.085320,3.396630,6.383846,6.684219,3.927195,7.075804,157.478714,72.699066,13.546358,143.416550,8.325523,2.797593,8.912177,6.637632,9.228613,6.864550,9.829956,7.001704,9.585887,7.422085,11.178385,5.757128,11.288969,4.874716
1.049,4.511475,6.707951,6.026679,5.886322,2.559528,4.465279,7.032652,2.124864,5.087154,3.406564,6.383248,6.692081,3.935796,7.059839,156.053650,74.791512,15.029847,143.413116,8.322037,2.808870,8.918259,6.604466,9.240107,6.852320,9.827240,6.991077,9.593483,7.421762,11.181266,5.753036,11.289268,4.872211
1.050,4.516692,6.708886,6.027832,5.888389,2.542834,4.461237,7.035121,2.114730,5.088988,3.416498,6.382651,6.699944,3.944397,7.043874,154.628571,76.883957,16.513336,143.409698,8.318551,2.820147,8.924340,6.571301,9.251600,6.840091,9.824524,6.980450,9.601078,7.421440,11.184147,5.748944,11.289568,4.869706
1.051,4.521910,6.709822,6.028984,5.890457,2.526140,4.457196,7.037590,2.104595,5.090822,3.426431,6.382053,6.707807,3.952998,7.027908,153.203506,78.976402,17.996826,143.406265,8.315064,2.831424,8.930422,6.538134,9.263094,6.827861,9.821808,6.969823,9.608674,7.421117,11.187028,5.744853,11.289866,4.867201
1.052,4.521616,6.707589,6.030066,5.892475,2.509090,4.454311,7.032412,2.093474,5.091402,3.435319,6.382767,6.715277,3.951830,7.004881,151.464462,82.224945,19.686970,143.596710,8.314295,2.845237,8.929090,6.481944,9.250453,6.796222,9.819115,6.956301,9.618869,7.421038,11.190258,5.740793,11.292768,4.865398
1.053,4.521321,6.705357,6.031150,5.894493,2.492040,4.451427,7.027233,2.082352,5.091981,3.444207,6.383481,6.722746,3.950662,6.981854,149.725403,85.473495,21.377111,143.787170,8.313524,2.859050,8.927759,6.425753,9.237812,6.764583,9.816422,6.942778,9.629063,7.420958,11.193489,5.736734,11.295669,4.863595
