"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","55 left DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
3.054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.197556,22.801443,72.930359,84.495560,6.270087,13.463978,5.090255,16.001823,6.245391,14.967931,0,5.367792,11.433925,6.898924,9.108279,8.319446,16.148943,7.755180,11.276767,7.890244,10.743230,8.207386,10.330444,7.847169,11.645929,9.145141,11.614658,9.083941,12.415539,0,-0.02069,0.00342,-0.02167,-0.01419,0.00803,-0.01286,0.00623,0.00313,0.00024,0.11986,3.27662
3.055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.037354,22.879227,72.902847,84.628876,6.265975,13.459392,5.095335,16.005796,6.245122,14.957254,0,5.367297,11.422209,6.898661,9.086062,8.318731,16.152340,7.758559,11.266603,7.892768,10.731199,8.217500,10.316323,7.848514,11.635156,9.146090,11.610003,9.084304,12.413800,0,-0.01727,0.00348,-0.01953,-0.01466,0.00888,-0.01207,0.00851,0.00320,0.00018,0.10682,3.27662
3.056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.069595,22.936182,72.832664,84.667114,6.260191,13.453230,5.100415,16.009338,6.244878,14.946636,0,5.366799,11.410492,6.898341,9.064050,8.317532,16.155493,7.761717,11.256440,7.896021,10.717101,8.230079,10.300529,7.850191,11.626561,9.146626,11.604173,9.084061,12.410968,0,-0.02036,0.00258,-0.02060,-0.01378,0.00745,-0.01343,0.00424,0.00221,0.00000,0.08742,3.27655
3.057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.101837,22.993137,72.762482,84.705353,6.254409,13.447068,5.105495,16.012880,6.244635,14.936018,0,5.366301,11.398776,6.898021,9.042038,8.316331,16.158646,7.764874,11.246277,7.899273,10.703002,8.242658,10.284736,7.851868,11.617966,9.147163,11.598342,9.083818,12.408135,0,-0.01270,0.00549,-0.01907,-0.01335,0.00888,-0.01221,0.00430,0.00244,-0.00018,0.09163,3.27667
3.058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.134079,23.050093,72.692307,84.743599,6.248626,13.440907,5.110575,16.016424,6.244391,14.925400,0,5.365803,11.387059,6.897701,9.020025,8.315131,16.161798,7.768033,11.236114,7.902526,10.688904,8.255237,10.268942,7.853544,11.609370,9.147700,11.592511,9.083575,12.405303,0,-0.01859,0.00262,-0.01999,-0.01357,0.00537,-0.01366,0.00742,0.00237,-0.00009,0.10701,3.27690
3.059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.337952,23.146395,72.709343,84.685684,6.245975,13.436832,5.115831,16.019247,6.244125,14.914852,0,5.365227,11.374871,6.897326,8.998847,8.313581,16.164429,7.771475,11.225691,7.909069,10.682194,8.260494,10.265162,7.855698,11.605281,9.149953,11.590958,9.084321,12.406444,0,-0.01935,0.00296,-0.02106,-0.01436,0.00647,-0.01201,0.00894,0.00374,0.00015,0.09712,3.27682
3.060,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.622604,23.261211,72.767418,84.582520,6.244798,13.433743,5.121169,16.021732,6.243850,14.904337,0,5.364614,11.362462,6.896925,8.978062,8.311866,16.166813,7.775051,11.215146,7.917160,10.678961,8.262306,10.267036,7.858076,11.603312,9.153014,11.591416,9.085531,12.409452,0,-0.01746,0.00467,-0.02060,-0.01352,0.00806,-0.01207,-0.00125,0.00198,0.00009,0.07163,3.27660
3.061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.907242,23.376028,72.825500,84.479362,6.243621,13.430652,5.126508,16.024216,6.243575,14.893823,0,5.364002,11.350052,6.896524,8.957275,8.310150,16.169197,7.778627,11.204601,7.925251,10.675728,8.264119,10.268910,7.860454,11.601344,9.156075,11.591876,9.086740,12.412462,0,-0.01785,0.00308,-0.02014,-0.01373,0.00748,-0.01257,0.00430,0.00290,-0.00006,0.09721,3.27703
3.062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.191895,23.490845,72.883583,84.376198,6.242445,13.427562,5.131846,16.026701,6.243299,14.883307,0,5.363390,11.337642,6.896123,8.936490,8.308435,16.171581,7.782204,11.194056,7.933341,10.672495,8.265931,10.270783,7.862832,11.599376,9.159136,11.592336,9.087951,12.415471,0,-0.01617,0.00272,-0.02167,-0.01408,-0.00269,-0.01295,0.00601,0.00221,-0.00009,0.11884,3.27779
3.063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.721832,23.302122,73.333237,84.456482,6.238666,13.423608,5.137084,16.028933,6.243127,14.872764,0,5.362878,11.324502,6.895714,8.916255,8.306583,16.173792,7.784345,11.180555,7.936665,10.663587,8.266945,10.266955,7.864777,11.597510,9.161276,11.590215,9.088117,12.414875,0,-0.01678,0.00322,-0.02106,-0.01518,0.00803,-0.01228,0.00485,0.00114,-0.00006,0.10372,3.27774
3.064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.367203,22.970556,73.967155,84.623100,6.233662,13.419247,5.142275,16.031046,6.243002,14.862206,0,5.362413,11.311018,6.895301,8.896280,8.304667,16.175920,7.785810,11.165665,7.937746,10.652007,8.267582,10.260445,7.866518,11.595694,9.162983,11.586880,9.087791,12.412582,0,-0.01483,0.00298,-0.02045,-0.01241,0.01816,-0.01280,0.00540,0.00366,0.00003,0.08675,3.27728
3.065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.012573,22.638992,74.601074,84.789719,6.228658,13.414886,5.147465,16.033157,6.242878,14.851647,0,5.361948,11.297535,6.894888,8.876306,8.302751,16.178051,7.787275,11.150774,7.938827,10.640429,8.268220,10.253934,7.868259,11.593877,9.164690,11.583545,9.087465,12.410290,0,-0.02191,0.00359,-0.01938,-0.01328,0.00562,-0.01355,0.00378,0.00206,0.00021,0.09466,3.27728
3.066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.657944,22.307426,75.234993,84.956337,6.223655,13.410524,5.152656,16.035271,6.242754,14.841090,0,5.361484,11.284051,6.894475,8.856330,8.300834,16.180180,7.788741,11.135883,7.939908,10.628849,8.268858,10.247423,7.870001,11.592060,9.166396,11.580210,9.087140,12.407996,0,-0.01355,0.00221,-0.01968,-0.01204,0.00656,-0.01184,0.00754,0.00267,0.00003,0.10108,3.27751
3.067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.948502,22.527304,75.523209,85.493538,6.220601,13.408000,5.157632,16.037174,6.242558,14.830389,0,5.361029,11.270471,6.892984,8.837120,8.298780,16.182610,7.792236,11.128647,7.942889,10.621200,8.257448,10.243429,7.871343,11.581716,9.168154,11.579285,9.087065,12.408284,0,-0.01999,0.00475,-0.02045,-0.01321,0.01077,-0.01230,0.00494,0.00244,0.00000,0.08815,3.27749
3.068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.601501,23.006683,75.648743,86.205132,6.218465,13.406341,5.162507,16.038982,6.242329,14.819620,0,5.360578,11.256845,6.890987,8.818271,8.296661,16.185183,7.796686,11.125011,7.946765,10.615400,8.240369,10.240619,7.872498,11.567359,9.169934,11.579494,9.087108,12.409786,0,-0.01437,0.00381,-0.02029,-0.01329,0.01010,-0.01231,0.00369,0.00275,0.00021,0.10332,3.27733
3.069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.254517,23.486061,75.774269,86.916733,6.216329,13.404680,5.167382,16.040791,6.242100,14.808852,0,5.360127,11.243217,6.888989,8.799420,8.294543,16.187756,7.801136,11.121377,7.950641,10.609600,8.223289,10.237809,7.873652,11.553002,9.171715,11.579703,9.087150,12.411287,0,-0.01758,0.00368,-0.01938,-0.01341,0.00449,-0.01387,0.00504,0.00252,0.00003,0.11223,3.27708
3.070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153.907516,23.965441,75.899803,87.628326,6.214193,13.403020,5.172256,16.042599,6.241871,14.798083,0,5.359676,11.229591,6.886992,8.780571,8.292425,16.190327,7.805587,11.117742,7.954516,10.603800,8.206210,10.235000,7.874806,11.538645,9.173495,11.579913,9.087193,12.412789,0,-0.01999,0.00282,-0.02014,-0.01321,0.00342,-0.01344,0.00912,0.00336,-0.00021,0.10249,3.27677
3.071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151.878448,24.728020,75.627197,88.412193,6.211998,13.400850,5.176834,16.044893,6.241678,14.787445,0,5.359240,11.216021,6.885208,8.762897,8.289989,16.193384,7.810628,11.102736,7.956490,10.592361,8.233420,10.222188,7.876196,11.517938,9.174211,11.578703,9.086593,12.412283,0,-0.01770,0.00192,-0.02045,-0.01421,0.00873,-0.01248,0.00064,0.00175,0.00006,0.09822,3.27703
3.072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.528381,25.623869,75.167244,89.230057,6.209775,13.398440,5.181270,16.047419,6.241501,14.776868,0,5.358810,11.202477,6.883525,8.745777,8.287402,16.196669,7.815948,11.082380,7.957568,10.578270,8.281474,10.204669,7.877697,11.494241,9.174424,11.576825,9.085690,12.410831,0,-0.01797,0.00497,-0.01984,-0.01384,0.00800,-0.01297,0.00317,0.00229,0.00018,0.11292,3.27756
3.073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147.178314,26.519720,74.707283,90.047928,6.207553,13.396031,5.185706,16.049944,6.241325,14.766290,0,5.358380,11.188931,6.881841,8.728657,8.284817,16.199951,7.821267,11.062025,7.958647,10.564178,8.329527,10.187151,7.879197,11.470545,9.174638,11.574946,9.084788,12.409379,0,-0.01837,0.00385,-0.02045,-0.01256,0.00342,-0.01250,0.00616,0.00328,0.00006,0.10299,3.27748
3.074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.828247,27.415569,74.247322,90.865791,6.205330,13.393621,5.190143,16.052467,6.241149,14.755713,0,5.357951,11.175387,6.880158,8.711537,8.282230,16.203236,7.826587,11.041669,7.959725,10.550087,8.377580,10.169632,7.880697,11.446848,9.174850,11.573069,9.083886,12.407928,0,-0.01703,0.00272,-0.02060,-0.01468,0.00583,-0.01254,0.00351,0.00214,0.00024,0.07768,3.27710
3.075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.093842,27.553171,74.506310,91.651840,6.203536,13.391241,5.193999,16.055468,6.240874,14.745243,0,5.357703,11.161425,6.878305,8.695481,8.278874,16.206530,7.829514,11.027167,7.961013,10.538399,8.404015,10.159056,7.882762,11.427436,9.174769,11.571993,9.083524,12.406416,0,-0.01404,0.00296,-0.02151,-0.01418,0.00183,-0.01233,0.00323,0.00191,0.00006,0.08874,3.27667
3.076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.119751,27.333950,75.103630,92.422920,6.201942,13.388874,5.197583,16.058689,6.240553,14.734825,0,5.357540,11.147265,6.876372,8.679927,8.275155,16.209826,7.831315,11.015421,7.962400,10.527842,8.420276,10.151746,7.885093,11.410040,9.174549,11.571294,9.083415,12.404877,0,-0.01950,0.00191,-0.02090,-0.01366,0.00980,-0.01335,0.00687,0.00366,0.00006,0.10276,3.27621
3.077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.145660,27.114729,75.700951,93.194000,6.200349,13.386507,5.201168,16.061913,6.240232,14.724406,0,5.357377,11.133107,6.874439,8.664372,8.271437,16.213123,7.833117,11.003675,7.963787,10.517283,8.436537,10.144436,7.887424,11.392644,9.174329,11.570595,9.083306,12.403337,0,-0.01456,0.00458,-0.02167,-0.01283,0.01108,-0.01315,0.00397,0.00244,0.00018,0.09897,3.27637
3.078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.171570,26.895506,76.298271,93.965080,6.198756,13.384140,5.204751,16.065134,6.239911,14.713988,0,5.357213,11.118948,6.872507,8.648818,8.267718,16.216421,7.834918,10.991928,7.965173,10.506726,8.452798,10.137126,7.889754,11.375248,9.174109,11.569896,9.083198,12.401798,0,-0.01965,0.00322,-0.01938,-0.01390,0.01495,-0.01183,0.00494,0.00336,0.00006,0.09707,3.27683
3.079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.991913,26.369267,77.017700,94.672096,6.196401,13.380014,5.208202,16.068985,6.239654,14.703679,0,5.357087,11.104722,6.870192,8.634632,8.262585,16.220196,7.835114,10.982614,7.966104,10.495451,8.455710,10.118503,7.892532,11.355319,9.174543,11.568574,9.083000,12.400097,0,-0.01666,0.00449,-0.01953,-0.01404,0.00931,-0.01268,0.00427,0.00275,0.00037,0.11247,3.27698
3.080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146.186127,25.698547,77.794594,95.348976,6.193687,13.375062,5.211589,16.073132,6.239427,14.693420,0,5.356978,11.090466,6.867696,8.621091,8.256784,16.224195,7.834555,10.974442,7.966819,10.483838,8.452341,10.094557,7.895520,11.334199,9.175286,11.566958,9.082761,12.398319,0,-0.01761,0.00380,-0.02106,-0.01259,0.00876,-0.01166,0.00497,0.00252,0.00000,0.11045,3.27698
3.081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147.380325,25.027828,78.571487,96.025856,6.190974,13.370109,5.214976,16.077278,6.239201,14.683163,0,5.356869,11.076208,6.865201,8.607549,8.250985,16.228193,7.833996,10.966271,7.967534,10.472226,8.448972,10.070610,7.898509,11.313078,9.176029,11.565342,9.082521,12.396543,0,-0.00726,0.00389,-0.02029,-0.01326,0.00769,-0.01218,0.00500,0.00267,0.00006,0.09335,3.27677
3.082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148.574539,24.357109,79.348389,96.702736,6.188260,13.365156,5.218364,16.081425,6.238975,14.672904,0,5.356759,11.061952,6.862706,8.594007,8.245186,16.232193,7.833437,10.958100,7.968249,10.460613,8.445602,10.046663,7.901497,11.291958,9.176773,11.563726,9.082282,12.394765,0,-0.02005,0.00145,-0.01892,-0.01451,0.00766,-0.01260,0.00519,0.00206,0.00015,0.10466,3.27647
3.083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.338043,24.063711,79.822639,97.151169,6.186070,13.362232,5.221586,16.086157,6.239098,14.662649,0,5.356683,11.047706,6.859291,8.582959,8.238659,16.237392,7.832915,10.948853,7.974129,10.448340,8.450221,10.026273,7.904046,11.276668,9.175617,11.562374,9.081175,12.393103,0,-0.01755,0.00333,-0.02090,-0.01276,0.00754,-0.01279,0.00488,0.00183,0.00021,0.10176,3.27642
3.084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.898865,23.947878,80.154465,97.492104,6.184126,13.360264,5.224731,16.091164,6.239386,14.652396,0,5.356624,11.033464,6.855444,8.573085,8.231790,16.243158,7.832410,10.939100,7.982440,10.435755,8.458599,10.007556,7.906387,11.264122,9.173569,11.561146,9.079659,12.391495,0,-0.01645,0.00331,-0.01877,-0.01266,0.00668,-0.01266,0.00677,0.00244,0.00006,0.08238,3.27649
3.085,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.459686,23.832043,80.486298,97.833031,6.182182,13.358295,5.227877,16.096169,6.239673,14.642143,0,5.356564,11.019223,6.851598,8.563210,8.224919,16.248922,7.831905,10.929347,7.990751,10.423170,8.466977,9.988839,7.908729,11.251576,9.171520,11.559916,9.078144,12.389886,0,-0.01788,0.00281,-0.01770,-0.01314,0.00620,-0.01219,0.00406,0.00305,0.00015,0.09214,3.27667
3.086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151.020508,23.716209,80.818130,98.173965,6.180238,13.356327,5.231022,16.101175,6.239961,14.631889,0,5.356503,11.004982,6.847751,8.553335,8.218050,16.254688,7.831400,10.919594,7.999062,10.410585,8.475356,9.970122,7.911071,11.239031,9.169472,11.558688,9.076629,12.388278,0,-0.01538,0.00346,-0.02014,-0.01341,0.02554,-0.01184,0.00778,0.00343,0.00006,0.10813,3.27690
3.087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.915283,23.997053,81.143036,98.448578,6.177797,13.354046,5.234079,16.106766,6.240215,14.621595,0,5.356430,10.991021,6.843620,8.546547,8.211226,16.261232,7.831826,10.908987,8.002850,10.400812,8.478909,9.961287,7.913467,11.231859,9.169518,11.558435,9.075922,12.386816,0,-0.01624,-0.00017,-0.02060,-0.01292,-0.01059,-0.01323,0.00839,0.00069,0.00000,0.09130,3.27688
3.088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.496628,24.464571,81.464684,98.691978,6.175123,13.351617,5.237095,16.112631,6.240454,14.611282,0,5.356349,10.977193,6.839355,8.541210,8.204423,16.268143,7.832691,10.897980,8.004510,10.392363,8.480190,9.957102,7.915889,11.227217,9.170548,11.558640,9.075596,12.385424,0,-0.02081,0.00510,-0.02106,-0.01212,0.00552,-0.01184,0.00333,0.00175,-0.00009,0.08874,3.27672
3.089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.077972,24.932089,81.786324,98.935387,6.172448,13.349187,5.240111,16.118496,6.240692,14.600969,0,5.356268,10.963366,6.835090,8.535873,8.197620,16.275055,7.833555,10.886972,8.006169,10.383913,8.481471,9.952916,7.918311,11.222574,9.171578,11.558846,9.075271,12.384031,0,-0.01782,0.00394,-0.02014,-0.01299,0.00925,-0.01225,0.02457,0.00206,0.00024,0.11187,3.27693
3.090,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.659317,25.399607,82.107971,99.178787,6.169774,13.346758,5.243126,16.124361,6.240931,14.590656,0,5.356187,10.949537,6.830824,8.530537,8.190818,16.281965,7.834420,10.875965,8.007829,10.375463,8.482753,9.948730,7.920733,11.217932,9.172609,11.559052,9.074944,12.382638,0,-0.01846,0.00421,-0.02029,-0.01419,0.00827,-0.01231,-0.00290,0.00336,-0.00009,0.11379,3.27731
3.091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.530701,25.707628,82.674782,99.375336,6.167880,13.343374,5.245641,16.130142,6.241133,14.580095,0,5.356149,10.935928,6.825812,8.527779,8.182831,16.263186,7.833467,10.865813,8.006455,10.365731,8.484791,9.943571,7.923690,11.211928,9.173551,11.560102,9.075521,12.382469,0,-0.01749,0.00385,-0.02060,-0.01466,0.00964,-0.01144,0.00629,0.00267,0.00021,0.09402,3.27677
3.092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.538559,25.940594,83.356964,99.549835,6.166354,13.339540,5.247919,16.135883,6.241318,14.569418,0,5.356131,10.922421,6.820448,8.526234,8.174287,16.232313,7.831659,10.856064,8.003655,10.355395,8.487184,9.937953,7.926900,11.205285,9.174450,11.561547,9.076522,12.382876,0,-0.02167,0.00246,-0.02121,-0.01308,0.00931,-0.01305,0.00656,0.00267,0.00027,0.10061,3.27578
3.093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.546432,26.173559,84.039146,99.724342,6.164827,13.335707,5.250197,16.141624,6.241503,14.558741,0,5.356112,10.908916,6.815084,8.524690,8.165743,16.201441,7.829851,10.846314,8.000855,10.345060,8.489577,9.932334,7.930110,11.198641,9.175349,11.562993,9.077522,12.383284,0,-0.01788,0.00357,-0.01999,-0.01370,0.00690,-0.01190,0.00162,0.00313,-0.00006,0.10158,3.27607
3.094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.554291,26.406525,84.721321,99.898842,6.163301,13.331873,5.252476,16.147366,6.241689,14.548064,0,5.356093,10.895410,6.809720,8.523145,8.157199,16.170568,7.828043,10.836564,7.998055,10.334725,8.491971,9.926716,7.933319,11.191998,9.176248,11.564439,9.078523,12.383691,0,-0.01694,0.00304,-0.02670,-0.01309,0.01398,-0.01202,0.00522,0.00259,0.00000,0.08016,3.27698
3.095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.487503,26.779099,85.150963,99.884499,6.160572,13.327587,5.254187,16.152935,6.241861,14.537350,0,5.356181,10.881921,6.806682,8.526908,8.150058,16.165976,7.829698,10.827623,7.999012,10.320757,8.482523,9.914201,7.936319,11.187800,9.177650,11.564064,9.078802,12.383249,0,-0.01846,0.00316,-0.01770,-0.01453,0.01263,-0.01208,0.00949,0.00435,0.00006,0.10227,3.27754
3.096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.385574,27.217369,85.461754,99.781288,6.157277,13.323089,5.255630,16.158424,6.242028,14.526618,0,5.356318,10.868442,6.804739,8.533168,8.143578,16.173750,7.832983,10.819062,8.001739,10.305079,8.467504,9.898440,7.939220,11.184753,9.179291,11.562833,9.078741,12.382409,0,-0.01965,0.00418,-0.02197,-0.01305,0.01004,-0.01233,0.00082,0.00221,0.00015,0.12079,3.27792
3.097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.283661,27.655642,85.772545,99.678078,6.153982,13.318589,5.257074,16.163914,6.242195,14.515885,0,5.356455,10.854961,6.802796,8.539429,8.137097,16.181524,7.836267,10.810502,8.004465,10.289402,8.452483,9.882680,7.942122,11.181706,9.180930,11.561602,9.078680,12.381568,0,-0.01880,0.00388,-0.02533,-0.01437,0.00488,-0.01181,0.00510,0.00404,0.00000,0.10431,3.27789
3.098,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,149.181732,28.093912,86.083336,99.574867,6.150686,13.314091,5.258518,16.169403,6.242362,14.505154,0,5.356592,10.841481,6.800853,8.545689,8.130616,16.189301,7.839552,10.801941,8.007192,10.273725,8.437464,9.866920,7.945023,11.178659,9.182570,11.560370,9.078619,12.380727,0,-0.01630,0.00148,-0.01968,-0.01443,0.01578,-0.01256,0.00574,0.00198,-0.00006,0.08661,3.27766
3.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.191574,29.590809,86.019829,99.485275,6.148185,13.309348,5.259782,16.174812,6.242626,14.494372,0,5.356844,10.828077,6.798470,8.553045,8.123665,16.195902,7.839587,10.783154,8.004746,10.264175,8.435338,9.863945,7.946266,11.180200,9.185086,11.559443,9.080969,12.379708,0,-0.01926,0.00349,-0.01984,-0.01405,0.00037,-0.01312,0.00436,0.00259,0.00012,0.09837,3.27769
3.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.783417,31.585884,85.780182,99.402100,6.146057,13.304490,5.260962,16.180183,6.242936,14.483567,0,5.357151,10.814709,6.795881,8.560917,8.116491,16.201952,7.838093,10.759555,7.999866,10.257510,8.439281,9.866987,7.946730,11.183897,9.188014,11.558658,9.084452,12.378605,0,-0.01852,0.00229,-0.02029,-0.01509,0.01596,-0.01083,0.00342,0.00305,-0.00021,0.10484,3.27784
3.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.375259,33.580956,85.540535,99.318916,6.143929,13.299633,5.262143,16.185556,6.243246,14.472763,0,5.357458,10.801340,6.793292,8.568789,8.109318,16.208000,7.836600,10.735955,7.994987,10.250845,8.443222,9.870029,7.947194,11.187594,9.190943,11.557873,9.087935,12.377502,0,-0.01645,0.00334,-0.01999,-0.01352,0.00742,-0.01360,0.03308,0.00351,-0.00015,0.08650,3.27774
3.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.967102,35.576031,85.300888,99.235741,6.141801,13.294776,5.263323,16.190928,6.243556,14.461958,0,5.357765,10.787972,6.790703,8.576660,8.102144,16.214050,7.835106,10.712357,7.990107,10.244180,8.447165,9.873071,7.947657,11.191292,9.193871,11.557087,9.091418,12.376400,0,-0.01733,0.00285,-0.02075,-0.01424,0.00803,-0.01308,0.00485,0.00336,0.00031,0.09786,3.27751
3.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.795746,38.245712,84.783310,99.441879,6.138969,13.292564,5.264385,16.195910,6.244006,14.451292,0,5.357999,10.774695,6.787103,8.585798,8.094759,16.219332,7.829907,10.685704,7.991618,10.220202,8.448674,9.877879,7.948845,11.192757,9.195540,11.555356,9.094557,12.373934,0,-0.01282,0.00269,-0.02045,-0.01318,0.00827,-0.01265,0.00189,0.00351,0.00000,0.10660,3.27744
3.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.265244,41.232861,84.134956,99.784172,6.135805,13.291599,5.265392,16.200708,6.244522,14.440690,0,5.358200,10.761461,6.783028,8.595531,8.087275,16.224249,7.822964,10.657615,7.996138,10.188079,8.449039,9.883517,7.950374,11.193171,9.196618,11.553179,9.097534,12.370825,0,-0.01562,0.00389,-0.02533,-0.01501,0.00714,-0.01329,0.00632,0.00153,0.00003,0.10077,3.27744
3.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.734741,44.220005,83.486595,100.126465,6.132640,13.290634,5.266399,16.205507,6.245038,14.430089,0,5.358400,10.748228,6.778952,8.605266,8.079790,16.229168,7.816021,10.629526,8.000657,10.155954,8.449404,9.889156,7.951902,11.193583,9.197696,11.551002,9.100511,12.367717,0,-0.02414,0.00189,-0.01862,-0.01251,0.00076,-0.01231,0.00998,0.00389,0.00018,0.09083,3.27728
3.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.204239,47.207150,82.838234,100.468750,6.129476,13.289668,5.267406,16.210306,6.245554,14.419487,0,5.358600,10.734994,6.774877,8.615000,8.072305,16.234087,7.809079,10.601437,8.005177,10.123830,8.449769,9.894795,7.953431,11.193997,9.198773,11.548824,9.103487,12.364608,0,-0.01508,0.00331,-0.01892,-0.01398,0.00974,-0.01309,0.00943,0.00381,-0.00009,0.10594,3.27705
